,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.5,0.0,0.25,0.5,1.0,1.0,0.0,0.75,0.5,0.0,0.02190071879721902,Global
1,0.0,0.75,0.0,0.0,0.5,1.8,0.25,0.25,1.75,0.25,0.045433835570558405,Global
2,0.75,0.0,0.0,0.0,0.25,1.0,0.5,0.5,0.25,1.5,0.02632112886839789,Global
3,0.0,0.5,0.25,0.0,0.25,1.6,0.75,0.0,2.0,0.0,0.02186959888964213,Global
4,0.75,0.75,0.0,0.0,0.0,2.6,0.25,0.5,0.75,0.75,0.02378526426723706,Global
5,0.0,0.0,3.25,0.25,0.0,3.0,0.25,0.25,0.0,0.0,-1.505395889569833e-10,Global
6,0.0,0.0,0.25,0.0,0.0,4.0,0.0,3.25,1.0,0.0,3.3313422011517104e-10,Global
7,0.0,0.0,0.25,0.0,3.75,3.2,0.0,0.0,0.5,0.0,0.019513863001803897,Global
8,0.0,0.0,0.0,3.5,0.0,1.0,0.0,1.0,0.0,0.0,0.03852844868844978,Global
9,0.0,0.0,0.0,0.0,0.75,3.8000000000000003,2.5,0.75,0.0,0.0,0.0055238149990289,Global
10,0.0,0.0,0.0,3.5,0.0,2.0,0.0,1.0,0.0,0.0,0.074774978954911,Global
11,2.0,0.75,0.0,0.0,0.5,1.2,0.5,0.0,0.25,0.0,0.0011931644185462869,Global
12,1.5,0.0,0.0,0.0,0.0,3.6,1.25,0.25,0.0,1.0,0.0015618016802147478,Global
13,0.75,0.0,0.25,0.5,0.0,2.0,0.0,0.0,0.0,2.0,0.022198824226694232,Global
14,0.0,0.0,0.0,3.5,0.0,1.6,0.0,1.0,0.0,0.0,0.05944169249635953,Global
15,0.0,0.0,0.25,0.0,3.75,4.800000000000001,0.0,0.0,0.5,0.0,0.02513034136059646,Global
16,0.0,0.0,0.25,0.0,3.75,1.0,0.0,0.0,0.5,0.0,0.008239722820585074,Global
17,0.5,0.0,2.25,0.25,0.0,3.8000000000000003,0.25,0.75,0.0,0.0,3.097949242265223e-05,Global
18,0.0,0.0,0.0,0.0,0.75,1.0,2.5,0.75,0.0,0.0,0.0038731876634934886,Global
19,0.0,0.0,0.25,0.0,0.0,4.4,0.0,3.25,1.0,0.0,3.211097165166195e-10,Global
20,0.0,0.0,0.25,0.0,3.75,4.2,0.0,0.0,0.5,0.0,0.024169954172906714,Global
21,0.0,0.0,0.0,1.0,0.5,4.4,0.0,0.25,2.5,0.0,0.006033065686272263,Global
22,0.0,0.0,0.0,3.5,0.0,3.6,0.0,1.0,0.0,0.0,0.0999580208437964,Global
23,0.0,0.0,0.0,3.5,0.0,2.8,0.0,1.0,0.0,0.0,0.09910261806305706,Global
24,1.25,0.5,2.5,0.0,0.0,3.8000000000000003,0.25,0.0,0.0,0.0,1.1555918790985014e-05,Global
25,0.0,1.75,0.25,0.0,0.0,4.800000000000001,0.5,0.25,0.5,0.0,0.17343274698138628,Global
26,0.0,0.0,0.25,0.0,0.0,4.800000000000001,0.0,3.25,1.0,0.0,3.0504382499203983e-10,Global
27,0.0,0.0,0.25,0.0,0.25,2.8,0.0,0.0,0.25,2.25,0.3470293974986023,Global
28,0.0,0.25,0.0,0.75,0.5,4.4,0.0,0.0,0.0,2.0,6.037844947008324,Global
29,0.0,0.0,0.25,0.5,0.0,1.2,0.5,0.0,1.0,0.5,0.09288160658199178,Global
30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.0,2.0,0.013488417626814587,Global
