,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.75,0.0,1.25,0.0,0.5,4.4,0.25,0.5,0.0,0.25,0.0008751685998023545,Global
1,0.25,0.75,0.25,0.5,0.25,2.2,1.25,0.0,0.5,0.0,0.27116901026973506,Global
2,1.0,0.0,0.25,0.25,0.75,1.2,0.25,0.75,0.0,0.25,0.007730905152239365,Global
3,2.75,0.0,0.75,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,0.0,1.2090829463542853e-06,Global
4,0.75,0.75,0.0,0.25,0.25,1.0,0.0,1.0,0.25,0.25,0.023374474682277706,Global
5,0.0,0.0,0.0,0.0,0.0,4.800000000000001,5.0,0.0,0.0,0.0,0.12701409768622313,Global
6,0.0,0.25,0.75,0.0,0.25,3.4000000000000004,0.0,0.5,2.0,0.0,0.00023212453024513998,Global
7,0.0,0.0,0.0,2.25,0.0,1.4,0.5,0.0,0.0,0.25,0.590979164572466,Global
8,0.0,0.0,0.0,5.0,0.0,4.800000000000001,0.0,0.0,0.0,0.0,0.5762003732860208,Global
9,0.0,0.0,0.0,4.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0567994915852294,Global
10,0.0,0.0,0.0,3.0,0.0,4.800000000000001,0.0,0.0,1.5,0.0,0.008568934039047864,Global
11,0.0,0.0,0.0,0.0,0.0,4.800000000000001,0.0,5.0,0.0,0.0,7.271174225346876e-24,Global
12,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.044096378342177195,Global
13,0.0,0.0,0.0,4.75,0.0,4.800000000000001,0.0,0.0,0.0,0.0,0.7969098593893876,Global
14,0.0,0.0,0.5,1.5,0.0,4.800000000000001,2.25,0.25,0.0,0.0,0.0013264088610349973,Global
15,0.0,0.0,0.0,4.75,0.0,4.6,0.0,0.0,0.0,0.0,0.7753613766420195,Global
16,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5803478200044025,Global
17,0.0,0.0,0.0,2.5,1.5,1.0,0.0,0.0,0.0,0.0,0.5885084484499327,Global
18,0.25,0.0,0.0,2.75,0.0,1.0,1.75,0.0,0.0,0.0,0.023073132976626012,Global
19,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.25,0.0,9.807783752622688e-05,Global
20,0.0,0.0,0.0,0.0,5.0,4.800000000000001,0.0,0.0,0.0,0.0,0.2932330906604849,Global
21,0.0,0.0,0.0,4.75,0.0,5.0,0.0,0.0,0.0,0.0,0.8031132430199196,Global
22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,3.2391722867195354e-09,Global
23,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.2959342896634251,Global
24,0.0,0.0,4.75,0.0,0.0,4.800000000000001,0.0,0.0,0.0,0.0,5.3832373371653614e-20,Global
25,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.015985910830254278,Global
26,0.25,0.25,0.0,1.75,0.5,4.0,0.0,0.0,0.25,0.0,2.799098832521869,Global
27,0.0,0.25,0.0,4.5,0.0,5.0,0.0,0.0,0.0,0.0,1.5660033740610553,Global
28,0.0,0.25,0.0,0.0,4.5,3.2,0.0,0.0,0.0,0.0,0.2908548597183863,Global
29,0.0,0.25,0.0,2.5,2.0,4.800000000000001,0.0,0.0,0.0,0.0,0.9081632288933021,Global
30,0.0,0.25,0.0,1.25,1.75,4.2,0.0,0.0,0.75,0.0,0.2976721036156652,Global
31,0.0,0.25,0.0,4.25,0.0,5.0,0.0,0.0,0.25,0.0,1.0787157007416766,Global
32,0.0,0.25,2.0,0.75,0.25,4.4,0.0,0.0,0.25,0.0,0.0019392198246127304,Global
33,0.0,0.25,0.0,3.75,0.5,4.6,0.0,0.0,0.0,0.0,1.5663613199545576,Global
34,0.0,0.25,0.0,3.5,0.75,4.2,0.0,0.0,0.0,0.0,1.6456109742127811,Global
35,0.0,0.25,0.0,3.5,0.75,3.8000000000000003,0.0,0.0,0.0,0.0,1.5248499162644906,Global
36,0.0,0.25,0.0,3.25,0.5,2.8,0.0,0.0,0.0,0.0,1.4250040593606448,Global
37,0.0,0.25,0.0,3.25,0.75,2.8,0.0,0.0,0.0,0.0,1.5832536126325407,Global
38,0.0,0.25,0.0,3.25,1.0,2.4000000000000004,0.0,0.0,0.0,0.0,1.474373396305426,Global
39,0.25,0.25,0.25,0.5,0.0,4.2,0.5,0.75,0.5,0.25,0.06292623564570782,Global
40,0.0,0.25,0.0,3.0,1.25,2.6,0.0,0.0,0.0,0.0,2.132635158678123,Global
41,1.25,0.25,0.0,2.0,0.5,4.800000000000001,0.0,0.0,0.0,0.25,0.006218162902169419,Global
42,0.0,0.25,0.0,3.0,0.75,2.4000000000000004,0.0,0.0,0.0,0.0,1.9533643948675707,Global
43,0.0,0.25,0.0,2.75,0.5,2.4000000000000004,0.0,0.0,0.0,0.0,2.294725251522138,Global
44,0.25,0.25,0.0,2.0,0.5,5.0,0.0,0.0,0.0,0.0,3.387400106185117,Global
45,0.5,0.25,0.0,2.0,0.5,4.800000000000001,0.0,0.0,0.25,0.0,0.45325913130890644,Global
46,0.0,0.25,0.25,2.5,0.75,4.800000000000001,0.0,0.0,0.0,0.0,0.8398475106065814,Global
47,0.0,0.25,0.0,2.5,0.75,4.800000000000001,0.0,0.0,0.0,0.0,5.7018368024258415,Global
48,0.0,0.25,0.0,2.0,0.5,5.0,0.0,0.0,0.0,0.0,7.563193761551892,Global
49,0.0,0.25,0.0,1.75,0.5,4.800000000000001,1.25,0.0,0.0,0.0,2.474970079589112,Global
50,0.0,0.25,0.0,1.75,0.5,5.0,0.0,0.0,0.0,0.0,8.20307437882562,Global
51,0.0,0.25,0.0,1.25,0.5,4.800000000000001,0.0,0.0,0.0,0.0,7.983510193736686,Global
52,0.0,0.5,0.0,1.25,0.5,4.800000000000001,0.0,0.0,0.0,0.0,11.690459320145223,Global
53,0.0,0.5,0.0,1.25,0.25,4.800000000000001,0.0,0.25,0.0,0.25,1.9438482330539866,Global
54,0.0,0.5,0.0,1.25,0.25,5.0,0.0,0.0,0.0,0.0,8.42354310936571,Global
55,0.0,0.5,0.0,1.25,0.5,4.800000000000001,0.0,0.0,0.0,0.25,13.469500792262487,Global
56,0.0,0.5,0.0,1.25,0.5,5.0,0.0,0.0,0.0,0.25,12.644138146047204,Global
57,0.0,0.5,0.0,1.25,0.5,4.4,0.0,0.0,0.0,0.25,14.670753385662422,Global
58,0.0,0.5,0.0,1.25,0.5,3.8000000000000003,0.0,0.0,0.0,0.25,14.96257656668339,Global
59,0.0,0.5,0.0,0.5,0.0,1.6,0.25,0.0,0.5,0.5,1.2703113535332278,Global
60,0.25,0.25,0.0,0.75,1.25,2.4000000000000004,0.0,0.0,0.0,0.25,2.2078678055321195,Global
61,0.0,0.5,0.0,1.25,0.75,2.2,0.0,0.25,0.5,0.75,0.7253241857619652,Global
62,0.0,1.0,0.25,1.25,0.25,4.800000000000001,0.0,0.0,0.25,0.0,1.3207507806175962,Global
63,0.25,0.5,0.0,0.5,1.0,4.6,0.75,0.0,0.0,0.5,4.8565258626183345,Global
64,0.0,0.5,0.0,1.0,0.5,3.8000000000000003,0.0,0.0,0.0,0.25,14.279769086871406,Global
65,0.0,0.5,0.0,1.5,0.75,2.6,0.0,0.0,0.0,0.5,11.761777109186855,Global
66,0.25,1.0,0.0,0.75,0.25,2.0,0.25,0.0,0.0,0.75,2.7698738246941166,Global
67,0.25,0.75,0.0,0.75,0.5,3.8000000000000003,0.75,0.0,0.25,0.25,5.544860015160751,Global
68,0.0,0.25,0.0,1.5,0.25,3.6,0.25,0.0,0.25,0.5,5.691826958496274,Global
69,0.0,0.5,0.0,0.0,1.25,2.8,0.0,0.0,0.25,1.0,4.403286228333884,Global
70,0.0,0.75,0.0,0.0,1.0,2.2,1.25,0.0,0.25,0.5,1.2239260872012976,Global
71,0.0,0.0,0.0,1.75,1.0,4.800000000000001,0.25,0.0,0.0,0.75,4.9246290542639795,Global
