,No Hypothesis
0,3586484.156317331
1,2216906.811859087
2,2216906.811859087
3,2216906.811859087
4,2216906.811859087
5,456916.68822537886
6,456916.68822537886
7,456916.68822537886
8,456916.68822537886
9,456916.68822537886
10,456916.68822537886
11,456916.68822537886
12,456916.68822537886
13,456916.68822537886
14,456916.68822537886
15,456916.68822537886
16,456916.68822537886
17,456916.68822537886
18,456916.68822537886
19,456916.68822537886
20,456916.68822537886
21,456916.68822537886
22,456916.68822537886
23,456916.68822537886
24,456916.68822537886
25,456916.68822537886
26,456916.68822537886
27,456916.68822537886
28,456916.68822537886
29,456916.68822537886
30,456916.68822537886
31,456916.68822537886
32,456916.68822537886
33,456916.68822537886
34,456916.68822537886
35,456916.68822537886
36,456916.68822537886
37,456916.68822537886
38,456916.68822537886
39,456916.68822537886
40,456916.68822537886
41,456916.68822537886
42,456916.68822537886
43,456916.68822537886
44,456916.68822537886
45,456916.68822537886
46,456916.68822537886
47,456916.68822537886
48,456916.68822537886
49,456916.68822537886
50,456916.68822537886
51,222094.30560967463
52,222094.30560967463
53,222094.30560967463
54,222094.30560967463
55,222094.30560967463
56,222094.30560967463
57,222094.30560967463
58,222094.30560967463
59,222094.30560967463
60,222094.30560967463
61,222094.30560967463
62,222094.30560967463
63,222094.30560967463
64,222094.30560967463
65,222094.30560967463
66,222094.30560967463
67,222094.30560967463
68,222094.30560967463
69,222094.30560967463
70,222094.30560967463
71,222094.30560967463
72,222094.30560967463
73,222094.30560967463
74,222094.30560967463
75,222094.30560967463
76,222094.30560967463
77,222094.30560967463
78,222094.30560967463
79,222094.30560967463
80,222094.30560967463
81,222094.30560967463
82,222094.30560967463
83,222094.30560967463
84,222094.30560967463
85,222094.30560967463
86,222094.30560967463
87,222094.30560967463
88,222094.30560967463
89,222094.30560967463
90,222094.30560967463
91,222094.30560967463
92,222094.30560967463
93,222094.30560967463
94,222094.30560967463
95,222094.30560967463
96,222094.30560967463
97,222094.30560967463
98,222094.30560967463
99,222094.30560967463
100,222094.30560967463
101,222094.30560967463
102,222094.30560967463
103,222094.30560967463
104,222094.30560967463
