,No Hypothesis
0,19.740374505371893
1,5.569321098580575
2,5.569321098580575
3,5.569321098580575
4,5.569321098580575
5,5.569321098580575
6,5.569321098580575
7,4.8557700869946405
8,4.79944975337217
9,4.79944975337217
10,2.834382028091228
11,2.338215059594431
12,1.9779667455763468
13,0.8578966991491622
14,0.8578966991491622
15,0.8578966991491622
16,0.8578966991491622
17,0.8578966991491622
18,0.3337246718377631
19,0.3239651346627736
20,0.0632675714701985
21,0.0632675714701985
22,0.0632675714701985
23,0.0632675714701985
24,0.0632675714701985
25,0.0632675714701985
26,0.0632675714701985
27,0.0632675714701985
28,0.0632675714701985
29,0.0632675714701985
30,0.0632675714701985
31,0.0632675714701985
32,0.0172509561722993
33,0.0172509561722993
34,0.0172509561722993
35,0.0172509561722993
36,0.0172509561722993
37,0.0172509561722993
38,0.0172509561722993
39,0.0172509561722993
40,0.0172509561722993
41,0.0172509561722993
42,0.0172509561722993
43,0.0172509561722993
44,0.0172509561722993
45,0.0105342452674346
46,0.0105342452674346
47,0.0105342452674346
48,0.0105342452674346
49,0.0105342452674346
50,0.0105342452674346
51,0.0105342452674346
52,0.0105342452674346
53,0.0105342452674346
54,0.0105342452674346
55,0.0105342452674346
56,0.0105342452674346
57,0.0105342452674346
58,0.0105342452674346
59,0.0105342452674346
60,0.0105342452674346
61,0.0105342452674346
62,0.0105342452674346
63,0.0105342452674346
64,0.0105342452674346
65,0.0105342452674346
66,0.0105342452674346
67,0.0105342452674346
68,0.0105342452674346
69,0.0105342452674346
70,0.0105342452674346
71,0.0105342452674346
72,0.0105342452674346
73,0.0105342452674346
74,0.0105342452674346
75,0.0105342452674346
76,0.0105342452674346
77,0.0105342452674346
78,0.0105342452674346
79,0.0105342452674346
80,0.0105342452674346
81,0.0105342452674346
82,0.0105342452674346
83,0.0105342452674346
84,0.0105342452674346
85,0.0105342452674346
86,0.0105342452674346
87,0.0105342452674346
88,0.0105342452674346
89,0.0105342452674346
90,0.0105342452674346
91,0.0105342452674346
92,0.0105342452674346
93,0.0105342452674346
94,0.0105342452674346
95,0.0105342452674346
96,0.0105342452674346
97,0.0105342452674346
98,0.0105342452674346
99,0.0105342452674346
100,0.0105342452674346
101,0.0105342452674346
102,0.0105342452674346
103,0.0105342452674346
104,0.0105342452674346
