,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target
0,1.25,0.25,0.75,0.0,0.0,1.8,0.0,0.25,0.5,0.0,0.002373775431801182
1,0.0,0.25,0.25,0.25,0.0,2.0,0.0,1.25,1.0,0.25,0.0008301784484515231
2,0.0,0.5,1.75,0.0,0.5,1.6,0.25,0.5,0.25,0.25,6.849519439813275e-05
3,0.0,1.0,0.0,0.25,1.25,3.0,0.25,0.5,0.25,0.25,0.1276816847320551
4,0.5,0.0,0.0,0.25,0.25,3.0,0.0,0.25,2.25,0.0,0.09842308404693262
5,0.25,0.0,0.25,0.5,0.25,3.4000000000000004,0.75,0.0,0.0,1.75,0.3087955118779324
6,0.25,0.5,0.25,0.75,1.5,2.4000000000000004,0.25,0.0,0.0,0.0,0.46964337664847744
7,1.25,0.5,0.0,0.0,0.25,3.0,0.5,0.0,0.5,0.5,0.09596320469994264
8,0.25,0.5,0.75,0.25,0.5,3.0,1.0,0.25,0.0,0.25,0.026098418334201363
9,1.25,0.75,0.0,0.25,0.0,3.6,0.75,0.25,0.0,0.5,0.029918638486898155
10,0.0,1.0,0.0,0.25,0.25,4.800000000000001,1.5,0.0,0.0,0.75,2.0482319253327788
11,0.0,0.25,0.5,0.5,0.0,4.800000000000001,0.5,0.5,1.5,0.0,0.0018692297380890643
12,0.0,0.0,0.0,0.25,1.75,1.6,0.25,0.25,0.25,1.0,0.21091133563616057
13,0.5,0.5,1.0,0.0,0.5,4.0,0.75,0.0,0.25,0.25,0.02134767264901906
14,0.25,0.25,0.5,0.0,1.0,4.2,0.75,0.5,0.25,0.25,0.020398137473937043
15,0.5,0.25,0.0,0.0,0.0,3.4000000000000004,0.75,0.0,0.25,1.5,0.3853871807296475
16,0.75,0.25,0.0,0.0,0.5,4.6,0.0,0.0,0.25,0.75,0.15343308513741685
17,0.25,0.5,0.25,1.75,0.5,2.6,0.25,0.0,0.25,0.25,0.586703120030104
18,0.0,0.25,0.25,1.0,1.5,4.2,0.5,0.0,0.0,0.5,0.6810693394263347
19,0.0,0.25,0.5,1.0,0.0,4.4,1.0,0.25,0.0,0.75,0.03743105994869966
20,0.5,0.0,1.75,0.25,0.25,2.6,0.5,0.75,0.0,0.0,2.1589202179978034e-05
21,1.5,0.5,0.0,0.0,0.0,2.4000000000000004,0.25,1.5,0.25,0.0,9.451359129510704e-05
22,0.5,0.0,0.25,0.0,0.75,4.800000000000001,1.0,1.0,0.0,0.25,0.004320653181554036
23,0.0,0.0,0.25,0.25,1.0,4.4,1.0,0.0,1.0,0.0,0.09658420489189803
24,0.5,0.0,0.25,0.75,0.25,1.0,1.25,0.25,1.0,0.0,0.010534513109013533
25,0.25,0.0,0.0,0.5,1.75,2.0,1.0,0.25,0.0,0.0,0.08785192519938767
26,0.5,0.25,0.5,0.0,0.0,1.8,2.25,0.25,0.0,0.0,0.0014928052465248793
27,0.0,0.25,0.75,0.0,0.75,3.2,0.0,0.75,0.5,0.75,0.0032079787711090544
28,0.0,0.5,1.0,0.25,0.0,2.6,0.0,0.5,0.5,0.25,0.013173618802203845
29,1.0,0.0,2.5,0.0,0.0,1.8,0.5,0.0,0.25,0.0,1.4343204922411174e-05
30,0.5,0.25,1.0,0.0,0.75,1.0,0.75,0.25,0.25,0.0,0.06557205923902056
31,0.75,0.25,1.0,0.25,0.0,4.800000000000001,1.25,0.0,0.5,0.25,0.00253104225691182
32,0.0,0.0,1.75,0.25,0.0,3.4000000000000004,0.0,0.75,0.75,0.0,2.360101862391329e-06
33,0.25,0.5,0.0,0.5,0.0,3.4000000000000004,0.0,0.75,0.75,1.0,0.24715833287704359
34,0.25,0.25,0.5,1.25,0.25,4.4,0.25,0.25,0.0,0.0,0.09511569880912821
35,1.0,0.5,0.0,0.25,0.5,1.8,0.5,0.0,0.0,0.0,0.0757891952811845
36,0.5,0.0,0.75,0.0,0.0,4.800000000000001,0.25,1.5,0.0,0.25,0.0052158008305149784
37,0.0,0.25,0.5,0.0,1.25,1.2,0.25,0.75,0.25,0.0,0.0029154442361805474
38,1.0,0.25,0.25,1.0,0.25,2.8,0.25,1.0,0.0,0.0,0.004315180708081894
39,0.75,0.0,0.75,0.0,1.25,1.2,0.5,0.25,0.25,0.0,0.00910993031163296
40,1.0,0.25,0.5,0.25,0.0,3.8000000000000003,0.25,0.25,0.0,0.25,0.025168315276605367
41,1.25,1.25,0.0,0.5,0.0,3.8000000000000003,0.0,0.0,0.25,0.25,0.03530762503595976
42,1.5,0.5,0.0,0.0,0.5,1.0,0.0,0.5,0.75,0.0,0.009442143703321776
43,0.25,0.5,1.5,0.0,0.0,4.2,1.0,0.25,0.25,0.0,0.0005622933966442276
44,0.0,0.25,0.25,1.5,1.0,1.0,0.25,0.5,0.25,0.0,0.025226498290864263
45,1.75,0.25,0.0,0.25,0.0,2.2,0.5,0.0,0.5,0.25,0.006829255448406093
46,0.0,0.5,0.5,0.25,0.0,4.4,0.0,0.25,0.25,0.0,0.09679563887848038
47,0.0,0.0,0.25,0.75,1.25,1.8,0.0,0.0,0.75,0.25,0.10069807551673758
48,0.75,0.0,0.25,0.25,0.75,4.0,0.0,0.5,0.0,0.0,0.020522042870655118
49,0.25,1.5,0.5,0.0,0.0,4.2,0.0,0.25,0.25,1.0,0.037568942166701993
50,1.5,0.0,0.5,0.0,0.0,4.4,0.0,0.5,0.25,0.25,0.0008383735447197055
51,0.5,0.5,0.0,0.0,0.5,2.2,0.75,0.5,0.25,0.25,0.11076289825318952
52,0.75,0.25,0.25,0.0,1.5,1.0,0.0,0.0,0.5,0.5,0.030080953541426127
53,0.0,0.75,0.0,0.25,0.5,3.4000000000000004,0.0,0.75,0.5,1.0,0.1669388219479137
54,1.5,0.75,0.0,0.0,0.5,1.8,0.0,0.0,0.75,0.5,0.027117622542809954
55,0.0,0.0,0.5,0.0,0.0,3.2,0.25,2.5,0.25,0.0,7.128692695468399e-06
56,0.75,0.75,0.0,0.25,0.5,4.0,0.25,0.0,0.0,0.5,0.18287944882171836
57,1.0,0.25,0.0,0.5,0.5,3.6,0.0,0.0,0.25,0.5,0.1339235480482875
58,0.0,0.25,0.5,0.75,0.0,2.0,1.75,0.25,0.0,0.0,0.004904929265831911
59,0.25,0.5,0.5,0.5,1.0,2.4000000000000004,0.0,0.0,0.5,0.5,0.05129385828295902
60,0.5,0.0,1.25,0.0,1.0,4.800000000000001,0.25,0.25,0.5,0.0,0.003804734144792928
61,0.25,0.25,0.5,0.25,0.0,4.0,0.75,0.0,0.25,1.0,0.12390759982915506
