,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target
94,0.0,1.0,0.25,0.5,0.5,2.8,0.25,0.0,0.5,1.0,0.797312203133302
95,0.0,0.5,0.75,0.0,0.0,1.2,0.0,0.5,0.5,1.25,0.005518114896035984
96,0.25,0.25,0.5,0.0,0.25,2.6,0.5,0.75,0.0,1.75,0.0063950759665329
97,0.0,0.0,0.25,0.25,1.0,2.8,1.0,0.25,0.25,1.0,0.1234337233753312
98,0.0,0.5,0.0,0.0,1.0,3.0,0.75,0.0,1.0,0.25,0.7170572785754351
99,0.0,0.0,0.25,0.75,0.75,2.0,1.5,0.0,0.0,0.0,0.14605413935169903
100,0.25,0.75,0.25,1.0,0.0,2.4000000000000004,0.0,0.0,0.0,1.5,0.5602686511926874
101,0.0,1.0,0.5,0.0,0.5,3.4000000000000004,0.0,0.25,1.0,0.0,0.018768168877717484
102,0.25,0.75,0.0,0.0,0.25,4.2,1.0,0.0,1.5,0.0,0.177339173344741
103,0.25,0.75,0.25,0.0,0.25,1.4,0.0,1.0,0.25,0.25,0.04393900928891942
104,0.5,0.25,0.25,0.75,0.25,2.4000000000000004,0.0,0.25,0.75,0.0,0.061628834587921136
105,0.75,0.5,0.25,0.0,1.0,2.8,0.0,1.0,0.25,0.25,0.007762012897647448
106,0.25,0.25,0.75,0.25,0.25,4.800000000000001,0.5,0.0,0.25,0.5,0.09314317942059674
107,0.0,1.0,0.0,0.75,0.5,1.0,0.0,0.0,1.0,0.5,0.3153470642331719
108,0.75,0.5,0.0,0.0,0.5,3.2,0.25,0.5,0.0,0.0,0.06668719137180355
109,0.0,0.0,0.0,0.0,0.0,4.800000000000001,0.5,1.75,0.5,0.75,0.001574158355734696
110,0.75,0.25,1.0,0.0,0.25,3.6,0.0,0.0,0.25,1.0,0.04248509712458255
111,0.5,0.0,1.25,0.25,0.5,2.6,0.25,0.25,0.25,0.0,0.01253993797955854
112,0.25,0.0,0.5,1.0,0.25,4.4,0.25,0.0,0.5,0.5,0.077290654760298
113,0.75,0.25,0.25,0.25,0.0,3.4000000000000004,0.75,0.5,0.5,0.75,0.018789254232745238
114,0.75,1.25,0.0,0.0,0.0,4.800000000000001,0.75,0.0,0.0,0.0,0.12002836725904127
115,0.0,0.25,0.25,1.75,0.25,1.4,0.5,0.75,0.0,0.0,0.017071138276896
116,0.0,0.5,0.5,0.25,0.75,2.0,0.0,0.75,0.5,0.5,0.006222604591371296
117,0.75,0.0,0.25,0.0,0.25,3.6,0.25,0.75,0.75,0.75,0.029225754848256444
118,0.0,0.75,0.25,0.25,0.75,3.8000000000000003,0.5,0.0,0.0,0.25,1.9179245207793372
119,0.5,0.0,0.25,1.0,0.5,4.0,0.0,0.25,0.25,0.5,0.13295841125435
120,0.5,0.0,0.75,0.5,0.0,2.0,0.0,0.25,0.5,1.25,0.013297240427733871
121,1.0,0.0,0.5,0.0,0.5,2.0,0.25,0.75,0.25,0.75,0.004223002628028487
122,0.25,0.0,0.0,1.0,0.25,3.6,0.25,0.75,1.25,0.0,0.05212624578148177
123,0.0,0.5,0.5,0.0,0.75,2.4000000000000004,0.25,0.5,0.75,0.25,0.010025137738033763
124,0.0,0.5,1.0,1.0,0.0,4.0,0.5,0.75,0.25,0.25,0.012143110570594012
125,0.5,0.25,0.25,1.25,0.0,2.4000000000000004,0.75,0.5,0.25,0.0,0.029145598342826082
126,0.0,0.25,0.5,0.0,0.25,1.6,0.0,0.25,1.0,1.25,0.012019930179082611
127,1.0,0.75,0.75,0.25,0.5,4.800000000000001,0.25,0.25,0.25,0.25,0.028663054156235858
128,0.5,0.0,0.0,0.0,0.0,1.8,2.0,1.25,0.25,0.5,0.0001733252827885663
129,0.5,0.25,0.25,0.25,0.0,3.4000000000000004,0.25,1.5,0.5,0.25,0.0007053230149700245
130,1.0,2.0,0.25,0.25,0.25,2.4000000000000004,0.0,0.0,0.0,0.0,0.008992016200731957
131,0.25,0.75,0.25,0.0,0.75,4.0,0.0,0.0,0.25,1.25,0.758212142535753
132,0.0,0.5,0.0,0.25,0.75,3.0,0.5,0.25,1.25,0.0,0.22793903231496077
133,0.0,0.0,1.75,0.0,1.0,1.2,0.0,0.75,0.25,0.0,2.2191227461195445e-06
134,0.0,0.25,0.25,0.0,1.5,1.6,0.75,0.5,0.0,0.0,0.017251158834846497
135,0.75,0.25,0.0,0.0,0.0,4.6,0.0,1.0,0.75,0.5,0.02296239606473849
136,0.0,0.5,0.25,0.5,0.5,3.2,1.25,0.0,0.75,0.0,0.21405600523113566
137,0.0,0.0,0.25,0.0,0.0,1.4,0.5,0.25,2.25,0.0,0.003216611484133181
138,0.0,0.0,0.5,2.25,0.0,4.0,0.0,0.0,0.5,0.25,0.033237994482291415
139,0.0,0.75,0.0,0.0,0.5,3.4000000000000004,0.0,1.0,1.0,0.25,0.04581918217505232
140,0.5,0.25,0.25,1.75,0.0,2.8,0.0,0.0,0.0,0.5,0.11103391342611152
141,0.0,0.0,1.0,0.5,0.25,1.0,1.0,0.25,0.5,0.5,0.0092781453353756
142,0.75,0.0,0.75,1.0,0.25,4.0,0.0,0.0,0.5,0.75,0.036759568888026006
143,0.5,0.75,0.25,0.0,0.25,1.4,0.25,0.0,0.25,1.25,0.11313224514210482
144,0.25,0.75,0.0,0.5,0.0,2.4000000000000004,0.25,1.25,0.0,0.5,0.011798087251631553
145,0.0,0.0,2.0,0.0,0.0,4.0,0.75,0.75,0.0,0.0,3.639772949188387e-06
146,0.0,1.0,0.5,0.0,0.25,1.8,0.25,0.5,0.25,0.25,0.015842827813697336
147,0.0,0.0,0.5,0.75,0.5,3.2,0.25,0.75,0.0,0.25,0.005896421198802813
148,0.0,0.25,0.25,0.25,1.5,4.800000000000001,0.0,0.75,0.5,0.25,0.026071949560961385
149,1.0,0.25,1.5,0.0,0.0,3.4000000000000004,0.25,0.25,0.0,0.25,0.00151342790662459
150,0.0,0.0,0.5,0.25,0.0,3.2,0.5,0.5,2.0,0.0,0.00019836656262937764
151,0.25,0.25,0.25,0.75,0.0,1.2,0.5,0.25,0.0,1.25,0.0864084160983956
152,1.25,0.25,0.0,0.0,0.25,2.0,0.0,0.75,0.75,0.5,0.0030188033081713986
153,0.25,1.25,0.25,0.0,1.25,4.2,0.0,0.0,0.5,0.0,0.37321978516846455
154,0.0,0.0,0.25,0.75,0.25,1.6,0.0,0.5,0.0,1.0,0.0241047539453789
155,0.75,0.0,0.0,0.0,0.75,3.0,0.25,1.0,1.0,0.0,0.007326193686683724
156,0.25,0.5,3.0,0.0,0.5,4.4,0.0,0.0,0.0,0.0,-3.790449253037726e-08
157,0.75,0.25,0.25,0.0,0.0,3.0,1.0,0.0,0.75,0.5,0.05183212578835149
158,0.0,0.75,1.25,0.25,0.25,3.4000000000000004,0.0,0.25,0.25,1.0,0.02576066578434748
159,0.0,0.0,1.0,0.0,0.5,3.0,0.75,0.0,0.75,0.0,0.012762073028150286
160,0.0,0.0,0.0,0.0,1.25,2.0,0.5,0.0,0.25,0.75,1.1345165923066756
161,0.25,1.25,0.25,0.5,0.0,2.2,0.0,0.25,0.0,0.75,0.25540599706306316
162,0.25,0.0,2.25,0.0,0.25,3.4000000000000004,0.0,0.5,0.25,0.5,0.00017920827762745549
163,0.25,0.25,0.0,0.5,1.25,1.6,0.25,0.5,0.0,0.0,0.10133034208198374
164,0.0,0.25,0.0,0.25,1.5,4.4,0.0,0.25,0.0,0.75,0.7645843424663401
165,0.25,2.0,0.0,0.25,0.0,2.8,0.0,0.75,0.25,0.0,0.06115766117210038
166,0.25,0.0,0.0,0.25,0.75,3.4000000000000004,0.75,0.0,1.25,0.5,0.19982302899205406
167,0.75,0.25,0.5,0.0,0.25,2.2,0.25,0.25,0.0,1.25,0.03005965447192322
168,0.0,0.0,0.0,0.0,0.25,3.6,1.5,0.25,0.0,0.75,0.6464536668857255
169,0.5,1.75,0.25,0.0,0.25,1.2,0.25,0.25,0.5,0.0,0.05331085134272995
170,0.0,0.75,0.0,0.0,0.0,2.0,2.5,0.5,0.0,0.5,0.010229687336803888
171,0.0,1.5,1.0,0.5,0.0,4.800000000000001,0.25,0.0,0.0,0.75,0.020796547338895913
172,0.5,0.0,0.0,0.25,0.5,2.6,1.25,1.0,0.0,0.25,0.008057259244302221
173,0.0,0.0,0.75,0.0,0.25,3.2,0.5,0.5,0.25,1.75,0.011040144407620887
174,1.0,0.25,0.5,1.0,0.25,2.6,0.25,0.0,0.25,0.5,0.03584149059313898
175,1.0,0.0,1.25,0.25,0.25,3.2,0.0,0.0,0.25,0.75,0.059307498140590595
176,0.0,0.5,0.0,0.5,1.0,3.0,0.5,0.25,0.0,1.0,1.5478957749751818
177,0.0,0.5,0.75,1.0,0.5,4.4,1.0,0.0,0.0,0.0,0.023418759496845912
178,0.25,0.0,0.25,0.5,0.75,2.6,1.0,0.5,0.25,0.0,0.02835388980307443
179,0.0,0.25,0.0,0.25,0.5,2.8,1.0,0.0,0.0,1.25,3.0063641022613976
180,0.75,0.25,0.0,0.25,0.25,2.2,0.0,0.0,0.25,1.0,0.18430409456742003
181,0.75,0.75,0.25,0.25,0.0,4.4,0.0,0.5,0.5,0.75,0.016046334415592767
182,0.0,0.0,0.0,1.25,0.5,3.4000000000000004,0.0,0.0,1.0,0.5,0.6108458496844259
183,0.0,0.0,0.0,0.75,1.0,2.2,0.25,0.0,1.0,0.25,0.4927446521804746
184,0.5,0.0,0.5,0.75,0.0,2.8,0.0,0.5,1.0,0.25,0.00774658484878641
185,0.5,0.75,0.0,0.5,0.25,3.6,0.0,0.0,1.5,0.0,0.10923964854894294
186,0.0,0.0,1.75,0.0,1.25,3.8000000000000003,0.5,0.0,0.0,0.0,0.0005649973694631632
187,0.5,0.25,0.75,1.0,1.0,3.6,0.0,0.0,0.25,0.5,0.05833266689466479
188,0.25,0.5,0.0,0.25,0.25,1.6,0.5,0.25,0.25,0.25,0.37904945924954914
189,0.75,0.0,0.0,1.0,0.75,2.8,0.0,0.5,0.25,0.25,0.041090554190980705
190,0.25,0.25,0.25,0.0,0.5,2.4000000000000004,1.0,1.0,0.5,0.25,0.01801312212859369
191,0.0,0.25,0.5,1.25,0.0,2.6,0.25,0.0,0.25,1.5,0.05712562042059528
192,0.75,0.0,0.75,0.0,0.0,4.4,1.0,0.5,0.5,0.5,0.011203569747913191
193,0.0,0.25,0.0,1.25,0.25,3.2,1.0,0.0,0.25,0.25,3.0165625949305053
194,0.5,0.5,0.0,0.5,0.25,2.0,0.0,0.0,1.0,0.0,0.28917827012447817
195,0.25,0.25,0.0,0.5,1.0,1.0,1.0,0.0,0.25,0.25,0.5058474393521782
196,0.5,0.5,0.25,0.0,1.25,1.0,0.0,0.0,1.0,0.25,0.02469828814659855
197,0.5,0.0,0.25,0.75,0.0,3.8000000000000003,0.25,0.25,0.5,1.5,0.05101975347006618
198,0.0,0.0,0.5,0.0,1.0,1.4,1.25,0.0,0.5,0.25,0.009597337767167636
199,0.75,0.25,0.0,1.25,0.25,4.800000000000001,1.25,0.25,0.0,0.0,0.059259656878140526
200,0.25,1.75,0.25,0.5,0.25,2.2,0.5,0.0,0.0,0.25,0.7241390525067978
201,1.0,0.0,1.0,0.0,0.0,4.800000000000001,0.25,0.0,0.0,0.25,0.021077684975180505
202,0.25,0.25,0.5,0.0,0.5,1.6,0.25,0.0,1.5,0.25,0.011202392857815404
203,0.25,0.5,0.25,1.5,0.0,1.0,0.5,0.75,0.0,0.25,0.028239281467342305
204,0.75,0.0,1.0,0.0,0.0,4.4,0.25,0.5,0.25,0.5,0.0059529055630312645
205,0.0,0.0,0.5,0.5,0.0,1.6,1.0,0.5,0.5,0.25,0.005717360724480244
206,0.0,0.0,0.25,0.0,0.0,1.8,0.25,0.75,1.0,1.5,0.005788583789463658
207,0.25,1.0,0.0,0.25,0.0,1.4,1.75,0.25,0.0,0.0,0.19910547681841773
208,0.75,1.0,0.0,0.0,0.5,2.4000000000000004,0.75,0.0,0.0,0.25,0.18732858064180768
209,0.5,0.75,0.25,0.0,0.0,2.2,0.0,2.25,0.0,0.0,0.0056007161457706164
210,0.0,0.25,0.75,0.25,0.25,4.6,0.75,0.0,0.0,0.25,0.046831876744455644
211,0.0,0.25,0.0,0.5,0.25,2.6,0.25,0.25,0.0,1.5,1.1257364486502848
212,0.0,0.0,1.0,0.0,0.5,3.4000000000000004,0.0,0.0,1.5,0.25,0.0005481774208786238
213,0.25,0.25,1.25,0.25,0.5,2.0,0.0,0.5,0.25,0.0,0.0056973012536422835
214,0.0,0.0,0.5,1.0,0.0,2.8,0.0,0.25,0.5,1.0,0.019304138951784518
215,0.5,0.25,1.0,1.0,0.0,3.6,0.5,0.5,0.0,0.0,0.008174340617670198
216,0.25,0.0,0.5,0.25,1.0,4.800000000000001,0.0,0.5,0.5,0.5,0.009682918896619635
217,1.25,0.75,0.25,0.0,0.0,4.6,1.0,0.0,0.0,0.5,0.006134755906172177
218,0.0,0.5,0.0,1.5,0.5,1.2,0.5,0.25,0.5,0.0,0.34405373597250677
219,1.5,0.0,0.0,0.0,0.0,3.2,0.25,0.25,0.5,1.25,0.0255951527098144
220,0.5,0.75,0.5,0.0,0.25,3.8000000000000003,1.0,0.25,0.25,0.25,0.04778178580681737
221,0.75,0.25,0.25,0.25,1.25,1.0,0.25,0.0,0.0,1.0,0.0343718971902839
222,0.0,0.0,0.25,0.75,0.5,4.0,0.25,0.5,0.5,0.75,0.0448016349310118
223,0.0,0.25,1.25,0.0,0.75,4.0,0.0,0.0,0.5,0.25,0.011081659729886634
224,1.5,0.0,0.0,0.25,1.0,1.8,0.5,0.0,0.25,0.25,0.012742701048907436
225,0.5,0.25,0.5,1.0,0.5,4.6,0.0,0.5,0.5,0.25,0.013735070590314626
226,0.0,0.25,1.25,0.25,0.25,1.6,0.0,0.5,0.0,0.25,0.0037900959838944367
227,0.25,0.0,0.25,1.0,0.0,3.8000000000000003,0.5,0.25,0.25,0.25,0.15053348869712474
228,0.0,0.0,1.75,0.25,1.75,2.8,0.0,0.0,0.25,0.0,0.00017092150317586874
229,0.25,1.0,0.0,0.0,0.5,4.0,0.0,1.0,1.0,0.0,0.0787447116482596
230,0.0,0.0,0.75,1.5,0.25,3.8000000000000003,0.25,0.0,0.0,0.25,0.06443238995046746
231,0.75,0.5,0.0,0.25,0.5,3.2,1.25,0.5,0.25,0.0,0.029991486549900387
232,0.0,0.0,0.5,0.5,0.25,1.0,0.25,0.5,1.0,0.25,0.004174995120399612
233,0.75,0.0,1.5,0.0,0.0,2.4000000000000004,0.0,0.25,0.5,0.5,0.0007785389360372507
234,0.75,0.0,0.0,0.25,0.0,4.0,0.25,0.25,0.0,2.25,0.055654788215907545
235,0.0,0.25,0.0,0.25,1.0,3.0,0.25,0.25,0.75,0.0,0.37951304846662026
236,0.0,0.0,0.25,2.5,0.25,2.8,0.5,0.0,0.25,0.0,0.2902044055850638
237,1.25,0.0,1.25,1.0,0.0,3.0,0.0,0.25,0.0,0.25,0.0032884045954104787
238,0.25,0.75,0.5,0.5,0.25,2.0,0.0,0.25,0.25,0.75,0.06726093218122009
239,0.25,0.0,0.0,0.5,0.0,4.0,0.25,1.25,0.5,0.5,0.012354525997715294
240,0.0,0.0,0.5,0.0,0.75,2.6,1.5,0.0,0.0,1.0,0.013073787584310239
241,0.75,0.5,0.0,0.25,0.25,4.6,0.0,0.0,0.75,1.0,0.4424890344809308
242,0.25,0.25,0.0,2.0,0.5,2.0,0.0,0.75,0.0,0.0,0.11257899739817431
243,0.5,0.0,0.5,1.5,0.0,1.2,0.0,0.0,1.25,0.25,0.0025984524263855226
244,1.25,0.25,1.5,0.25,0.25,1.8,0.0,0.0,0.0,0.25,0.004856162084730725
245,0.75,0.0,0.0,0.75,0.75,1.4,0.25,0.5,0.25,0.25,0.051260899393579105
246,0.25,0.75,0.5,0.5,0.0,1.8,0.5,0.75,0.0,0.25,0.01347467521201454
247,0.0,0.5,0.5,0.75,0.75,1.6,0.0,0.5,0.0,0.5,0.01609713839689548
248,0.75,0.25,0.5,0.75,0.0,2.2,0.0,0.0,0.25,1.0,0.03082032613316319
249,0.75,0.0,0.0,0.5,0.5,4.2,2.0,0.0,0.5,0.0,0.01606812721815113
250,0.0,0.25,0.0,0.0,1.75,2.2,0.25,0.75,0.75,0.0,0.02495709655966267
251,0.5,0.25,0.0,0.0,0.0,3.2,2.0,0.0,0.5,0.25,0.06729576412148491
252,0.0,0.5,1.5,0.75,0.0,4.2,1.0,0.0,0.0,0.0,0.0009783202239105147
253,0.0,0.0,1.75,0.0,0.0,2.6,0.0,0.0,1.5,0.25,1.5448291949313214e-05
254,0.5,0.5,0.25,0.0,0.5,4.6,0.75,0.25,0.0,0.75,0.13162124011786622
255,0.5,0.0,0.0,0.5,0.5,3.0,0.75,0.75,0.0,0.75,0.0880949589665673
256,0.0,0.5,1.0,0.0,0.5,4.2,0.0,0.75,0.0,0.5,0.0707947280559996
257,0.75,0.5,0.0,0.0,0.0,4.6,0.5,1.0,0.25,0.5,0.01940309237092886
258,0.25,0.0,0.25,1.25,0.0,2.2,0.5,1.0,0.0,0.25,0.029810098857773765
259,0.0,0.25,1.0,0.0,1.0,3.6,0.0,0.25,0.5,0.5,0.03276870689388292
260,0.25,0.5,0.0,0.0,0.0,3.6,0.0,0.0,2.25,0.5,0.03402781509071136
261,0.75,0.0,0.0,0.5,0.0,2.2,0.75,0.0,0.5,0.25,0.20703745205676624
262,0.25,0.25,0.25,1.5,0.5,3.6,0.0,0.0,0.5,0.25,0.32977176271680925
263,1.75,1.0,0.0,0.25,0.0,3.0,0.0,0.0,1.25,0.0,0.0007486391954984576
