,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target
0,0.0,0.75,0.25,0.0,0.25,2.0,0.0,0.5,0.25,1.75,0.030594606206706808
1,0.5,0.0,1.25,0.0,0.0,1.2,1.0,0.25,0.0,0.5,0.0026076022958967998
2,0.25,0.0,0.0,0.0,0.25,2.2,0.0,0.75,0.75,1.75,0.0443413395740443
3,0.75,0.0,0.75,0.25,0.0,3.8000000000000003,0.25,0.25,0.5,0.75,0.0177373848445063
4,1.5,0.25,0.0,0.25,0.0,4.800000000000001,0.0,1.0,0.5,0.5,0.012486545012388422
5,0.0,0.0,0.0,0.75,0.5,4.800000000000001,0.0,2.0,0.5,0.0,0.007738094481701693
6,0.0,0.5,0.5,0.25,0.75,2.6,0.25,0.75,1.0,0.0,0.003677041426766909
7,0.0,1.0,0.25,0.25,0.0,2.0,1.5,0.25,0.0,0.75,0.137024019129938
8,0.0,1.5,0.0,0.0,0.25,1.4,0.25,0.5,1.25,0.0,0.02346051842595659
9,0.0,0.5,0.0,0.75,1.0,4.4,0.0,0.0,0.25,1.0,6.983795655710654
10,0.5,0.25,1.5,0.0,0.75,2.2,0.0,0.25,0.0,0.25,0.0008047828403570511
11,0.75,1.0,0.5,0.0,0.0,2.8,0.0,0.75,0.25,0.25,0.00897138706029165
12,0.0,0.25,0.25,0.25,0.0,1.6,0.0,1.5,0.25,1.25,0.000517707999993934
13,0.0,0.5,0.25,0.0,0.5,1.8,0.25,1.0,0.5,0.0,0.02324223123861962
14,0.0,0.5,0.25,0.0,2.0,3.8000000000000003,0.25,0.25,0.25,0.5,0.16368108854392194
15,0.0,0.0,0.0,0.0,1.0,1.6,0.0,0.75,0.25,1.25,0.04490191740879721
16,1.0,0.25,0.5,0.0,0.0,2.6,0.75,0.0,1.5,0.0,0.0005446383865432722
17,0.0,0.5,1.25,0.0,0.0,4.800000000000001,0.75,0.25,0.0,1.0,0.005354794305841229
18,0.0,1.75,0.0,0.0,1.0,1.0,0.0,0.25,0.0,0.5,1.2914933030067215
19,0.5,0.25,0.25,0.5,0.75,3.8000000000000003,0.25,1.25,0.0,0.25,0.004493540714756338
20,0.0,0.75,0.75,0.25,0.25,4.6,0.5,0.75,0.0,0.5,0.007030248133731799
21,0.5,0.25,0.5,0.0,1.0,4.2,1.0,0.0,0.25,0.5,0.05649849143856962
22,0.0,0.25,0.25,0.0,1.0,3.8000000000000003,1.25,0.25,0.25,0.5,0.15899011241775154
23,1.0,0.25,0.25,0.0,1.0,4.4,0.0,0.5,0.75,0.25,0.010707013069935732
24,0.75,0.25,0.0,0.75,0.75,4.0,0.25,0.0,0.75,0.0,0.48215537490625193
25,0.25,0.0,0.0,0.0,0.25,2.6,0.5,0.25,1.0,0.5,0.19433840969044783
26,0.25,0.0,0.25,2.25,0.25,2.8,0.0,0.75,0.25,0.0,0.023435642038112433
27,0.5,0.5,0.5,0.0,0.0,4.2,0.75,0.5,0.0,0.0,0.04672574872816106
28,0.25,1.25,1.25,0.0,0.25,1.6,0.5,0.0,0.25,0.0,0.012349955283263785
29,0.0,1.0,0.5,0.0,0.0,4.4,0.0,0.0,1.25,0.75,0.08922141242067673
30,0.25,0.0,0.0,0.0,0.25,4.4,0.0,1.25,0.5,0.0,0.01591322038520416
31,1.25,0.0,0.0,0.5,0.75,3.0,0.0,1.25,0.0,0.0,0.0022236945879735887
32,0.0,0.5,0.25,0.0,0.0,2.2,0.25,0.5,1.25,0.0,0.012717738797329393
33,0.25,0.0,0.0,0.25,0.75,2.0,0.0,0.0,1.75,0.25,0.029450472011953246
34,0.5,0.25,0.25,0.0,0.25,3.4000000000000004,1.0,0.0,0.75,0.5,0.09551389179516617
35,0.0,1.5,0.75,1.5,0.0,1.4,0.25,0.0,0.0,0.0,0.034272704824086106
36,0.0,1.0,0.0,0.25,0.25,3.4000000000000004,0.75,0.25,0.0,0.75,1.844234663775433
37,0.25,0.0,0.25,0.5,0.25,4.2,1.5,0.5,0.25,0.25,0.02237032844242852
38,0.25,0.0,0.0,0.25,0.0,4.2,0.25,1.5,1.0,0.0,0.0004406326428805936
39,0.0,0.25,0.5,0.0,0.0,2.2,1.25,0.0,1.0,0.5,0.010616778399064634
40,1.25,0.75,0.0,0.0,0.0,4.2,0.0,0.75,0.0,0.75,0.017767499255448186
41,0.5,0.5,0.0,0.0,0.0,4.2,0.5,0.5,0.5,0.25,0.09311715073634436
42,0.0,0.25,1.75,0.25,0.75,4.800000000000001,0.5,0.0,0.0,0.0,0.0030410175759043746
43,1.0,1.25,0.0,0.0,0.25,1.0,0.25,0.75,0.0,0.0,0.029994271254314114
44,0.75,0.5,0.0,0.5,0.25,3.6,0.0,0.5,0.25,1.0,0.04713542654903727
45,0.5,0.75,0.0,0.0,0.0,4.6,0.5,0.25,1.0,0.0,0.18081003646004642
46,0.0,0.25,0.25,2.25,0.75,2.2,0.0,0.0,0.0,0.0,0.6419123313412995
47,0.75,1.0,0.25,0.0,0.0,4.800000000000001,1.5,0.0,0.0,0.0,0.04310018229512329
48,0.75,1.5,0.0,0.0,0.0,3.8000000000000003,0.0,0.0,0.25,1.0,0.11073371883804942
49,0.0,0.0,1.25,0.0,0.25,3.2,1.0,0.0,1.0,0.25,0.000674519972802213
50,0.5,0.0,0.25,0.5,1.5,3.8000000000000003,0.25,0.25,0.0,0.0,0.07751707910215605
51,0.25,0.25,0.25,0.25,0.5,3.8000000000000003,1.75,0.0,0.0,0.5,0.1920462167947406
52,0.25,0.25,0.25,0.0,0.0,1.0,1.75,0.0,0.5,0.75,0.03730489129056994
53,0.25,0.5,0.0,0.0,0.5,4.800000000000001,0.0,1.75,0.25,0.25,0.03167185240742114
54,0.0,0.75,0.5,0.5,0.75,2.8,0.0,0.0,0.25,0.75,0.17618979030603404
55,0.25,0.0,0.25,1.0,0.0,2.2,0.5,0.75,0.25,0.25,0.03943038489867014
56,0.5,0.25,0.0,0.0,0.0,3.4000000000000004,0.0,0.25,1.75,0.5,0.0947068690415605
57,1.0,0.25,0.0,1.5,0.0,1.4,0.0,0.25,1.0,0.0,0.025214085139318044
58,0.0,0.25,0.5,0.25,0.25,2.8,0.5,0.0,0.0,0.0,0.26308672524604804
59,1.25,0.25,0.75,0.0,0.25,1.6,0.5,0.5,0.0,0.0,0.00574942585845021
60,0.0,0.25,0.75,0.0,0.0,2.2,0.75,0.25,0.5,0.25,0.021907142048159373
61,0.5,0.0,0.25,1.0,0.5,3.0,0.25,0.25,1.0,0.0,0.03646654443406687
62,0.0,0.25,0.0,0.25,1.0,2.6,0.75,1.0,0.5,0.0,0.024478719345649026
63,0.25,0.25,1.0,0.5,0.0,2.0,0.25,0.5,0.75,0.75,0.010803915529415186
64,0.25,0.5,0.25,0.25,0.5,1.8,0.5,0.25,0.5,0.25,0.15051030338202892
65,0.5,0.25,0.25,0.5,0.0,1.4,0.25,0.5,0.5,0.75,0.033148969415600776
66,0.75,0.25,0.25,0.25,0.0,2.0,0.0,0.25,0.25,1.75,0.029190315124435925
67,1.25,0.75,0.0,0.0,0.75,1.8,0.5,0.25,0.25,0.25,0.05825441287699772
68,0.5,0.5,0.0,0.25,0.0,3.0,0.75,0.25,1.25,0.0,0.0888670064898208
69,0.5,0.25,0.0,0.5,0.5,1.2,0.75,0.5,0.5,0.75,0.05502936907590934
70,0.0,0.0,0.25,0.0,0.0,4.6,0.75,0.0,1.25,0.25,0.068793339492571
71,0.75,0.25,0.0,2.25,0.25,4.2,0.25,0.0,0.0,0.0,0.07637592646187627
72,0.25,1.5,0.0,0.25,0.0,1.2,0.5,0.25,0.0,0.25,0.4394012092142457
73,0.5,0.25,0.0,0.25,0.0,2.6,1.5,1.0,0.0,0.25,0.007317515236403796
74,1.0,0.75,0.0,0.0,1.25,2.8,0.5,0.0,0.0,0.0,0.049172012581388945
75,0.5,1.0,0.25,0.0,0.25,4.6,0.0,2.0,0.0,0.0,0.03023914958109515
76,0.25,0.0,0.25,0.5,0.25,4.6,1.5,0.0,0.0,0.0,0.2697329901400617
77,1.5,0.0,0.75,0.5,0.75,3.0,0.0,0.0,0.25,0.0,0.007262158355937628
78,0.5,0.5,0.0,0.5,1.0,2.6,0.0,0.0,0.75,0.5,0.3096102264554433
79,0.25,0.5,0.25,0.25,0.25,3.2,0.0,0.75,0.0,1.25,0.042314406621368164
80,1.0,0.0,0.5,0.0,0.5,1.2,0.5,0.5,0.5,0.5,0.009953827934432504
