,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target
58,0.0,0.25,0.0,0.25,1.0,1.2,0.0,0.0,1.25,0.75,0.08250910101086141
59,0.0,0.25,0.75,0.5,0.0,1.0,0.5,0.0,0.0,1.25,0.011765150018727877
60,0.25,0.0,1.25,1.25,0.0,3.0,0.0,0.0,0.0,1.25,0.005305552744457551
61,0.0,0.0,0.25,0.0,0.5,1.2,0.0,0.0,0.25,1.75,0.3218709389227091
62,0.0,0.75,0.0,1.5,0.0,2.2,0.0,0.25,1.0,0.25,0.13254927643189982
63,0.25,0.0,0.75,0.25,0.5,2.6,0.0,1.0,0.0,0.25,0.0035684583659373673
64,0.25,0.0,0.25,0.75,0.0,4.4,0.0,1.0,0.5,0.75,0.02201903593343539
65,0.5,0.5,0.25,0.25,0.0,4.4,0.5,0.75,0.5,0.5,0.03976910501655337
66,0.25,0.0,1.0,0.25,0.0,2.6,0.5,0.0,0.75,0.5,0.015251490036145786
67,0.5,0.0,0.0,0.0,0.0,2.2,1.5,0.0,1.25,1.0,0.014244078198350746
68,0.0,0.0,0.5,0.25,0.0,1.0,0.5,0.25,1.25,0.5,0.006220357861888668
69,0.5,0.25,1.25,0.75,0.25,3.8000000000000003,0.25,0.25,0.0,0.25,0.008249947376038926
70,0.0,1.75,0.25,1.0,0.0,1.4,0.25,0.5,0.0,0.0,0.025497761406236732
71,0.25,0.25,0.5,0.0,1.25,4.800000000000001,0.25,0.25,0.5,0.25,0.03465558765308053
72,0.0,0.0,0.25,0.5,0.25,1.4,1.75,1.0,0.0,0.5,0.0037898041539685522
73,0.25,0.5,0.25,0.25,0.0,4.4,0.0,1.25,0.5,0.0,0.0055600521985890205
74,0.0,0.0,0.5,0.25,0.5,1.8,1.75,0.5,0.25,0.0,0.0018238811833011285
75,0.5,0.0,0.25,0.0,0.5,4.6,0.25,0.0,1.5,0.5,0.027984126112509916
76,0.5,0.0,0.25,0.25,1.0,2.6,1.0,0.75,0.0,0.0,0.01041711766570396
77,1.25,0.0,0.75,0.0,0.0,2.2,0.0,0.25,0.75,0.0,0.0010638065462565847
78,0.75,0.25,0.5,0.0,0.0,4.4,1.25,0.25,1.0,0.0,0.001779359875640487
79,0.75,0.25,0.25,0.0,0.0,3.8000000000000003,0.5,0.5,1.0,0.5,0.007972734436906513
80,1.25,0.0,0.25,0.0,0.25,3.4000000000000004,0.25,0.25,0.75,0.5,0.01371183212886158
81,0.75,0.0,0.75,0.75,0.0,3.4000000000000004,0.0,0.0,1.0,0.0,0.0034191088986543694
82,0.75,0.0,1.0,0.5,1.0,2.8,0.0,0.5,0.25,0.0,0.0038919234886485863
83,0.0,0.25,0.0,1.75,0.25,1.8,0.5,0.75,0.25,0.0,0.062398847794473675
84,0.0,0.0,0.5,0.5,0.0,4.4,1.0,0.75,0.25,1.0,0.004951521477164881
85,0.0,0.0,0.75,0.25,0.0,1.0,0.5,0.5,0.0,1.5,0.007501253057014818
86,0.0,2.0,0.25,1.25,0.0,2.2,0.0,0.0,0.25,0.25,0.824033743887763
87,0.75,0.75,0.25,0.0,0.5,3.4000000000000004,0.75,0.5,0.75,0.0,0.014176891610140867
88,0.0,0.25,1.25,0.0,0.0,1.8,0.25,0.0,0.5,0.0,0.016214509516782185
89,0.0,0.0,0.5,0.25,0.25,4.0,0.0,0.0,2.0,0.5,0.00266324322822741
90,0.5,0.75,0.0,0.0,0.25,2.0,1.0,0.25,0.5,0.25,0.19651881219634965
91,0.75,0.0,0.0,0.25,0.5,4.0,0.0,0.0,0.25,0.75,0.14250987302842305
92,0.75,0.5,0.25,0.0,0.0,3.4000000000000004,1.25,0.25,0.5,0.25,0.02497979987796691
93,0.0,1.0,0.25,1.25,0.0,2.0,0.0,0.0,0.25,0.5,0.698256683389815
94,0.0,0.5,0.5,0.0,0.0,3.8000000000000003,1.0,1.25,0.0,0.5,0.0006765553736068082
95,0.25,1.5,0.0,0.0,1.5,4.4,0.0,0.5,0.0,0.0,0.08728693702960258
96,0.0,1.0,0.0,0.0,0.0,3.4000000000000004,1.5,0.5,0.75,0.0,0.025434430575806577
97,0.0,1.0,0.0,1.0,1.75,3.6,0.0,0.0,0.0,0.25,6.898022910688647
98,1.25,0.0,0.0,1.0,0.0,1.4,0.75,0.0,0.0,0.5,0.012146128260668054
99,0.25,0.75,0.25,0.0,0.75,4.6,0.0,0.0,1.25,0.0,0.05133191180803857
100,0.0,0.0,0.75,1.25,0.5,4.2,0.0,0.25,0.25,0.0,0.024248818013043565
101,0.25,1.0,0.25,1.0,0.0,4.2,0.0,0.0,0.25,0.75,0.6778380219091171
102,1.0,1.25,0.0,0.25,0.75,1.2,0.0,0.25,0.0,0.0,0.09619606711757933
103,0.0,1.5,0.0,0.0,0.5,4.6,0.75,1.0,0.0,0.25,0.014884080769430631
104,0.0,0.0,0.75,0.0,0.25,4.4,1.25,0.0,0.75,0.75,0.01518487634851873
105,0.25,0.25,0.0,0.5,0.0,3.0,0.25,0.25,0.5,1.75,0.29857722497662326
106,0.0,1.25,1.0,0.5,0.25,4.4,0.25,0.25,0.0,0.25,0.02672144214296225
107,0.5,0.0,0.5,0.0,0.75,3.0,0.0,0.5,0.5,0.0,0.020829473803760268
108,0.75,0.25,0.0,0.0,2.0,3.4000000000000004,0.0,0.0,0.5,0.0,0.04024012314608026
109,0.25,2.25,0.0,0.25,0.25,2.6,0.5,0.0,0.5,0.0,1.223293050013322
110,0.5,0.5,0.0,0.0,0.0,3.6,0.5,0.25,1.0,0.75,0.1917940908470242
111,0.75,0.0,0.0,0.25,1.0,1.8,0.0,0.5,0.0,0.75,0.05668521401591655
112,1.0,0.0,0.25,1.0,0.25,1.4,0.75,0.25,0.5,0.0,0.019486696940463767
113,0.0,1.0,0.0,1.0,0.0,1.8,0.0,1.25,0.5,0.0,0.00533769480515962
114,0.0,0.5,0.25,0.75,0.75,4.2,0.25,0.75,0.0,0.0,0.050715056711838215
115,1.0,0.25,0.25,1.25,0.0,2.2,0.0,0.75,0.75,0.0,0.007628684798759625
116,0.25,0.5,0.0,0.0,2.0,3.2,1.0,0.0,0.0,0.0,0.33499614726866145
117,0.25,1.25,0.25,0.75,1.0,4.800000000000001,0.0,0.0,0.0,0.25,1.4831435330941232
118,0.0,2.5,0.0,0.25,0.0,2.6,1.0,0.0,0.0,0.0,1.7890430688744923
119,1.25,0.25,0.0,0.0,0.25,2.0,0.5,0.0,1.0,0.5,0.05570171831781437
120,0.25,0.0,0.0,1.25,1.0,4.6,0.0,0.0,0.5,0.0,0.5841312282974513
121,0.75,0.0,0.25,0.75,0.25,3.6,0.0,0.25,0.25,0.5,0.05561237380982033
122,0.0,0.75,0.25,0.0,1.5,2.8,0.25,0.25,0.25,0.5,0.29915419741021454
123,1.0,0.0,0.5,0.5,0.25,4.800000000000001,0.0,0.0,0.0,1.0,0.042463331909252576
124,0.25,0.0,0.25,0.75,0.0,4.2,0.5,1.0,1.0,0.0,0.009826915621073181
125,1.5,1.0,0.75,0.0,0.5,3.8000000000000003,0.0,0.0,0.0,0.25,0.006290131902146515
126,2.25,0.0,0.0,0.5,0.25,4.4,0.0,0.25,0.75,0.0,0.00016428357433769425
127,0.75,0.25,0.25,0.0,0.0,1.2,1.0,0.0,1.0,0.0,0.024071381621936522
128,0.5,0.5,0.0,0.0,1.5,4.800000000000001,0.0,0.0,0.5,0.5,0.13063911467503536
129,0.0,1.5,0.0,0.75,0.0,4.2,0.0,0.5,0.25,0.0,0.09445848798127371
130,1.75,0.0,0.0,0.0,0.25,4.800000000000001,0.25,0.25,0.25,0.0,0.00736391958499874
131,0.0,0.0,0.5,1.0,0.0,2.0,0.75,0.5,0.5,0.25,0.007267030421734948
132,0.25,1.25,0.25,0.5,1.0,1.8,0.0,0.0,0.5,0.0,0.33118594186361827
133,1.25,1.5,0.25,0.25,0.5,3.8000000000000003,0.25,0.0,0.0,0.0,0.010901229086903226
134,0.25,0.5,0.5,0.25,0.5,4.6,1.0,0.5,0.0,0.5,0.019609990522943113
135,1.0,0.25,0.0,0.25,0.5,2.8,0.0,1.0,0.25,0.25,0.007978444661207949
136,1.25,0.25,0.0,1.25,0.5,2.2,0.5,0.0,0.0,0.0,0.020033606390250182
137,0.0,0.5,0.5,0.0,0.5,2.2,1.0,0.0,0.5,0.5,0.03650071451525834
138,0.0,0.25,0.0,0.0,0.0,1.0,0.25,0.25,0.5,1.0,0.21378964585528293
139,0.0,0.25,0.0,1.0,0.25,3.2,1.25,0.5,0.0,0.5,0.14331480457842272
140,0.0,0.0,1.0,0.75,0.0,2.4000000000000004,0.0,1.5,0.25,0.0,0.0002433097326651863
141,0.0,0.75,2.0,0.25,0.25,2.2,0.0,0.25,0.0,0.0,0.0007871724426728997
142,1.0,0.25,0.0,0.0,0.75,4.800000000000001,0.5,0.0,0.25,1.25,0.054717675038891356
143,0.0,0.0,0.25,2.0,0.0,3.2,0.0,0.5,0.25,0.25,0.019254545971941234
144,0.25,0.0,0.0,0.75,0.5,4.800000000000001,1.75,0.25,0.0,0.5,0.36631150247831945
145,1.25,0.5,0.0,0.0,0.0,1.4,0.5,0.5,0.75,0.25,0.009408452657077754
146,0.0,1.25,0.25,0.25,0.25,4.4,0.0,1.25,0.0,0.5,0.004310710984723088
147,0.5,0.0,0.25,0.25,0.5,4.2,0.25,0.0,0.25,1.5,0.13981651560558558
148,0.5,0.5,0.0,0.25,1.25,3.6,0.75,0.0,0.25,0.25,0.6269053418957642
149,0.0,0.0,0.75,0.25,0.5,1.8,0.25,0.5,0.0,0.5,0.014678947217337923
150,0.5,0.0,0.0,0.0,0.5,2.4000000000000004,1.5,0.25,0.5,0.0,0.05666311400973314
151,0.0,0.25,0.0,1.0,0.0,4.4,0.0,0.25,1.25,0.0,0.12106533070399049
152,1.0,0.25,0.25,0.0,0.0,4.6,0.0,1.5,0.25,0.25,9.13200041749233e-05
153,1.5,0.0,0.0,0.25,0.0,3.2,0.25,0.25,0.0,0.25,0.041401088385599874
154,0.5,0.5,0.25,0.25,0.0,2.0,1.75,0.0,0.25,0.0,0.06420784009249382
155,0.0,0.25,1.0,0.25,0.25,2.2,1.25,0.5,0.25,0.0,0.004864445306520508
156,0.0,0.0,1.25,0.25,0.0,4.0,0.5,0.0,0.0,0.75,0.005708904961955948
157,0.0,0.0,1.0,0.5,0.5,1.8,1.5,0.25,0.0,0.0,0.0018559074340600671
158,1.25,0.25,0.5,0.0,0.25,4.2,0.5,0.25,0.5,0.25,0.00557982060032619
159,0.75,0.5,0.0,0.0,1.0,3.4000000000000004,0.0,0.25,0.75,0.0,0.08931531756909203
160,0.0,0.5,0.25,0.25,0.5,4.800000000000001,0.5,1.25,0.25,0.0,0.004595653233571412
161,0.5,0.25,0.25,0.0,0.0,4.800000000000001,0.25,0.75,0.25,0.75,0.030897030950911748
162,0.5,0.5,0.5,0.75,0.25,2.0,0.25,0.0,0.0,0.0,0.09551359360628187
163,0.25,0.25,0.25,0.25,0.0,2.0,0.75,0.25,0.0,1.0,0.10812338199263272
164,0.25,0.0,0.25,0.0,0.25,1.0,1.5,0.25,1.0,0.0,0.012749874598222246
165,0.0,0.0,0.75,0.0,1.0,4.2,0.0,0.25,0.0,1.0,0.018972474577460794
166,1.75,0.25,0.25,0.75,0.0,1.6,0.0,0.75,0.0,0.0,0.001569362327295958
167,0.0,1.25,0.25,0.75,0.0,1.2,0.0,1.5,0.0,0.0,0.0019434688044406845
168,0.0,0.25,0.5,0.25,1.0,3.0,1.25,0.0,0.75,0.0,0.01394288760787939
169,0.0,0.0,0.25,1.75,0.0,4.4,0.0,0.75,0.25,0.0,0.032135918496408275
170,1.25,0.25,0.25,0.0,1.0,4.6,0.75,0.25,0.0,0.25,0.004963213508595682
171,0.0,0.0,0.25,0.0,0.5,4.4,1.0,1.25,0.0,0.5,0.0015390579761718705
172,0.25,0.25,1.0,0.5,0.0,3.0,0.0,0.25,0.0,1.5,0.06757475081660384
173,0.75,0.75,0.0,0.0,0.25,4.2,0.75,0.0,0.25,0.5,0.3027129395164352
174,0.25,1.5,0.25,0.25,0.75,2.0,0.0,0.25,0.0,0.5,0.37949153179943906
175,0.25,0.0,0.0,2.0,0.25,2.6,0.0,0.75,0.0,0.0,0.1106405867814451
176,0.25,0.0,1.5,0.0,0.75,1.2,0.5,0.25,0.0,1.0,0.0006219404924883586
177,0.25,0.0,0.25,1.0,0.75,3.4000000000000004,0.25,0.0,1.0,0.0,0.11516490365870743
178,0.75,1.75,0.0,0.0,0.5,3.4000000000000004,0.0,0.25,0.25,0.5,0.07923949009031006
179,0.0,0.5,0.75,0.0,1.0,2.8,1.0,0.0,0.0,0.0,0.014269311302204424
180,0.5,0.25,0.0,0.0,0.25,2.0,1.0,0.75,0.0,0.75,0.049257051603490073
181,0.75,0.5,0.5,0.0,0.5,2.0,0.25,0.25,0.0,0.5,0.04726354095940798
182,0.5,0.5,0.5,0.0,0.0,2.6,0.0,0.75,0.75,0.5,0.005422997017085151
183,0.75,0.25,0.25,0.0,0.25,3.0,0.0,1.0,0.75,0.25,0.009736030146108292
184,0.25,1.0,0.75,0.0,0.0,4.0,0.25,0.0,0.75,1.0,0.026354863346703096
185,0.0,1.75,0.0,0.25,0.25,3.2,0.0,0.0,1.0,0.25,0.4330968283589352
186,0.0,0.25,0.25,0.25,2.0,1.6,0.0,0.5,0.25,0.0,0.02130736660233964
187,1.0,0.0,0.25,0.0,0.0,4.800000000000001,0.25,0.0,1.25,1.0,0.035219410348898916
188,1.25,0.75,0.25,0.5,0.0,1.0,0.0,0.5,0.5,0.25,0.01563290537204893
189,0.5,0.25,1.0,0.25,0.0,3.8000000000000003,0.5,0.75,0.0,0.0,0.0031292132804401455
190,0.0,0.0,0.25,0.0,0.75,1.4,0.75,0.25,0.25,0.25,0.09251225267642611
191,0.25,0.0,0.75,1.25,0.5,2.4000000000000004,0.0,0.0,0.25,0.25,0.035520260380667364
192,0.25,0.0,0.25,1.5,1.25,4.4,0.25,0.25,0.25,0.0,0.13935986383385318
193,0.0,1.0,0.5,0.0,0.75,1.8,0.0,0.25,0.0,1.0,0.05654353590469997
194,0.0,0.25,0.5,0.5,0.0,2.0,0.75,0.0,0.5,0.25,0.03984043273683556
195,0.75,0.25,0.25,0.5,0.25,4.2,0.0,0.0,0.75,0.75,0.08083608475920553
196,0.0,0.0,0.0,0.0,1.25,3.0,0.0,0.25,1.0,1.25,0.07818350310283032
197,0.0,0.5,0.5,0.0,0.5,2.0,0.0,2.0,0.25,0.0,0.00030742266351869806
198,1.0,0.0,0.25,0.0,0.5,2.8,0.75,0.0,0.0,0.25,0.018508413601319433
199,0.0,0.5,2.25,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0009086903064945205
200,0.0,0.75,0.75,0.25,0.5,4.6,1.5,0.25,0.0,0.0,0.003586819333266111
201,0.5,0.25,0.5,0.0,0.75,1.8,0.25,0.25,0.0,0.5,0.06002907120495593
202,0.0,0.25,0.75,0.5,0.0,4.800000000000001,0.0,1.0,1.25,0.0,0.00013247306014900216
203,0.25,1.0,0.25,0.5,0.75,4.800000000000001,0.5,0.25,0.0,0.5,0.4936088079315434
204,0.25,0.0,0.25,1.0,0.0,4.800000000000001,0.25,0.5,0.25,0.75,0.033202384969118134
205,0.25,0.0,0.25,0.25,0.25,1.4,0.25,0.5,1.75,0.0,0.004460358722625749
206,0.25,0.0,0.5,0.0,1.25,2.4000000000000004,0.25,1.0,0.0,0.25,0.0033882122321707356
207,0.75,0.0,0.0,0.25,0.25,1.6,0.0,0.75,0.25,0.75,0.06858912599641233
208,1.5,1.5,0.0,0.5,0.0,2.8,0.25,0.0,0.0,0.0,0.012973983045617914
209,0.5,0.0,0.0,1.75,0.25,3.4000000000000004,0.25,0.0,0.75,0.5,0.2281817168781814
210,1.5,0.0,0.25,0.0,0.0,2.4000000000000004,0.0,0.25,0.0,1.25,0.007621202035090172
211,0.25,0.25,0.25,0.25,0.5,1.2,0.5,0.25,1.0,0.0,0.06242380967140075
212,0.25,1.0,0.0,0.0,0.5,1.6,1.0,0.5,0.0,0.5,0.16564444846221515
213,0.25,1.25,0.5,0.0,0.0,1.0,0.75,0.25,0.25,0.75,0.01866698710414768
214,0.0,0.0,0.25,0.0,0.25,2.2,1.75,0.0,0.0,0.0,0.08587338571551278
215,0.25,0.25,0.0,0.25,0.0,4.800000000000001,0.0,0.0,0.5,0.5,0.8418524801153047
216,0.25,0.5,0.0,0.5,0.5,2.6,0.5,0.5,1.25,0.25,0.05418557446224345
217,0.75,0.0,0.25,0.25,0.25,2.8,0.5,0.5,0.0,0.5,0.028188241406464382
218,0.5,0.0,0.0,0.0,0.25,4.800000000000001,0.5,0.5,0.75,1.0,0.037862252458031244
219,0.0,0.25,0.0,0.25,2.5,4.800000000000001,0.5,0.0,0.0,0.25,0.5974565652886212
220,0.25,0.25,0.0,1.25,0.5,2.2,0.75,0.5,0.0,0.25,0.09905208430207899
221,0.5,0.25,0.0,0.0,0.5,1.6,1.75,0.0,0.0,0.5,0.1534395718908349
222,0.0,0.25,0.25,0.25,0.75,2.4000000000000004,0.25,0.25,0.5,0.5,0.1927450412409955
223,0.25,0.5,0.0,0.0,0.0,4.4,1.25,0.0,1.75,0.0,0.08341641177200167
224,0.0,1.0,0.75,0.75,0.25,2.4000000000000004,0.0,0.0,0.25,0.5,0.06288183764367114
225,0.25,0.75,0.25,0.75,0.5,1.8,0.0,0.5,0.0,0.5,0.0770443017829413
226,0.0,0.75,0.25,1.0,0.25,1.6,0.25,1.0,0.0,0.0,0.02512118358309866
227,0.0,0.25,1.0,0.75,0.0,4.2,1.25,0.0,0.0,0.5,0.0032543228698127505
228,0.5,1.5,0.0,0.25,0.25,1.8,0.75,0.0,0.25,0.5,0.6131302503671265
229,1.25,0.0,0.25,0.0,0.0,4.800000000000001,0.0,0.5,0.5,0.5,0.00312427811828876
230,0.5,0.0,0.75,0.25,1.0,2.8,0.0,0.0,0.0,0.0,0.05342210673937656
231,0.25,0.0,0.25,1.75,0.5,1.2,0.0,0.0,0.25,0.5,0.1819252894342519
232,0.75,1.0,0.0,0.5,0.25,4.2,0.25,0.0,0.25,0.0,0.30075692773195606
233,1.0,0.0,0.25,0.5,0.0,4.6,0.0,1.0,0.75,0.25,0.00237153223407102
234,0.0,1.0,1.25,0.25,0.0,1.8,0.25,0.75,0.25,0.5,0.0007830248431278441
235,0.0,0.0,0.0,0.25,0.0,2.0,1.75,0.25,0.25,0.25,0.2066726564601271
236,0.25,0.0,0.0,0.0,0.0,4.2,1.75,0.75,0.75,0.25,0.013380553321476613
237,0.25,0.0,0.25,0.0,0.75,2.2,0.25,0.5,0.0,0.75,0.057065770001380536
238,0.0,0.5,0.0,0.0,0.25,4.800000000000001,1.5,0.0,1.25,0.0,0.07244249888764837
239,0.0,0.0,0.25,0.25,1.0,1.4,0.75,1.0,0.25,0.25,0.008424051327559242
240,0.5,0.25,0.5,1.0,0.5,1.6,1.0,0.0,0.0,0.25,0.03155463067845852
241,0.25,0.0,0.0,0.25,0.25,3.0,0.25,0.0,1.75,0.0,0.06022527526333497
242,0.5,0.25,0.5,0.5,0.0,4.6,0.0,1.25,0.0,0.25,0.0035651105863591967
243,1.5,0.25,0.25,0.25,0.0,3.0,0.0,1.0,0.25,0.0,0.005349978499599104
244,0.5,0.0,0.25,1.0,0.25,1.8,0.25,0.5,0.75,0.0,0.023627904612538532
245,1.5,0.25,0.25,0.0,0.0,1.6,0.25,0.0,0.0,0.75,0.010071671500043672
246,0.5,0.25,0.0,0.0,0.0,2.8,2.0,0.0,0.5,0.75,0.06565570304652431
247,0.75,0.75,1.25,0.25,0.25,2.4000000000000004,0.0,0.0,0.0,0.25,0.03621861845672822
248,0.0,0.5,1.75,0.0,0.0,4.2,0.0,0.0,1.5,0.25,3.586738330844869e-05
249,0.0,1.5,0.25,0.0,0.25,4.6,0.75,0.0,0.25,0.75,1.132479195221665
250,0.75,0.0,0.5,0.25,0.5,2.6,0.5,0.0,0.25,1.0,0.043588487401868506
251,0.25,0.0,0.25,0.5,0.5,3.8000000000000003,1.25,0.25,0.75,0.0,0.07109369376610696
252,1.25,1.0,0.5,0.0,0.25,4.800000000000001,0.75,0.0,0.0,0.0,0.03409743807645795
253,0.0,0.5,0.25,0.5,0.75,3.2,0.0,0.5,0.5,0.25,0.06269525303039444
254,0.0,0.0,0.5,0.0,0.25,3.2,0.25,1.0,0.5,1.0,0.0032888247953999548
255,0.25,0.25,0.0,0.75,0.0,1.0,0.0,0.75,0.25,0.25,0.13185163733003316
256,1.25,0.25,0.0,0.0,0.0,1.6,0.0,0.25,0.0,0.0,0.07839656004238654
257,0.75,0.0,0.0,0.0,0.75,4.800000000000001,0.0,0.0,1.5,0.75,0.10474690846982478
258,0.0,0.0,0.0,1.0,0.25,2.4000000000000004,0.25,0.25,0.75,0.5,0.3072513732936911
259,1.5,0.0,0.5,0.5,0.0,2.4000000000000004,0.0,1.0,0.25,0.0,0.00012865953506180589
260,0.0,0.5,0.25,0.0,1.25,1.4,0.25,1.0,0.0,0.0,0.00692341188641272
261,0.5,0.0,0.0,0.0,0.75,3.2,0.25,0.0,0.25,0.5,0.39917626859373134
262,0.5,0.75,0.0,1.0,0.0,4.0,0.75,0.0,0.0,1.0,0.6968014817034907
263,0.5,0.25,0.0,0.25,0.0,1.6,0.0,0.75,1.5,0.5,0.004679451452232395
