,x0,x1,Target,Hypothesis
0,-4.026221687709291,-3.52420195743479,-28.630460515367854,Horrible
1,-1.9302216877092906,-1.4282019574347895,-5.7655165949238665,Bad
2,0.4801449589284319,3.050485977933877,-9.536003883155587,Global
3,3.280915250159425,-3.8702093636587405,-25.742925397280473,Global
4,1.044500549544325,0.2612693336533365,-1.159243062706055,Global
5,-3.024,-3.024,-18.289152,Bad
6,-5.12,-5.12,-52.4288,Horrible
7,-5.022752555235554,2.7879568164785495,-33.000746441674494,Global
8,4.713846701240849,2.2921025134296475,-27.47408465486974,Global
9,-0.9308860618687292,0.8537960648470826,-1.5955165805298352,Global
10,0.1700316476613795,-1.5155937136476623,-2.3259350660547553,Global
11,-0.23590080878860897,-0.21034329379213546,-0.09989349283044446,Global
12,0.24919825154919661,1.053400017145408,-1.1717513646971227,Global
13,0.6013449813222383,-0.5003632038832063,-0.6119791223617103,Global
14,0.16848312992878153,0.23947087677681508,-0.08573286589485524,Global
15,-0.37484221109604376,0.2584455596046733,-0.20730079049874378,Global
16,0.10679013154836325,-0.12442239837846948,-0.026885065414367297,Global
17,-0.05197382388979303,0.03846148618649874,-0.0041805642894014545,Global
18,-0.015736211371821063,0.008950858887876296,-0.00032774622316930467,Global
19,-0.004256987219030293,0.00347778960280583,-3.0216960704371602e-05,Global
20,0.1090045292107178,0.0015090194701660475,-0.011884264528211569,Global
21,-0.033616207671741435,0.001052071280848497,-0.0011311562722096339,Global
22,-0.022128076543224566,-0.027352824232702914,-0.0012378287650079449,Global
23,-0.020587580101854998,0.05949938414031746,-0.003964025167527357,Global
24,-0.00872250133023268,-0.07009245875147187,-0.004989034803282696,Global
25,-1.8937753150717074,-1.4967603177243476,-5.826676392689235,Bad
26,-1.024,-1.024,-2.097152,Bad
27,0.005200963246124846,0.016484108454009924,-0.00029877585021110295,Global
28,0.02127294277759811,0.0053127141858959875,-0.00048076302643998404,Global
29,-0.026436327630302063,0.020125996874153704,-0.001103935168755117,Global
30,-0.004328185544454703,-0.046688419636156345,-0.002198541718229056,Global
