,No Hypothesis
0,15.951747994414335
1,15.715197870904568
2,15.715197870904568
3,15.715197870904568
4,15.715197870904568
5,8.957379918130089
6,8.008703988247644
7,5.212096989330017
8,2.6822115173544687
9,2.6822115173544687
10,2.6822115173544687
11,2.6822115173544687
12,2.6822115173544687
13,2.6822115173544687
14,2.6822115173544687
15,2.6822115173544687
16,2.6822115173544687
17,2.6822115173544687
18,2.3425392611895886
19,2.3425392611895886
20,2.3425392611895886
21,2.3425392611895886
22,2.3425392611895886
23,1.5594791980730092
24,1.5594791980730092
25,1.5594791980730092
26,1.5594791980730092
27,1.5594791980730092
28,0.975940256766003
29,0.975940256766003
30,0.975940256766003
31,0.975940256766003
32,0.975940256766003
33,0.975940256766003
34,0.8053451164080209
35,0.8053451164080209
36,0.8053451164080209
37,0.8053451164080209
38,0.8053451164080209
39,0.8053451164080209
40,0.8053451164080209
41,0.8053451164080209
42,0.8053451164080209
43,0.8053451164080209
44,0.8053451164080209
45,0.8053451164080209
46,0.8053451164080209
47,0.8053451164080209
48,0.8053451164080209
49,0.8053451164080209
50,0.8053451164080209
51,0.8053451164080209
52,0.8053451164080209
53,0.8053451164080209
54,0.8053451164080209
55,0.8053451164080209
56,0.8053451164080209
57,0.8053451164080209
58,0.8053451164080209
59,0.7981084317809408
60,0.7977662226717719
61,0.7977662226717719
62,0.7977662226717719
63,0.7962887249074084
64,0.7962887249074084
65,0.7962887249074084
66,0.7962887249074084
67,0.7962887249074084
68,0.7962887249074084
69,0.7962887249074084
70,0.7962887249074084
71,0.7959340587820778
72,0.7959340587820778
73,0.7959340587820778
74,0.7959340587820778
75,0.7959340587820778
76,0.7959340587820778
77,0.7959340587820778
78,0.7959340587820778
79,0.7959340587820778
80,0.7959340587820778
81,0.7959340587820778
82,0.7959340587820778
83,0.7959340587820778
84,0.7959340587820778
85,0.7959340587820778
86,0.7959340587820778
87,0.7959340587820778
88,0.7959340587820778
89,0.7959340587820778
90,0.7959340587820778
91,0.7959340587820778
92,0.7959340587820778
93,0.7959340587820778
94,0.7959340587820778
95,0.7959340587820778
96,0.7959340587820778
97,0.7959340587820778
98,0.7959340587820778
99,0.7959340587820778
100,0.7959340587820778
101,0.7959340587820778
102,0.7959340587820778
103,0.7959340587820778
104,0.7959340587820778
