,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.5,0.0,0.5,0.5,0.0,1.0,0.75,0.5,0.5,0.0,0.016297909754110548,Bizarro World
1,0.0,0.5,0.0,0.0,1.25,1.2,0.5,0.5,0.0,1.0,0.05234687502698203,Global
2,0.0,1.25,1.0,0.25,0.5,3.8000000000000003,0.25,0.5,0.0,0.0,0.008247867432815458,Global
3,0.5,1.0,0.25,0.0,0.25,3.4000000000000004,0.25,0.0,0.0,1.5,0.22987738553616788,Global
4,0.0,0.0,0.0,0.75,0.0,3.4000000000000004,0.75,1.5,0.25,0.25,0.000916948455894569,Global
5,0.5,0.0,0.5,1.0,0.0,1.0,1.5,0.5,0.5,0.0,0.004983980832509487,Bizarro World
6,0.75,0.0,0.5,0.5,0.0,1.0,0.5,0.75,1.75,0.0,5.088804260070011e-05,Bizarro World
7,0.0,0.25,0.0,0.0,3.25,4.0,0.5,0.0,0.0,0.0,0.3348756375230209,Global
8,0.0,0.0,0.0,0.0,5.0,4.800000000000001,0.0,0.0,0.0,0.0,0.2932330906604849,Global
9,0.0,0.0,0.0,0.0,4.75,4.6,0.0,0.0,0.0,0.0,0.47129233766471407,Global
10,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.015985910830254278,Global
11,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,7.174874470655172e-24,Global
12,0.0,0.0,0.0,0.0,4.75,4.800000000000001,0.0,0.0,0.0,0.0,0.4890722679793389,Global
13,0.0,0.0,0.0,0.0,4.75,5.0,0.0,0.0,0.0,0.0,0.4945754036064424,Global
14,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.2959342896634251,Global
15,0.0,0.25,0.0,0.0,3.25,3.8000000000000003,0.5,0.0,0.0,0.0,0.31311393323758424,Global
16,0.0,0.25,0.0,0.0,3.25,2.2,0.5,0.0,0.0,0.0,0.15452362927968566,Global
17,0.0,0.25,0.0,0.0,3.25,4.6,0.5,0.0,0.0,0.0,0.38251384227300045,Global
