,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.5,0.0,0.75,0.75,0.0,1.0,0.5,0.5,0.5,0.0,0.016010396713591866,Bizarro World
1,0.0,1.5,0.5,0.5,0.0,1.6,0.5,0.25,0.0,0.25,0.03592391442987407,Global
2,0.0,0.25,0.5,2.0,0.0,2.0,0.0,0.0,0.25,0.5,0.07759109718188281,Global
3,0.75,1.25,0.0,0.25,0.25,2.8,0.5,0.25,0.5,0.0,0.21112269282424237,Global
4,0.25,0.75,0.0,0.25,0.5,2.2,0.0,0.5,0.5,1.0,0.1904475906883731,Global
5,0.5,0.0,0.75,0.5,0.0,1.0,0.5,1.0,1.0,0.0,0.00019877075090963064,Bizarro World
6,0.5,0.0,0.5,0.5,0.0,1.0,2.5,0.5,0.5,0.0,0.00020006156148483315,Bizarro World
7,1.75,0.0,0.0,0.0,2.75,4.4,0.0,0.0,0.0,0.0,0.0009684237712636477,Global
8,0.0,0.5,3.0,0.0,0.25,4.800000000000001,0.5,0.0,0.0,0.0,-1.8974618709378526e-07,Global
9,1.75,0.0,0.0,0.0,2.75,4.800000000000001,0.0,0.0,0.0,0.0,0.000983842030130102,Global
10,0.0,0.25,0.0,0.25,1.5,2.2,0.0,0.0,0.0,2.0,1.6156461011205,Global
11,0.0,0.0,0.0,0.0,0.75,2.8,0.25,0.0,0.0,3.25,0.6356967121042285,Global
12,0.0,0.0,0.0,2.5,0.0,4.800000000000001,0.0,0.0,0.0,2.25,0.803017046927004,Global
13,0.0,0.25,0.25,0.0,0.0,1.0,0.0,1.5,0.0,2.25,0.00019551376120798892,Global
14,0.0,0.0,3.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0,3.5144140245960436e-09,Global
15,0.0,0.0,2.25,0.0,0.0,2.6,0.0,0.0,0.0,2.0,0.00014775497697963353,Global
16,2.5,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.0,1.4097135143861879e-06,Bizarro World
17,0.5,0.0,0.5,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.01351573547160727,Bizarro World
18,0.0,0.0,0.0,1.25,1.5,5.0,0.0,0.25,0.0,0.25,0.5165018916503192,Global
19,0.0,0.0,0.0,0.0,2.25,4.800000000000001,0.0,0.0,0.0,2.5,0.43712490413602945,Global
20,0.0,0.0,0.0,0.0,1.75,1.0,0.0,0.0,0.0,1.5,0.6320416141013978,Global
21,0.0,0.75,0.0,1.75,1.5,2.8,0.0,0.0,0.0,0.0,7.3389675070852505,Global
22,0.0,0.75,0.0,2.0,1.75,5.0,0.0,0.0,0.0,0.0,4.099580939427974,Global
23,0.0,0.75,0.0,2.5,1.25,4.0,0.0,0.0,0.0,0.0,11.083985049038048,Global
24,0.0,0.75,0.0,2.75,1.0,5.0,0.0,0.0,0.0,0.0,7.455390767317464,Global
25,0.0,0.75,0.0,2.75,1.0,4.800000000000001,0.0,0.0,0.0,0.0,8.184200717503918,Global
26,0.0,0.75,0.0,2.75,1.0,4.0,0.0,0.0,0.0,0.0,10.41256126811225,Global
27,0.0,0.25,0.0,2.75,1.25,3.2,0.0,0.0,0.0,0.0,3.5234316185436043,Global
28,0.0,0.75,0.0,1.75,1.0,3.6,0.0,0.25,0.0,0.25,2.93283986520554,Global
29,1.0,0.0,0.5,1.25,0.0,1.0,0.5,0.5,0.5,0.0,0.005430004499165368,Bizarro World
30,2.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.0,4.9200268236209696e-05,Bizarro World
31,0.0,0.75,0.0,2.0,1.0,3.6,0.0,0.0,0.0,0.75,15.468070351695797,Global
32,0.0,0.75,0.0,0.5,1.0,3.4000000000000004,0.0,0.0,0.0,0.75,16.379536520037135,Global
33,0.0,0.75,0.0,0.0,1.0,3.2,0.0,0.0,0.0,0.75,12.096598191453554,Global
34,0.0,0.75,0.0,1.75,1.0,3.6,0.0,0.0,0.0,0.75,17.748029438023188,Global
35,0.0,0.75,0.0,1.0,1.0,3.6,0.0,0.0,0.0,0.0,16.13083790903539,Global
36,0.0,0.75,0.0,1.0,1.0,3.6,0.0,0.0,0.0,0.75,20.781641111922113,Global
37,0.0,0.75,0.0,1.0,1.0,3.8000000000000003,0.0,0.0,0.0,0.75,21.04866419206677,Global
38,0.5,0.75,0.0,1.0,1.0,3.8000000000000003,0.0,0.0,0.0,0.75,1.0839524248414039,Global
39,0.0,0.75,0.0,1.0,1.0,3.8000000000000003,0.0,0.0,0.0,0.5,21.121907185331835,Global
40,0.0,0.75,0.0,1.0,1.0,3.8000000000000003,0.25,0.0,0.0,0.5,17.317138428960813,Global
41,0.25,0.5,0.0,1.0,0.5,4.2,0.25,0.0,0.0,1.0,6.456907179199726,Global
42,0.0,0.5,0.0,1.0,0.75,3.8000000000000003,0.0,0.0,0.0,0.5,17.69052944634806,Global
43,0.0,0.75,0.0,1.0,0.75,3.8000000000000003,0.0,0.0,0.0,0.5,25.14530681810172,Global
44,0.0,0.75,0.0,1.0,0.5,3.8000000000000003,0.0,0.0,0.0,0.5,21.30804530106168,Global
45,0.0,0.75,0.0,1.0,0.5,3.8000000000000003,0.0,0.0,0.25,0.5,12.47725899709377,Global
46,0.0,1.0,0.5,0.75,0.25,4.6,0.0,0.0,0.0,0.5,0.46427159679125324,Global
47,0.0,0.5,0.0,2.25,0.25,3.2,0.0,0.25,0.0,0.0,1.2406805661247913,Global
48,0.25,1.0,0.25,0.0,0.0,2.8,0.0,0.0,0.0,1.5,0.7211681930333163,Global
49,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.75,1.0,0.0,0.0005845415098451939,Bizarro World
50,0.75,0.0,0.5,1.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0037253874832603876,Bizarro World
51,0.25,0.75,0.25,1.25,0.75,4.2,0.25,0.0,0.0,0.25,1.3931294144508668,Global
52,0.0,0.25,0.0,1.5,0.0,3.4000000000000004,0.25,0.0,0.5,0.75,1.8917610339452595,Global
