,Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,Target,Hypothesis
0,0,-27.767059947588344,18.344757968248157,-4.036412608289602,14.645013894328564,31.32552065820936,2.5228653632181803,0.0734307064176889,-28.046056924134668,-15.175583000043773,-21.205846994034573,Global
1,1,24.47306934136447,30.7062808786326,24.195533387459456,2.022158601787737,-17.515916297680278,-32.02096796287435,-4.556795524383343,-6.3995012685912585,1.4860072617620048,-21.593937810856485,Global
2,2,-32.08811945094677,0.1228532710597463,-0.2770014611606015,-23.99734799012485,-23.454607903651365,-18.444538634169337,-5.340647882066989,-16.50844182684899,-27.259066701227617,-21.45417189944917,Global
3,3,17.781269677129465,-31.408000246782265,8.75877072412839,16.305611246050468,-0.0978444417374362,-18.035727038490368,-19.787752095113284,17.074140754670957,-21.685152215037675,-21.042731922519405,Global
4,4,-20.95384566977205,-31.49167057386704,-2.410510647404489,14.741269983536595,-5.229536569738695,-0.9550496944762124,-31.93039653498987,-0.8276143426848925,28.954240767974845,-21.02228635096819,Global
5,5,3.199041793381156,14.10265031458288,6.734700614231251,2.941464280884631,-5.003359070525541,9.561316593936375,-4.090284522688183,25.67523537925438,30.38660267219546,-20.485438947635625,Global
6,6,-5.43804589981211,14.43918600222527,-32.76050433197049,-12.954332519999747,-23.15020593940968,-26.716497853232067,-20.56125078715296,-10.121332192506824,-6.765446808818815,-21.3439221718978,Global
7,7,-4.194638093221641,-31.06889847092732,3.254680150259084,-4.238711677368606,-5.218775722394319,-11.119177170690104,-19.356147119695954,7.816542050757093,-13.129831306066452,-20.15988718890908,Global
8,8,3.3290913431273808,13.641175703100116,-13.703267030601282,0.7095979342340399,25.7521716001279,25.9714638763418,-24.537641093442023,-19.18613073833579,-29.39504536447681,-21.544503775833064,Global
9,9,-18.89381502135249,-2.195302621321936,7.393017974576708,-17.49282444288154,13.073830347043256,-0.3813850628012503,-8.723084610948668,13.87583342946079,23.37041977445913,-20.51569181009105,Global
10,10,-32.59435953805583,10.352648011861724,-18.15749886936597,24.76690672004026,-6.695015437513263,18.067363966473984,1.131805223597432,32.646705228196936,31.313397977017885,-21.549341805264117,Global
11,11,32.751747249365934,-0.5970839659820655,30.079432089265914,-23.04972340147869,1.6902746355175324,27.03197242303203,1.5799603064395529,16.521534411450133,21.21403733995421,-21.419231225229108,Global
12,12,-19.9553275066317,-5.179533085943586,2.7353706505270026,-24.676112383597783,19.751625731279205,-2.728703191484506,2.096147606930181,11.724957287360631,26.103546243585868,-20.603663586864183,Global
13,13,-27.01070465077214,17.73615235121349,-3.4261756752084125,14.00213135258288,32.13166523836185,2.2630528807259798,-0.5352042285706631,-28.000631132900253,-15.494539746484406,-21.21419033496336,Global
14,14,2.7711258826365253,13.932752294481531,6.281007614738471,2.989420373153962,-5.667579380303664,9.814711033458934,-4.931311682402708,25.91189538740264,30.262046120662376,-20.23210538019497,Global
15,15,2.0639105427426934,13.25676818034276,6.085654606543557,3.2643172312087927,-3.5791933436106547,10.973483549435173,-4.790732818303695,27.17691482833675,29.921194447405924,-20.26935639132188,Global
16,16,-27.67140215074573,19.04394205787071,-2.919842936315149,15.671668551084394,30.55820738820134,2.808592311316417,1.647571437933138,-29.58323746866006,-15.276848790492522,-21.452593644985065,Global
17,17,-26.46202894321277,18.46170284699906,-2.1803293510210797,14.590761958805617,31.82042466897972,2.543415307777771,-1.1225222452567891,-26.363354082652226,-16.225096303925625,-21.524920173342537,Global
18,18,-27.55147748190973,16.186906199289055,-4.90788571679435,14.219755105246236,31.70700191377177,1.601311586366279,-0.1791349644012569,-27.651750268902106,-14.58745814020449,-21.430196518636315,Global
19,19,-3.9184493719525335,-32.704315776130514,4.8667898045478,-4.719175235680893,-5.265180341254393,-10.57265730741574,-20.857591091890512,8.050181340394772,-13.120173501128193,-20.356672480067708,Global
20,20,-26.75427219484675,18.369343314143748,-2.522592667474754,15.250581310331428,31.60939386447128,2.0666689887190657,-0.524523226585913,-24.77704246788244,-15.059977196443128,-21.38395144462523,Global
21,21,-27.565606402215053,18.309325160258027,-3.7424541716125006,13.66924091475364,31.67380910665992,1.2570311472525333,-1.7866620963734388,-24.268920199610196,-14.627275557755866,-21.50756780430579,Global
22,22,-1.0125756606332317,-32.548752111734814,4.402266689667435,-3.884677011176734,-6.049799474606658,-9.011120010974992,-19.10649232710557,8.328560308327269,-14.645552320114716,-20.393796145152763,Global
23,23,-27.036042405888224,19.11353023292054,-3.7245207744388793,12.6353523932724,32.21616879605859,3.603601843002068,-0.3524541006478472,-27.49608589899208,-14.66988490193205,-21.459133797105117,Global
24,24,0.5257564984976186,12.04680166524696,7.715494070790896,2.893439698288084,-2.052853935009793,11.763631170037344,-3.974721298369218,28.083200644668292,31.49446120425182,-20.50165411924746,Global
25,25,-4.995624923665432,-32.19691299864497,4.901612593656495,-5.290773706496744,-6.811666029206243,-11.055921279972836,-22.36332724742192,11.091222548921678,-11.800894591140434,-20.227313574872117,Global
26,26,-1.3031524383101996,12.97286293918819,6.79419059649922,3.01560917425482,-4.000195277420396,9.987566720145878,-2.397234514414265,25.95103375187693,31.70719934498028,-20.195458674099932,Global
27,27,1.5907258077196929,17.162684240608087,5.017204084408288,3.024350121120847,-2.531389792044152,9.888508693214137,-3.4622508660112032,27.757808894082928,31.68403621371524,-20.841333982494582,Global
28,28,2.700444121678718,13.123206007197098,-13.714306160497472,0.2336888752045425,25.765210158435597,27.43536728078197,-24.625346556508248,-18.479697698201107,-29.296767380418714,-21.594371560645868,Global
29,29,-4.0946423490712505,-30.42217899257389,3.323509709265132,-5.4477655534902,-4.759421039888366,-10.608200668478958,-18.475040815259945,6.838531166194045,-12.630853946636762,-20.70944102411257,Global
30,30,0.0880409516175988,12.37514574504705,5.259155339025199,0.1490978988339542,-3.697874180012733,6.298332552230942,-1.9216434270082488,25.052661499970327,31.66875755646691,-20.429725471009792,Global
31,31,-4.658689373758548,-31.80133287958058,5.271950897848825,-8.475636693899586,-7.112119389705484,-10.804006698850117,-22.261622334036478,8.747460249395033,-11.259949399050129,-20.747339269478527,Global
32,32,-5.199908676334253,-31.42744349805023,5.60941923642163,-3.3112766057464995,-5.2711831750593205,-11.254461798370585,-21.836214501330687,13.995230713494491,-11.77089707956884,-20.74849201797529,Global
33,33,3.2095221176419244,13.632279859501809,-13.326360634258547,-0.6518566346512582,24.32122931414713,26.472136545705325,-24.88028977959584,-18.06422506874173,-31.010728539975972,-21.37198706436572,Global
34,34,-32.527475249487125,0.3551926287131337,-0.5273573912317815,-24.512796497608008,-23.336435353458683,-19.166218514653707,-5.227783824900484,-17.323934676947914,-26.54385771012312,-21.77030942523232,Global
35,35,2.636411467889332,13.972375710194228,-13.505683016213991,1.743830590054955,27.38110535871033,26.2213908894455,-25.501394178900057,-17.750867125457944,-30.90267229825496,-21.527814157850027,Global
36,36,24.461581612029818,30.929893033235885,23.73703326846908,2.1923303105119203,-17.508915745714376,-32.39398864531284,-4.981152819380739,-6.074105312150721,2.0648693592054457,-21.194588714912967,Global
37,37,24.57571102907696,32.52411854648574,24.03160224121143,3.32864722952543,-17.64190242656585,-30.78587455177028,-4.184805707872556,-6.840037135073658,2.0489061820162817,-21.33498605540766,Global
38,38,3.5034263964001013,14.907065173957108,-13.14479324282206,-0.5286810518254352,24.96484378942,26.24379174589876,-22.94572206377597,-20.134738219700463,-30.850421872132586,-21.0066188121285,Global
39,39,-32.24594730678653,-1.0532447868786186,1.3573392788958785,-24.510675561767695,-23.69614018155028,-18.394285604256535,-5.903483466369494,-17.39684289200582,-27.542526465900323,-21.62002918495394,Global
40,40,3.878449277553486,13.671765845562264,-12.895907365803057,-0.6197664238096046,24.780269922888124,27.2832316495369,-21.417517928152847,-20.43814198258235,-32.321935941780325,-21.555093846871543,Global
41,41,25.024590720731112,31.86601378690336,23.26430414858544,2.548062421989598,-17.4375147515957,-29.39657352406425,-4.056607426467053,-5.261329849026652,2.7751550069408424,-21.32007171758796,Global
42,42,3.5378934391710004,14.723927492216944,-11.601231523059257,-1.1970251772887686,26.155233543329587,25.471872070977497,-21.45546380630526,-19.37806139693589,-30.31730466980764,-21.688400349117995,Global
43,43,-4.234200470561731,-30.04868219724627,6.063666464270753,-5.83854780183264,-6.415869083351538,-11.02972902832721,-20.764040186501237,17.18991738475779,-11.646571515090956,-20.400298043877424,Global
44,44,-4.813785402020358,14.179097010821463,-32.494673711290595,-12.839663205613078,-21.600420307853483,-26.69129587223688,-19.495732115624836,-10.175402678959813,-6.345108166375326,-21.43576004862846,Global
45,45,25.868696658744057,31.770339274778397,23.528299355333047,2.3903049604996767,-15.884123754016173,-28.21748949445009,-3.6008728497527045,-4.63260755070371,3.215597905382687,-21.42279523326545,Global
46,46,3.894456868008028,12.847962659585336,-14.768626786643608,-0.1265206961209628,24.43755233344632,25.033898596001364,-23.682780733547133,-19.04007948321066,-32.64660521069919,-21.078858088791414,Global
47,47,-6.316022690266884,-30.517019220324883,4.455216640328551,-4.592491171335055,-5.081903574011335,-8.170277972398708,-21.527425185794986,20.43166676469264,-11.71016881863352,-21.149039915690867,Global
48,48,-26.48856335202549,16.116768268882026,-6.48761437404432,14.015640123972048,31.528889991797392,0.813588244501311,0.2173536969159215,-28.299176097381064,-15.965829916238164,-21.26840219522405,Global
49,49,24.8646138393741,31.6657016752804,23.3215972937262,0.8641958808031598,-16.83058190378003,-29.01248754803271,-3.943706268063096,-3.039058946832484,2.364967001420567,-20.87709899655706,Global
50,50,4.6049047487102825,11.629977360666883,-16.295099755652245,0.152030021306416,25.66839380918009,25.214594327842637,-23.368089786147493,-19.517585404524997,-31.170242732355817,-21.60899349903777,Global
51,51,-20.711292407109116,-31.56335971615408,-2.0411005615250133,14.012150044923942,-5.250120909333418,-0.7101397388338881,-31.834811365489717,-0.3309887936165268,28.594541353742898,-21.35554935074331,Global
52,52,-19.16922563729281,-5.450239560587363,3.4453229158010004,-23.938527215078693,20.29670206435753,-2.1200282315112418,1.9622658414192813,11.893935207824711,26.43763648963136,-20.77532700381364,Global
53,53,24.65659877758276,31.939034656180056,22.750191327190805,0.5818580244481595,-17.137392050980907,-30.31172690249917,-4.797696131729296,-1.4342304474163683,3.192944731505051,-21.36016383590401,Global
54,54,-27.276702081118746,16.418799364156484,-5.220163064072295,15.00228835252733,30.703371601031048,1.835288235793996,-0.2821856412578327,-28.691694876837005,-17.43355527227892,-21.409215907593723,Global
55,55,-6.056039367274252,15.397997299906876,-32.694927446038456,-11.396156496425192,-22.64843146635826,-25.825606881891417,-20.846225729616208,-8.52367642863203,-6.86948084753169,-21.35216494876341,Global
56,56,4.225511951472377,15.326016192689622,-11.61720027381773,-1.803849016836109,23.5457016619645,25.46999189620135,-23.6577485665091,-19.781754931129623,-32.43462874498451,-21.70469045459023,Global
57,57,-17.89371462154668,-2.334147383237457,6.8579727239153385,-17.825160910731086,13.264731785495542,-0.5139703717519595,-8.631660617300668,14.387316738771688,21.944222097255192,-20.38683816101773,Global
58,58,-16.41302741508025,-2.1296092293887625,6.419326332745982,-16.6536569189866,13.38959586622127,0.6932196178179524,-8.121115905926217,14.821063794710769,23.5084523010014,-20.58927798958172,Global
59,59,-19.20918154640572,-31.59164852746538,-1.9705900139598924,14.985017825749765,-3.895044880400519,-0.8671802424723936,-31.893307577288343,-1.1434045645520283,28.404064893695026,-20.85187114425854,Global
60,60,-16.566373268165222,-0.6950330080276572,6.429748331574217,-15.23819083468328,13.571651462809768,-0.8308146021946123,-9.479709987320293,14.425033439192449,22.92631466361536,-20.59853588320341,Global
61,61,-21.161420737153776,-30.60104710253765,-1.047893909951668,12.812710154211317,-5.402501202000849,-1.1969479219198895,-31.758904380997823,0.7365078879573872,29.11764224660624,-21.16384095228049,Global
62,62,-27.79423284680172,18.085193449304256,-4.667224562280069,14.314772299512896,30.068817090671555,0.9346415580605888,0.3717599467253478,-29.462495956057552,-15.952498430631692,-21.134510453939004,Global
63,63,-14.802374186052418,-2.038552847085519,6.607884642237991,-15.501551708044133,13.13331911777135,-0.6654800512732639,-9.330202265375306,14.413423774051124,25.052073683478284,-20.40781330037957,Global
64,64,-26.681034414151554,19.83818440155505,-4.1325085298930215,16.021126194024134,31.18347827753423,0.5921885007008805,-0.3479481434605986,-25.582251724092657,-15.867599444793086,-21.2083546671579,Global
65,65,-19.621596431752774,-30.66055608366757,-3.279231930098577,14.121763213014788,-5.263326533648339,-1.1674075643989568,-32.17917158647202,-2.7607628476690094,28.346839502026683,-21.35190674614845,Global
66,66,24.905641747128925,31.879220189473365,23.258898010837697,0.7868197233267068,-14.34726298700059,-27.809207820187567,-3.7600547168837295,-3.9980507892571495,2.1791544640462828,-20.858270195645037,Global
67,67,5.0796419769471655,15.929501963541156,-14.01477758496216,-0.8941590826767651,26.34314262256476,26.60413064538284,-22.423691413710685,-19.80479691099936,-30.75470449527052,-21.16773247720076,Global
68,68,-15.85820244454004,-0.6862464851317753,6.491200669300554,-15.30406210770343,13.865614562709766,2.3035847367070588,-9.643294272433875,15.309180196522789,24.094941773266328,-20.463821731606263,Global
69,69,-19.41717818949409,-3.777629023101517,5.842655637319105,-16.854258374249184,11.82437063318566,-1.1378781564458258,-10.125403086085685,15.989227522070564,21.53973157609528,-20.118830771726056,Global
70,70,-5.366315667770891,14.21910765023631,-32.58764881595352,-9.991585931821646,-22.76149216673309,-25.55248146924964,-20.99112321965993,-6.932748867000896,-6.954129191302798,-21.02637516262372,Global
71,71,-25.880519998340105,17.141574222013674,-4.0102380296175095,16.43962238116569,31.726063763753714,1.5016787085661925,0.7242748763277689,-24.09386521506599,-15.669053341612653,-21.17247998081677,Global
72,72,-18.25105639602816,-5.35262030818906,5.695941290743882,-15.143652424243784,13.08140677204733,-1.721185782002081,-10.55256065108722,17.85403050849527,21.350706384454384,-20.481141224759448,Global
73,73,-17.872838186915487,-30.775597001765348,-1.074701932078753,14.88567386681504,-5.20400878180746,-0.8472226115500092,-32.6169136307478,-1.091720815247598,26.83018361113959,-20.735208730368107,Global
74,74,6.569553022579726,16.55019550830218,-13.201702340226234,-0.4319164693618944,27.235314079948694,26.87303492094611,-23.0968970766412,-19.383429842563373,-31.177213503994267,-21.51725441231779,Global
75,75,23.645506470074736,32.11608728100376,24.027473059866907,1.087847479244914,-16.87712307592875,-30.90838325953132,-4.975846317360606,0.1109243969631137,3.5292480050684176,-20.706619068482336,Global
76,76,-13.374513907843038,-1.3040344252281244,9.475528766352497,-15.622168456777077,14.886531989943704,-0.4663876560720439,-10.287219819848817,15.901237155076842,25.96353615500243,-20.65205929528809,Global
77,77,-4.265674578459652,14.191390536708411,-31.75346722468612,-8.53352726381479,-23.09083456820281,-26.388641578762417,-22.457260831223195,-6.785039021914827,-7.317016540978898,-21.418258521722088,Global
78,78,-25.963975877016992,16.639171966075025,-5.506385727038534,16.967485945509793,30.95671147342821,0.2936575286692964,2.32210987188526,-24.715776706112702,-16.47322860417529,-21.301833538078206,Global
79,79,6.96075298649604,-15.676724310092826,-27.33957069824673,-25.9108721106338,15.967049750207876,7.239484825380124,-19.850844270315065,21.334823057725337,-9.102444463020628,-20.82388898082029,Global
80,80,-32.426525686996484,-24.66391633974176,-2.054274051170424,-30.680145239161305,12.744864064862128,-22.058013459340778,13.222791707225106,-9.320925887639714,-11.201084658212604,-21.354612987418783,Global
81,81,2.4130610761807443,15.118519279532508,-13.78927643861195,-0.2646257385324588,24.81584108816196,27.40514417005761,-22.81139841257536,-21.79010116020541,-30.93969865461798,-21.24198158261549,Global
82,82,24.516090791317083,31.552602996436004,22.45192991329811,2.460586389514276,-17.369973844661672,-30.7723044567324,-4.249949381110127,1.6712372143444725,3.816811789048153,-21.69801410474013,Global
83,83,-27.07704689337845,17.87093097977072,-5.951121175908952,17.386353013070277,30.407661840681783,1.1935163076051791,3.946409387313267,-25.22004013875619,-17.466082716420686,-21.10407888143139,Global
84,84,-26.76437067531133,24.40979957572625,5.4540612527613845,-21.042268759549028,8.780791909538266,-19.048183551713212,-11.598833989073588,9.914813911650915,22.54346687537698,-21.244011680944045,Global
85,85,4.623392738457483,13.105827882293966,-16.652090491518607,1.5190795659903245,25.659090578093583,25.93075444198439,-21.732162620748795,-19.819422702413704,-30.77844693736368,-21.42410096363592,Global
86,86,-3.4160028765036863,10.261964451060138,6.235829582300937,2.4193435569194435,-5.7002665397824686,9.320716330325808,-4.904335875082394,23.39866342857357,31.33655087342984,-20.847884231211196,Global
87,87,-12.804146773365318,-24.38120991998226,-32.64527919160039,-28.999437364911763,-15.343347281891628,-8.879500728464365,-3.130591632488205,31.68582862544821,26.37630746831,-21.538783253613254,Global
88,88,-27.5782022558966,16.422527077387883,-7.413022254189983,17.929162086278893,31.0753425015007,0.5910643542068357,5.329111086160168,-24.763394494601243,-17.412204937895694,-21.56481163811832,Global
89,89,-4.412242566776058,13.367277670817655,-31.54716363634072,-7.036912068807169,-22.280675698596724,-26.75686235198475,-21.671655083054247,-5.362669935187682,-7.3095394527698545,-21.496286006287963,Global
90,90,1.2649486399799643,15.289733740498091,-14.884861966100033,-0.4155405084632662,23.215746897247893,28.538433952271816,-23.23713091865193,-20.38561799018817,-30.58220483283276,-21.635389021171694,Global
91,91,-19.28666575725879,-31.960425997743613,0.5317554760419227,15.264782524095892,-6.402681487750556,0.256963664304358,-32.02440671901531,-1.7245211114865953,27.649756614485117,-21.422872278965443,Global
92,92,22.96251300854658,31.58515857925285,23.95845766628895,-0.3344035016737523,-18.119052788206865,-31.13755232564324,-3.566710676783032,1.0552315658435845,4.47594221716809,-21.1987379059052,Global
93,93,-26.53845271406908,19.42857610518149,-6.501082293882973,16.706324981746008,28.847991809769724,0.5027571266625657,3.458736074185026,-26.3628794793932,-17.446431101435223,-21.76409714437804,Global
94,94,1.7941476701803794,13.75734004315575,5.8794937773488485,3.0181227775281627,-7.5771459028286685,8.720479145548211,-5.156555181722908,24.993661692480487,32.54703465807519,-20.571911247378143,Global
95,95,31.938915177993,-0.3547180739594395,30.00375912289087,-22.956656304322905,1.1785752327197248,26.94562244014287,2.021178740304564,16.36131114427579,21.44718620940671,-21.003852326074497,Global
96,96,22.32133048998145,30.78673983700445,24.81162107739283,2.472673498144204,-16.286970788104725,-29.64546631727296,-3.980443118309267,0.5830843121460276,3.989682090892096,-21.326695954584736,Global
97,97,4.5431186135509165,11.567917750653407,-17.634358855811698,-0.4726922586932858,24.76610169999833,25.239625709885104,-24.293888692708947,-21.072552946822675,-32.702948060077496,-21.678791177623165,Global
98,98,-19.667212130023813,-30.7203848370092,-2.319514010007154,16.520941144341805,-4.270205758938573,-1.0851681133515,-30.78860849134233,-0.2534839223607434,29.796849371412463,-21.41352400724436,Global
99,99,-31.647558431082928,-24.230435576091395,-1.694950725273145,-30.8461388252083,13.010126236065162,-22.204264105747143,13.06432305529512,-9.173087900991504,-11.548083196154778,-21.17423112446116,Global
