,No Hypothesis
0,3084463.388722469
1,1485738.3432144932
2,1485738.3432144932
3,1485738.3432144932
4,1485738.3432144932
5,1334292.3429978404
6,1334292.3429978404
7,1334292.3429978404
8,1334292.3429978404
9,1334292.3429978404
10,1334292.3429978404
11,1334292.3429978404
12,1334292.3429978404
13,1334292.3429978404
14,1334292.3429978404
15,1334292.3429978404
16,1334292.3429978404
17,1334292.3429978404
18,1334292.3429978404
19,1334292.3429978404
20,1334292.3429978404
21,1334292.3429978404
22,1334292.3429978404
23,543090.6994598897
24,543090.6994598897
25,543090.6994598897
26,543090.6994598897
27,543090.6994598897
28,543090.6994598897
29,543090.6994598897
30,543090.6994598897
31,543090.6994598897
32,543090.6994598897
33,543090.6994598897
34,543090.6994598897
35,543090.6994598897
36,543090.6994598897
37,543090.6994598897
38,543090.6994598897
39,472224.2090773189
40,472224.2090773189
41,472224.2090773189
42,472224.2090773189
43,472224.2090773189
44,472224.2090773189
45,472224.2090773189
46,472224.2090773189
47,472224.2090773189
48,472224.2090773189
49,472224.2090773189
50,472224.2090773189
51,472224.2090773189
52,472224.2090773189
53,472224.2090773189
54,472224.2090773189
55,472224.2090773189
56,472224.2090773189
57,472224.2090773189
58,472224.2090773189
59,472224.2090773189
60,472224.2090773189
61,472224.2090773189
62,472224.2090773189
63,472224.2090773189
64,472224.2090773189
65,472224.2090773189
66,472224.2090773189
67,472224.2090773189
68,472224.2090773189
69,472224.2090773189
70,472224.2090773189
71,472224.2090773189
72,472224.2090773189
73,472224.2090773189
74,472224.2090773189
75,472224.2090773189
76,472224.2090773189
77,472224.2090773189
78,472224.2090773189
79,472224.2090773189
80,472224.2090773189
81,472224.2090773189
82,472224.2090773189
83,472224.2090773189
84,472224.2090773189
85,472224.2090773189
86,472224.2090773189
87,472224.2090773189
88,472224.2090773189
89,472224.2090773189
90,472224.2090773189
91,472224.2090773189
92,472224.2090773189
93,472224.2090773189
94,472224.2090773189
95,472224.2090773189
96,472224.2090773189
97,472224.2090773189
98,472224.2090773189
99,472224.2090773189
100,472224.2090773189
101,472224.2090773189
102,472224.2090773189
103,472224.2090773189
104,472224.2090773189
