,No Hypothesis
0,195.8613160082299
1,195.8613160082299
2,195.8613160082299
3,195.8613160082299
4,195.8613160082299
5,195.8613160082299
6,195.8613160082299
7,195.8613160082299
8,195.8613160082299
9,195.8613160082299
10,195.8613160082299
11,195.8613160082299
12,195.8613160082299
13,195.8613160082299
14,195.8613160082299
15,137.32363932311333
16,137.32363932311333
17,137.32363932311333
18,137.32363932311333
19,137.32363932311333
20,137.32363932311333
21,137.32363932311333
22,137.32363932311333
23,137.32363932311333
24,137.32363932311333
25,137.32363932311333
26,137.32363932311333
27,137.32363932311333
28,137.32363932311333
29,137.32363932311333
30,137.32363932311333
31,137.32363932311333
32,137.32363932311333
33,137.32363932311333
34,137.32363932311333
35,137.32363932311333
36,137.32363932311333
37,137.32363932311333
38,137.32363932311333
39,137.32363932311333
40,137.32363932311333
41,137.32363932311333
42,137.32363932311333
43,137.32363932311333
44,137.32363932311333
45,137.32363932311333
46,137.32363932311333
47,137.32363932311333
48,137.32363932311333
49,137.32363932311333
50,137.32363932311333
51,119.60655150278212
52,119.60655150278212
53,119.60655150278212
54,119.60655150278212
55,119.60655150278212
56,119.60655150278212
57,119.60655150278212
58,119.60655150278212
59,119.60655150278212
60,119.60655150278212
61,119.60655150278212
62,119.60655150278212
63,119.60655150278212
64,119.60655150278212
65,119.60655150278212
66,119.60655150278212
67,103.19649036906284
68,103.19649036906284
69,103.19649036906284
70,103.19649036906284
71,103.19649036906284
72,103.19649036906284
73,103.19649036906284
74,103.19649036906284
75,103.19649036906284
76,103.19649036906284
77,103.19649036906284
78,103.19649036906284
79,103.19649036906284
80,103.19649036906284
81,103.19649036906284
82,103.19649036906284
83,103.19649036906284
84,103.19649036906284
85,103.19649036906284
86,103.19649036906284
87,103.19649036906284
88,103.19649036906284
89,103.19649036906284
90,103.19649036906284
91,103.19649036906284
92,103.19649036906284
93,103.19649036906284
94,103.19649036906284
95,103.19649036906284
96,103.19649036906284
97,103.19649036906284
98,103.19649036906284
99,103.19649036906284
100,103.19649036906284
101,103.19649036906284
102,103.19649036906284
103,103.19649036906284
104,103.19649036906284
