,No Hypothesis
0,23.57006045912445
1,22.834183843344235
2,5.383887924980681
3,5.383887924980681
4,5.383887924980681
5,5.383887924980681
6,5.383887924980681
7,5.383887924980681
8,5.383887924980681
9,5.383887924980681
10,5.383887924980681
11,5.383887924980681
12,5.383887924980681
13,5.383887924980681
14,5.383887924980681
15,4.385799319341748
16,4.385799319341748
17,3.722861459143677
18,1.6530733207342982
19,1.6530733207342982
20,1.6530733207342982
21,1.6530733207342982
22,1.6530733207342982
23,1.6530733207342982
24,1.6530733207342982
25,1.6530733207342982
26,1.6530733207342982
27,1.6530733207342982
28,1.6530733207342982
29,1.6530733207342982
30,1.6530733207342982
31,1.6530733207342982
32,1.6530733207342982
33,1.6530733207342982
34,1.6530733207342982
35,1.6530733207342982
36,1.6530733207342982
37,1.6530733207342982
38,1.6530733207342982
39,1.6530733207342982
40,1.6530733207342982
41,1.6530733207342982
42,1.6530733207342982
43,1.2454814707249149
44,1.2454814707249149
45,1.2454814707249149
46,0.6629409075194951
47,0.6629409075194951
48,0.6629409075194951
49,0.6629409075194951
50,0.6629409075194951
51,0.6629409075194951
52,0.6629409075194951
53,0.6629409075194951
54,0.6629409075194951
55,0.6629409075194951
56,0.6629409075194951
57,0.6629409075194951
58,0.6629409075194951
59,0.6629409075194951
60,0.6629409075194951
61,0.6629409075194951
62,0.6629409075194951
63,0.6629409075194951
64,0.6629409075194951
65,0.6629409075194951
66,0.6629409075194951
67,0.6629409075194951
68,0.6629409075194951
69,0.6629409075194951
70,0.6629409075194951
71,0.6629409075194951
72,0.6629409075194951
73,0.6629409075194951
74,0.6629409075194951
75,0.6629409075194951
76,0.6629409075194951
77,0.6629409075194951
78,0.6629409075194951
79,0.6629409075194951
80,0.6629409075194951
81,0.6629409075194951
82,0.6629409075194951
83,0.6629409075194951
84,0.4132768917954047
85,0.4132768917954047
86,0.4132768917954047
87,0.4132768917954047
88,0.4132768917954047
89,0.4132768917954047
90,0.4132768917954047
91,0.4132768917954047
92,0.4132768917954047
93,0.4132768917954047
94,0.4132768917954047
95,0.4132768917954047
96,0.4132768917954047
97,0.4132768917954047
98,0.4132768917954047
99,0.4132768917954047
100,0.4132768917954047
101,0.4132768917954047
102,0.4132768917954047
103,0.4132768917954047
104,0.4132768917954047
