,Perfect Hindsight,What they knew,Bizarro World,Mixed Starting Hypotheses
0,14.10714885036824,25.782971398047838,27.98564084391655,26.953418787753133
1,14.10714885036824,25.782971398047838,27.86617087929577,26.953418787753133
2,14.10714885036824,25.782971398047838,27.779988252820278,26.953418787753133
3,14.10714885036824,25.782971398047838,27.779988252820278,26.953418787753133
4,14.10714885036824,25.782971398047838,27.779988252820278,22.603741906053653
5,13.868722833671162,25.782971398047838,27.779988252820278,22.603741906053653
6,13.733159133284234,25.782971398047838,27.779988252820278,22.603741906053653
7,12.916035310528873,25.782971398047838,27.698229257633578,22.603741906053653
8,11.500817881944563,25.782971398047838,27.698229257633578,22.603741906053653
9,11.500817881944563,25.782971398047838,25.93993311323708,22.603741906053653
10,11.500817881944563,25.782971398047838,25.93993311323708,22.10604570172026
11,11.500817881944563,23.589716439279584,25.93993311323708,22.10604570172026
12,11.500817881944563,23.589716439279584,17.632448051286858,17.741744771679947
13,11.500817881944563,23.589716439279584,17.632448051286858,17.741744771679947
14,11.500817881944563,23.589716439279584,17.632448051286858,17.741744771679947
15,10.301584617186535,23.589716439279584,17.632448051286858,17.741744771679947
16,10.301584617186535,20.591331415721342,17.632448051286858,17.741744771679947
17,10.301584617186535,20.591331415721342,17.632448051286858,17.741744771679947
18,10.301584617186535,20.591331415721342,17.632448051286858,17.632448051286858
19,10.301584617186535,20.591331415721342,17.632448051286858,17.632448051286858
20,10.301584617186535,20.591331415721342,17.5666764016257,17.632448051286858
21,10.301584617186535,20.591331415721342,17.5666764016257,17.5666764016257
22,10.301584617186535,20.591331415721342,17.5666764016257,17.5666764016257
23,5.081804471229564,20.591331415721342,17.5666764016257,17.5666764016257
24,5.081804471229564,20.591331415721342,17.5666764016257,17.5666764016257
25,5.081804471229564,19.925429251081745,17.5666764016257,17.5666764016257
26,5.081804471229564,19.925429251081745,17.5666764016257,17.5666764016257
27,5.081804471229564,19.925429251081745,17.5666764016257,17.5666764016257
28,5.081804471229564,12.905404057694144,17.5666764016257,17.5666764016257
29,5.081804471229564,12.905404057694144,17.5666764016257,17.5666764016257
30,4.6127849572224235,12.905404057694144,17.5666764016257,17.5666764016257
31,4.6127849572224235,12.329931718176317,17.5666764016257,17.345819231244803
32,4.6127849572224235,10.248296547977844,17.5666764016257,16.98175756170139
33,4.52000849636768,10.248296547977844,17.5666764016257,16.432682964586625
34,3.5073527731831646,7.457782848846737,17.5666764016257,16.283351373318858
