,No Hypothesis
0,2218537.986326525
1,2218537.986326525
2,481746.9873524365
3,481746.9873524365
4,481746.9873524365
5,481746.9873524365
6,481746.9873524365
7,481746.9873524365
8,481746.9873524365
9,481746.9873524365
10,481746.9873524365
11,481746.9873524365
12,481746.9873524365
13,481746.9873524365
14,481746.9873524365
15,481746.9873524365
16,481746.9873524365
17,481746.9873524365
18,481746.9873524365
19,481746.9873524365
20,481746.9873524365
21,481746.9873524365
22,481746.9873524365
23,481746.9873524365
24,481746.9873524365
25,481746.9873524365
26,481746.9873524365
27,481746.9873524365
28,481746.9873524365
29,481746.9873524365
30,481746.9873524365
31,481746.9873524365
32,481746.9873524365
33,481746.9873524365
34,481746.9873524365
35,481746.9873524365
36,481746.9873524365
37,481746.9873524365
38,481746.9873524365
39,481746.9873524365
40,481746.9873524365
41,481746.9873524365
42,481746.9873524365
43,481746.9873524365
44,481746.9873524365
45,481746.9873524365
46,481746.9873524365
47,481746.9873524365
48,481746.9873524365
49,481746.9873524365
50,481746.9873524365
51,481746.9873524365
52,481746.9873524365
53,481746.9873524365
54,481746.9873524365
55,481746.9873524365
56,481746.9873524365
57,481746.9873524365
58,481746.9873524365
59,481746.9873524365
60,481746.9873524365
61,481746.9873524365
62,481746.9873524365
63,481746.9873524365
64,481746.9873524365
65,481746.9873524365
66,481746.9873524365
67,481746.9873524365
68,481746.9873524365
69,481746.9873524365
70,481746.9873524365
71,481746.9873524365
72,481746.9873524365
73,481746.9873524365
74,481746.9873524365
75,481746.9873524365
76,481746.9873524365
77,481746.9873524365
78,481746.9873524365
79,481746.9873524365
80,481746.9873524365
81,481746.9873524365
82,481746.9873524365
83,481746.9873524365
84,481746.9873524365
85,481746.9873524365
86,481746.9873524365
87,481746.9873524365
88,481746.9873524365
89,481746.9873524365
90,481746.9873524365
91,481746.9873524365
92,481746.9873524365
93,481746.9873524365
94,481746.9873524365
95,481746.9873524365
96,481746.9873524365
97,481746.9873524365
98,481746.9873524365
99,481746.9873524365
100,481746.9873524365
101,481746.9873524365
102,481746.9873524365
103,481746.9873524365
104,481746.9873524365
