,No Hypothesis
0,3028161.35049825
1,1704868.7069194375
2,1704868.7069194375
3,1093228.8311918594
4,1093228.8311918594
5,1093228.8311918594
6,1093228.8311918594
7,1093228.8311918594
8,1093228.8311918594
9,1093228.8311918594
10,1093228.8311918594
11,1093228.8311918594
12,1093228.8311918594
13,1093228.8311918594
14,1093228.8311918594
15,1093228.8311918594
16,1093228.8311918594
17,1093228.8311918594
18,1093228.8311918594
19,1067474.6241531463
20,1067474.6241531463
21,1067474.6241531463
22,1067474.6241531463
23,1067474.6241531463
24,1067474.6241531463
25,1067474.6241531463
26,1067474.6241531463
27,1067474.6241531463
28,1067474.6241531463
29,1067474.6241531463
30,1067474.6241531463
31,1067474.6241531463
32,1067474.6241531463
33,1067474.6241531463
34,1067474.6241531463
35,1067474.6241531463
36,1067474.6241531463
37,1067474.6241531463
38,1067474.6241531463
39,1067474.6241531463
40,1067474.6241531463
41,1067474.6241531463
42,1067474.6241531463
43,1067474.6241531463
44,1067474.6241531463
45,1067474.6241531463
46,1067474.6241531463
47,1067474.6241531463
48,1067474.6241531463
49,1067474.6241531463
50,1067474.6241531463
51,1067474.6241531463
52,1067474.6241531463
53,1067474.6241531463
54,1067474.6241531463
55,1067474.6241531463
56,1067474.6241531463
57,1067474.6241531463
58,1067474.6241531463
59,1067474.6241531463
60,920312.0476984509
61,920312.0476984509
62,920312.0476984509
63,920312.0476984509
64,920312.0476984509
65,920312.0476984509
66,920312.0476984509
67,878332.2012611398
68,878332.2012611398
69,878332.2012611398
70,878332.2012611398
71,878332.2012611398
72,878332.2012611398
73,878332.2012611398
74,878332.2012611398
75,878332.2012611398
76,878332.2012611398
77,878332.2012611398
78,878332.2012611398
79,878332.2012611398
80,878332.2012611398
81,878332.2012611398
82,878332.2012611398
83,878332.2012611398
84,878332.2012611398
85,878332.2012611398
86,878332.2012611398
87,878332.2012611398
88,878332.2012611398
89,878332.2012611398
90,878332.2012611398
91,878332.2012611398
92,878332.2012611398
93,878332.2012611398
94,878332.2012611398
95,878332.2012611398
96,878332.2012611398
97,878332.2012611398
98,878332.2012611398
99,878332.2012611398
100,878332.2012611398
101,878332.2012611398
102,878332.2012611398
103,878332.2012611398
104,878332.2012611398
