,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.5,0.0,0.5,0.75,0.0,1.0,0.75,0.5,0.5,0.0,0.01465604008028665,Bizarro World
1,0.0,1.25,0.0,0.75,0.0,1.8,1.0,0.25,0.25,0.0,0.6267473245263832,Global
2,0.0,0.75,0.5,0.0,0.75,4.0,0.5,0.25,0.75,0.25,0.03198660500279184,Global
3,0.5,0.25,0.25,0.0,0.75,2.2,0.75,0.0,0.0,1.25,0.1282484095903984,Global
4,0.25,0.0,1.5,0.0,1.25,1.6,0.0,0.0,1.0,0.0,0.00027977344859676616,Global
5,0.5,0.0,0.5,0.5,0.0,1.0,0.5,1.0,1.0,0.0,0.0007851709542422778,Bizarro World
6,0.5,0.0,2.25,0.5,0.0,1.0,0.5,0.5,0.5,0.0,9.807735668535287e-05,Bizarro World
7,0.0,4.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,3.03722180334937,Global
8,0.0,4.75,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.500043995133786,Global
9,0.0,5.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,0.0,0.0,3.0634240783096405,Global
10,0.0,3.75,0.0,0.0,0.0,5.0,0.0,0.0,0.75,0.0,0.373549104494042,Global
11,0.0,4.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.138596992632386,Global
12,0.0,4.25,0.0,0.5,0.0,5.0,0.0,0.0,0.0,0.0,8.839415763592644,Global
13,0.0,4.0,0.0,0.0,0.0,2.2,0.25,0.25,0.0,0.0,0.9997835130339312,Global
14,0.0,4.25,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,8.189036881307022,Global
15,0.0,4.75,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,3.6592908120257697,Global
