,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.5,0.0,0.5,0.75,0.0,1.0,0.5,0.5,0.5,0.0,0.01540907508173667,Bizarro World
1,0.5,0.25,0.25,0.5,0.0,2.4000000000000004,0.5,0.0,0.5,1.5,0.08722874934382747,Global
2,0.5,0.0,0.5,0.0,0.25,4.2,0.25,0.25,0.5,1.25,0.0293423054584467,Global
3,0.0,1.5,0.0,0.25,0.0,2.6,0.0,0.5,1.25,0.0,0.018891306138527176,Global
4,1.25,0.5,0.25,0.0,0.25,4.2,0.25,0.25,0.25,0.25,0.01645053691765078,Global
5,0.5,0.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.00036269604649660444,Bizarro World
6,1.0,0.0,0.5,0.75,0.0,1.0,0.5,0.5,0.5,0.0,0.007443175284929396,Bizarro World
7,0.5,0.75,0.0,0.0,2.0,2.2,0.0,0.25,0.0,0.25,0.18414514373291285,Global
8,0.0,3.0,0.0,0.25,0.25,4.4,0.75,0.0,0.0,0.0,3.8463814037072694,Global
9,0.0,4.25,0.0,0.0,0.0,4.6,0.5,0.0,0.0,0.0,3.0463447425325434,Global
10,0.0,3.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.9546433887990453,Global
11,0.0,3.25,0.0,0.0,0.0,4.4,0.0,0.0,1.5,0.0,0.003938013112998979,Global
12,0.25,3.25,0.0,0.25,0.0,1.6,0.0,0.0,0.25,0.25,1.9323542721513123,Global
13,0.0,3.25,0.0,0.0,0.5,1.0,0.0,0.75,0.0,0.0,0.0563788694330534,Global
14,0.0,3.25,0.5,0.5,0.0,3.2,0.0,0.0,0.0,0.5,0.3855934808898805,Global
15,0.0,3.25,0.0,0.0,1.5,1.2,0.0,0.0,0.0,0.0,10.972672848469506,Global
16,0.0,0.25,1.25,0.0,1.25,1.0,0.0,0.0,0.0,0.0,0.0036239293331209524,Global
17,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0,3.25,0.17740612459002453,Global
18,0.0,0.0,0.0,2.0,2.0,1.4,0.0,0.0,0.0,0.0,0.4103834033494457,Global
19,0.0,3.0,0.0,0.0,1.75,4.800000000000001,0.0,0.0,0.0,0.0,15.525302119942523,Global
20,0.0,2.75,0.0,0.0,1.75,5.0,0.0,0.0,0.0,0.0,16.750698529207305,Global
21,0.0,2.5,0.0,0.0,1.75,5.0,0.25,0.0,0.0,0.0,13.076562901467666,Global
22,0.0,2.75,0.0,0.0,1.75,4.800000000000001,0.0,0.0,0.0,0.0,16.78797064850867,Global
23,0.0,2.75,0.0,0.0,2.0,1.2,0.0,0.0,0.0,0.0,11.057227069175129,Global
24,0.0,2.5,0.0,0.0,1.25,4.800000000000001,0.0,0.0,0.0,0.0,16.071970349707097,Global
25,0.0,2.5,0.0,0.0,0.75,5.0,0.0,0.0,0.0,0.0,11.051582889317805,Global
26,0.0,2.5,0.0,0.0,1.5,4.800000000000001,0.0,0.0,0.0,0.25,17.514746976037532,Global
27,0.0,2.5,0.0,0.0,1.5,4.800000000000001,0.0,0.0,0.0,0.0,16.926687467147538,Global
28,0.0,2.5,0.0,0.0,1.5,4.800000000000001,0.0,0.0,0.0,0.5,17.350544845296213,Global
29,0.0,2.5,0.25,0.0,1.5,4.800000000000001,0.0,0.0,0.0,0.0,2.30904460205873,Global
30,0.5,2.5,0.0,0.0,1.5,4.800000000000001,0.0,0.0,0.0,0.0,1.2010157233791283,Global
31,0.0,2.5,0.0,0.5,1.5,4.800000000000001,0.0,0.0,0.0,0.0,16.024014575276738,Global
32,0.5,0.0,1.5,0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.00013603284130265473,Bizarro World
33,0.75,0.0,0.5,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.012094055382378857,Bizarro World
34,0.0,2.5,0.0,0.0,1.5,5.0,0.0,0.0,0.0,0.5,17.363240040826714,Global
35,0.0,2.5,0.0,0.0,1.5,4.800000000000001,0.0,0.0,0.0,0.75,16.423375235952804,Global
36,0.0,2.5,0.0,0.0,1.5,5.0,0.0,0.0,0.0,0.25,17.619504272805344,Global
37,0.0,2.5,0.0,0.0,1.5,5.0,0.0,0.0,0.0,0.0,17.038598137586348,Global
38,0.25,2.0,0.0,0.0,0.0,3.4000000000000004,0.25,0.25,0.0,1.0,0.8508679729101777,Global
39,0.0,0.5,0.0,1.0,0.75,1.8,0.25,0.0,0.0,1.25,5.251372810385508,Global
40,0.0,2.25,0.0,0.0,1.5,5.0,0.0,0.0,0.0,0.25,17.282546717495745,Global
41,0.0,2.25,0.0,0.0,1.5,4.800000000000001,0.0,0.0,0.0,0.25,17.259477011806446,Global
42,0.5,0.0,0.5,0.5,0.0,1.0,0.75,0.5,1.5,0.0,0.0006789002796171428,Bizarro World
43,0.5,0.0,0.5,0.5,0.0,1.0,2.0,0.5,0.75,0.0,0.0005675698365791987,Bizarro World
