,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.0,0.25,0.0,0.0,0.5,3.0,0.0,0.0,1.25,1.25,0.17416326637407056,Dye-sceptic
1,0.25,0.25,2.25,0.0,0.0,1.4,0.0,0.5,0.0,0.25,0.0001706115980622975,Dye-advocate
2,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5,0.5,0.0022104521094473634,AR87-advocate
3,0.0,0.25,0.0,0.0,0.5,3.0,0.0,0.0,0.0,1.25,7.667171321189061,Surfactant-sceptic
4,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.25,0.25,4.55649971474584,Scavenger-Obsessive
5,0.0,0.0,0.0,0.0,3.75,1.8,0.0,0.0,0.0,0.25,0.08545103486138436,pH-Obsessive
6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.25,3.75,2.063962569394568,H-bonding Obsessive
7,0.0,0.25,0.0,0.25,1.5,3.4000000000000004,0.0,0.25,0.25,1.75,0.49440598856059653,Halophile
8,0.0,0.25,0.0,0.0,0.5,3.0,0.0,0.0,1.25,1.25,0.17416326637407056,Halophobe
9,0.0,0.25,0.0,0.0,0.5,3.0,0.0,0.0,1.25,1.25,0.17416326637407056,Global
10,0.0,0.0,0.25,0.0,0.75,3.2,0.0,0.0,0.0,1.25,0.7427576030073775,Halophobe
11,0.0,0.25,1.25,0.75,0.75,1.8,0.0,0.0,0.0,0.0,0.010139998429075033,Surfactant-sceptic
12,0.0,1.25,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.75,7.818488084146309,Global
13,0.0,0.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,0.0,0.5,2.4100975196985996,Global
14,0.25,0.0,0.0,0.0,0.0,2.8,0.25,0.0,0.0,0.75,1.2518855999608332,Global
15,0.0,0.0,0.0,0.0,0.0,2.8,4.0,0.0,0.0,0.5,0.4794368025871623,Global
16,0.0,0.25,0.0,1.25,0.0,2.8,0.5,0.0,0.0,0.75,2.8064737662780828,Global
17,0.0,0.5,0.0,0.75,0.0,2.8,0.0,0.0,0.0,0.75,6.975504889002349,Global
18,0.0,0.25,0.0,0.0,0.5,2.8,0.0,0.0,0.0,0.0,4.615571573069032,Dye-sceptic
19,0.0,0.75,0.0,0.0,0.0,2.6,0.0,2.5,0.0,1.0,0.0006234197031799162,Surfactant-sceptic
20,0.0,3.5,0.0,0.0,0.0,2.2,0.0,0.0,0.0,1.25,6.034601743497754,Global
21,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,8.354487999265462,Global
22,0.0,3.75,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,7.564237795726452,Global
23,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,1.0,3.5243156330594028,Global
24,0.0,0.75,0.0,1.0,0.5,1.4,0.0,0.0,0.0,1.25,6.660192084128075,Global
25,0.0,0.75,0.0,1.0,0.5,3.4000000000000004,0.0,0.0,0.0,1.25,18.250070066026545,Global
26,0.0,1.0,0.0,1.0,0.5,3.4000000000000004,0.0,0.0,0.0,1.25,18.208855105916143,Global
27,0.0,0.75,0.0,1.0,0.25,3.4000000000000004,0.0,0.0,0.0,1.5,11.342917237421727,Global
28,0.0,1.0,0.0,1.0,0.5,3.4000000000000004,0.0,0.0,0.0,1.0,20.380580015613212,Global
29,0.0,1.0,0.0,1.0,0.5,3.4000000000000004,0.0,0.0,0.0,0.75,21.1987289751605,Global
30,0.0,0.75,0.0,1.0,0.5,3.4000000000000004,0.0,0.0,0.0,0.75,21.685332601370405,Global
31,0.0,0.5,0.0,1.0,0.5,3.4000000000000004,0.0,0.0,0.0,0.5,15.725000230112844,Global
32,0.0,0.75,0.0,1.25,0.5,3.6,0.0,0.0,0.0,0.75,21.542116603226074,Global
33,0.0,0.75,0.0,0.75,0.5,3.4000000000000004,0.0,0.0,0.0,0.75,20.783971019085158,Global
34,0.0,0.5,0.0,0.25,1.0,2.4000000000000004,0.0,0.0,0.0,1.0,8.863918131606127,Global
35,0.0,3.25,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.75,7.560525892921092,Global
