,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,1.0,1.0,0.75,0.0,0.5,3.8000000000000003,0.0,0.5,0.0,0.0,0.00800462165941142,Global
1,0.0,0.0,0.5,0.0,0.0,2.4000000000000004,0.0,1.0,0.5,0.5,0.0032918766294033875,Global
2,0.0,0.0,0.0,0.75,0.5,3.8000000000000003,1.5,1.0,0.0,0.25,0.017218599024672848,Global
3,0.0,0.25,0.75,1.0,0.0,2.2,0.5,0.25,1.0,0.0,0.011390569970216388,Global
4,1.0,0.0,0.5,0.25,0.5,1.2,0.25,0.25,0.5,0.25,0.013828064480088399,Global
5,0.25,4.25,0.0,0.0,0.0,4.800000000000001,0.0,0.0,0.0,0.0,3.8093684861463473,Global
6,0.0,4.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.061968412351283,Global
7,0.0,3.0,0.0,0.0,0.25,4.800000000000001,0.0,0.25,0.0,0.25,1.8777149843043937,Global
8,0.25,4.5,0.0,0.0,0.0,4.800000000000001,0.0,0.0,0.0,0.0,3.183137531506384,Global
9,0.0,3.75,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.8735613341383108,Global
10,0.0,4.75,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.500043995133786,Global
11,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.021675486206335,Global
12,0.0,5.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,0.0,0.0,3.0634240783096405,Global
13,0.0,4.5,0.0,0.0,0.0,4.800000000000001,0.0,0.0,0.0,0.0,6.338750833453399,Global
14,0.0,4.0,0.25,0.0,0.0,5.0,0.0,0.5,0.0,0.0,0.05071962554426665,Global
15,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.5,0.0,1.5895944299526734,Global
16,0.0,4.0,0.0,0.0,0.0,5.0,0.5,0.0,0.0,0.0,2.897645950236967,Global
17,0.0,0.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,0.0,1.75,2.8458094056490415,Global
18,0.0,0.0,0.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,2.0160775259915726,Global
19,0.0,4.75,0.0,0.0,0.0,4.800000000000001,0.0,0.0,0.0,0.0,4.589972255236043,Global
20,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.212722654263562,Global
21,0.0,4.0,0.0,0.75,0.0,5.0,0.0,0.0,0.0,0.0,10.226114014675577,Global
22,0.0,3.75,0.0,0.75,0.0,4.2,0.0,0.0,0.0,0.0,12.726876853439208,Global
23,0.0,3.75,0.0,0.75,0.0,3.8000000000000003,0.0,0.0,0.0,0.0,12.167936706309547,Global
24,0.0,3.25,0.0,0.75,0.5,4.2,0.0,0.0,0.0,0.0,15.766296578567918,Global
25,0.0,3.0,0.5,0.75,0.25,4.2,0.0,0.0,0.0,0.0,0.35925609312982093,Global
26,0.0,3.0,0.0,0.75,0.5,4.2,0.0,0.0,0.0,0.0,12.660433285652125,Global
27,0.0,3.0,0.0,0.75,0.5,4.0,0.0,0.0,0.0,0.25,13.841398238190138,Global
28,0.0,3.0,0.0,0.75,0.75,4.0,0.0,0.0,0.0,0.0,12.573244590934863,Global
29,0.0,3.25,0.0,0.75,0.25,4.2,0.0,0.0,0.0,0.0,13.753519122729593,Global
30,0.0,2.25,0.0,0.5,0.25,4.800000000000001,0.25,0.0,0.25,0.0,6.715162475337785,Global
31,0.0,3.25,0.0,0.75,0.75,4.2,0.0,0.0,0.0,0.0,14.892916453103027,Global
32,0.0,3.25,0.0,0.75,0.25,4.2,0.0,0.0,0.0,0.25,14.59153735669664,Global
33,0.0,3.25,0.0,0.75,0.0,4.2,0.0,0.0,0.0,0.0,8.894168063983443,Global
34,0.0,3.5,0.0,0.75,0.5,4.0,0.0,0.0,0.0,0.0,19.87806478165966,Global
35,0.0,3.5,0.0,0.75,0.5,3.8000000000000003,0.0,0.0,0.0,0.0,19.365158539161257,Global
36,0.25,4.25,0.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,0.0,4.0657881496257975,Global
37,0.0,1.0,0.0,0.75,1.0,4.4,0.5,0.0,0.0,0.0,12.486192245848905,Global
38,0.0,3.5,0.0,0.75,0.5,3.6,0.0,0.0,0.0,0.0,18.52388169942043,Global
39,0.0,1.25,0.0,0.5,0.75,4.2,0.25,0.0,0.0,0.0,15.00161332690569,Global
40,0.0,1.25,0.0,0.5,0.75,4.2,0.25,0.0,0.0,0.5,17.80157257672728,Global
41,0.0,1.25,0.0,0.5,0.75,4.0,0.25,0.0,0.0,1.75,12.0267877924761,Global
42,0.0,1.25,0.0,0.5,0.75,4.2,0.25,0.0,0.0,0.25,16.685317053256618,Global
43,0.0,3.5,0.0,0.5,0.5,3.8000000000000003,0.0,0.0,0.0,0.0,19.01890490556488,Global
44,0.0,3.5,0.0,0.5,0.25,4.0,0.0,0.0,0.0,0.0,16.549547730938308,Global
45,0.25,4.25,0.0,0.0,0.0,3.4000000000000004,0.0,0.0,0.0,0.0,4.417683171115577,Global
46,0.25,0.5,0.0,0.5,0.5,3.0,0.25,0.0,0.0,1.75,3.4911101183384856,Global
47,0.0,0.25,0.0,1.75,0.5,2.2,0.75,0.0,0.0,0.0,2.632127355388702,Global
48,0.0,0.0,0.0,1.0,0.75,3.0,0.25,0.0,0.5,0.75,2.0884099385759374,Global
49,0.0,2.75,0.0,0.25,0.5,1.6,0.0,0.0,0.25,0.0,6.290441083405949,Global
50,0.0,3.5,0.0,0.5,0.25,3.8000000000000003,0.0,0.0,0.0,0.0,16.394912812113276,Global
51,0.0,1.25,0.0,0.5,0.75,4.0,0.25,0.0,0.0,0.5,17.175320698160483,Global
52,0.25,0.75,0.0,0.5,0.75,2.8,0.25,0.0,0.0,0.75,5.3001711134047085,Global
