,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.0,0.75,0.25,0.0,0.25,2.0,0.0,0.5,0.25,1.75,0.0305946062067068,Global
1,0.5,0.0,1.25,0.0,0.0,1.2,1.0,0.25,0.0,0.5,0.0026076022958968015,Global
2,0.25,0.0,0.0,0.0,0.25,2.2,0.0,0.75,0.75,1.75,0.044341339574044306,Global
3,0.75,0.0,0.75,0.25,0.0,3.8000000000000003,0.25,0.25,0.5,0.75,0.017737384844506314,Global
4,1.5,0.25,0.0,0.25,0.0,4.800000000000001,0.0,1.0,0.5,0.5,0.01248654501238842,Global
5,0.25,2.0,0.0,1.0,0.0,4.800000000000001,0.75,0.0,0.0,0.0,2.2306402551462097,Global
6,0.0,0.5,0.25,1.5,1.0,4.6,0.0,0.25,0.0,0.5,0.5266040504296954,Global
7,0.0,3.25,0.0,1.5,0.0,4.800000000000001,0.0,0.0,0.0,0.0,4.604412842345386,Global
8,0.0,4.75,0.0,0.0,0.0,4.800000000000001,0.0,0.0,0.0,0.0,4.589972255236043,Global
9,0.0,4.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,4.224436947147099,Global
10,0.0,4.0,0.0,0.75,0.0,5.0,0.0,0.0,0.0,0.0,10.226114014675577,Global
11,0.0,3.5,0.0,0.5,0.0,5.0,0.0,0.5,0.0,0.0,0.3237739235651056,Global
12,0.0,4.0,0.0,0.75,0.0,4.800000000000001,0.0,0.0,0.0,0.0,10.883611735026076,Global
13,0.0,4.0,0.0,0.75,0.0,4.6,0.0,0.0,0.0,0.0,11.377908473301773,Global
14,0.0,4.0,0.0,0.75,0.0,3.8000000000000003,0.0,0.0,0.0,0.0,11.190199329586498,Global
15,0.0,4.0,0.0,0.75,0.0,4.0,0.0,0.0,0.0,0.0,11.559827741159744,Global
16,0.0,3.5,0.0,0.5,0.0,4.0,0.25,0.0,0.0,0.25,7.847366292160267,Global
17,0.0,3.75,0.0,0.0,0.0,4.0,0.5,0.0,0.0,0.0,4.045945133384828,Global
18,0.0,0.75,0.0,0.75,0.0,4.0,0.25,0.0,1.5,0.0,0.22190136915677747,Global
19,0.0,0.0,4.0,0.75,0.0,4.0,0.0,0.0,0.0,0.0,1.5770241454918682e-15,Global
20,0.0,4.25,0.0,0.5,0.0,4.0,0.0,0.0,0.0,0.0,9.417041823959675,Global
21,0.25,2.0,0.0,1.0,0.0,1.4,0.75,0.0,0.0,0.0,1.3669918057293724,Global
22,0.0,2.25,0.0,0.0,0.0,1.6,0.0,0.0,0.25,0.25,2.7155768798047637,Global
23,0.0,2.25,0.0,0.0,0.25,2.2,0.0,0.25,1.5,0.0,0.01630077440842054,Global
24,0.0,0.0,0.0,4.75,0.0,4.800000000000001,0.0,0.0,0.0,0.0,0.7969098593893876,Global
25,0.0,1.0,0.0,0.5,0.0,2.4000000000000004,0.25,0.0,0.75,1.5,0.9707989606399723,Global
26,1.25,3.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0008547892680737478,Global
27,0.0,0.0,0.0,0.0,0.0,1.0,4.75,0.0,0.0,0.0,0.1395040865426121,Global
28,0.0,2.0,0.5,0.25,0.0,4.6,0.5,0.0,0.5,0.0,0.050770425789177676,Global
29,0.0,3.75,0.0,0.75,0.0,4.0,0.0,0.0,0.0,0.0,12.586739101839026,Global
30,0.0,3.5,0.0,0.5,0.0,4.0,0.0,0.0,0.0,0.0,10.445305037476032,Global
31,0.0,3.5,0.0,0.75,0.0,4.0,0.0,0.0,0.0,0.0,11.242921028017712,Global
32,0.0,3.75,0.0,0.5,0.0,4.0,0.0,0.0,0.0,0.0,11.219836049965732,Global
33,0.0,3.75,0.0,0.75,0.0,4.0,0.0,0.0,0.0,0.25,12.65265374001945,Global
34,0.0,3.75,0.0,0.75,0.0,4.0,0.0,0.0,0.25,0.0,7.199167303705401,Global
35,0.0,3.75,0.0,0.75,0.25,4.0,0.0,0.0,0.0,0.0,19.76250614008827,Global
36,0.0,1.75,0.0,0.0,0.25,4.800000000000001,0.0,0.0,0.25,0.0,5.770881597905071,Global
37,0.0,3.5,0.0,0.75,0.25,4.0,0.0,0.0,0.0,0.0,17.815302182780925,Global
38,0.5,1.0,0.0,0.5,0.5,2.6,0.25,0.25,0.25,0.75,0.3801949523287414,Global
39,0.5,1.25,0.0,0.25,0.0,2.6,0.25,0.25,0.25,1.25,0.22767535837001726,Global
40,0.0,2.0,0.0,0.75,0.0,4.4,0.5,0.0,0.25,0.25,4.668015981126121,Global
41,0.0,1.75,0.0,0.75,0.25,4.0,0.0,0.0,0.0,0.0,11.90008280883304,Global
42,0.25,1.0,0.0,1.0,0.0,1.8,0.0,0.0,0.0,0.75,2.215107672580536,Global
43,0.25,1.0,0.0,0.25,0.25,4.0,0.0,0.0,0.0,1.75,5.766643239882669,Global
44,0.25,2.25,0.0,0.75,0.25,1.4,0.25,0.0,0.0,0.25,2.8428822229163444,Global
45,0.25,1.0,0.0,1.0,0.5,2.6,0.25,0.0,0.25,0.75,4.019303418596816,Global
46,0.0,1.75,0.0,0.25,0.75,4.800000000000001,0.0,0.0,0.5,0.0,4.525755479755921,Global
47,0.0,1.75,0.25,0.5,0.25,1.8,0.0,0.0,0.0,0.75,1.3840168457447986,Global
48,0.25,2.25,0.0,1.0,0.0,2.8,0.0,0.0,0.25,0.0,2.4048057000817673,Global
49,0.0,1.0,0.25,0.25,0.75,1.8,0.25,0.0,0.0,0.75,1.3367292039731962,Global
50,0.0,0.25,0.0,0.25,0.5,2.0,0.25,0.0,0.25,2.5,2.2995299297395726,Global
51,0.0,0.0,0.0,1.25,0.25,4.2,0.75,0.0,0.25,0.25,3.5389997319503634,Global
52,0.0,0.0,0.0,0.75,0.5,2.4000000000000004,0.25,0.0,0.0,0.25,3.487756063964591,Global
53,0.0,2.25,0.0,0.75,0.0,3.0,0.25,0.0,0.0,0.75,7.798905683599966,Global
54,0.0,0.25,0.0,0.25,0.0,4.2,0.25,0.0,0.25,2.5,3.1253921107613385,Global
55,0.0,0.75,0.0,0.0,0.25,4.4,0.0,0.25,0.0,0.5,1.9199605396466621,Global
56,0.0,1.75,0.0,0.0,0.75,4.800000000000001,0.0,0.0,0.5,0.0,3.9046211035395437,Global
57,0.0,1.0,0.25,0.75,0.5,3.8000000000000003,0.0,0.0,0.25,0.75,1.9180030473193284,Global
58,0.0,2.0,0.0,0.25,0.75,3.0,0.5,0.0,0.0,0.0,11.282127414445256,Global
59,0.0,3.5,0.0,0.5,0.25,3.8000000000000003,0.0,0.0,0.0,0.0,16.394912812113276,Global
60,0.0,3.5,0.0,0.5,0.25,4.0,0.0,0.0,0.0,0.0,16.549547730938308,Global
