,No Hypothesis
0,21.02228635096819
1,21.02228635096819
2,20.90558344771547
3,20.90558344771547
4,20.90558344771547
5,20.676986179672525
6,20.676986179672525
7,20.676986179672525
8,20.676986179672525
9,20.676986179672525
10,19.965918003216355
11,19.965918003216355
12,19.965918003216355
13,19.965918003216355
14,19.965918003216355
15,19.965918003216355
16,19.965918003216355
17,19.965918003216355
18,19.965918003216355
19,19.965918003216355
20,19.965918003216355
21,19.965918003216355
22,19.965918003216355
23,19.965918003216355
24,19.965918003216355
25,19.965918003216355
26,19.965918003216355
27,19.45958345398224
28,19.45958345398224
29,19.45958345398224
30,19.45958345398224
31,19.45958345398224
32,19.45958345398224
33,19.45958345398224
34,19.45958345398224
35,19.45958345398224
36,19.45958345398224
37,19.45958345398224
38,19.45958345398224
39,19.45958345398224
40,19.45958345398224
41,19.45958345398224
42,19.45958345398224
43,19.45958345398224
44,19.45958345398224
45,19.45958345398224
46,19.45958345398224
47,19.45958345398224
48,19.45958345398224
49,19.45958345398224
50,19.45958345398224
51,19.45958345398224
52,19.45958345398224
53,19.45958345398224
54,19.45958345398224
55,19.45958345398224
56,19.45958345398224
57,19.45958345398224
58,19.45958345398224
59,19.45958345398224
60,19.45958345398224
61,19.45958345398224
62,19.45958345398224
63,19.45958345398224
64,19.45958345398224
65,19.45958345398224
66,19.45958345398224
67,19.45958345398224
68,19.45958345398224
69,19.45958345398224
70,19.45958345398224
71,19.45958345398224
72,19.45958345398224
73,19.45958345398224
74,19.45958345398224
75,19.45958345398224
76,19.45958345398224
77,19.45958345398224
78,19.45958345398224
79,19.45958345398224
80,19.45958345398224
81,19.45958345398224
82,19.45958345398224
83,19.45958345398224
84,19.45958345398224
85,19.45958345398224
86,19.45958345398224
87,19.45958345398224
88,19.45958345398224
89,19.45958345398224
90,19.45958345398224
91,19.45958345398224
92,19.45958345398224
93,19.45958345398224
94,19.45958345398224
95,19.45958345398224
96,19.45958345398224
97,19.45958345398224
98,19.45958345398224
99,19.45958345398224
100,19.45958345398224
101,19.45958345398224
102,19.45958345398224
103,19.45958345398224
104,19.45958345398224
105,19.45958345398224
106,19.45958345398224
107,19.45958345398224
108,19.45958345398224
109,19.45958345398224
110,19.45958345398224
111,19.45958345398224
112,19.45958345398224
113,19.45958345398224
114,19.45958345398224
115,19.45958345398224
116,19.45958345398224
117,19.45958345398224
118,19.45958345398224
119,19.45958345398224
120,19.45958345398224
121,19.45958345398224
122,19.45958345398224
123,19.45958345398224
124,19.45958345398224
125,19.45958345398224
126,19.45958345398224
127,19.45958345398224
128,19.45958345398224
129,19.45958345398224
130,19.45958345398224
131,19.45958345398224
132,19.45958345398224
133,19.45958345398224
134,19.45958345398224
135,19.45958345398224
136,19.45958345398224
137,19.45958345398224
138,19.45958345398224
139,19.45958345398224
140,19.45958345398224
141,19.03916420010944
142,19.03916420010944
143,19.03916420010944
144,19.03916420010944
145,19.03916420010944
146,19.03916420010944
147,19.03916420010944
148,19.03916420010944
149,19.03916420010944
150,19.03916420010944
151,19.03916420010944
152,19.03916420010944
153,19.03916420010944
154,19.03916420010944
155,19.03916420010944
156,19.03916420010944
157,19.03916420010944
158,19.03916420010944
159,19.03916420010944
160,19.03916420010944
161,19.03916420010944
162,19.03916420010944
163,19.03916420010944
164,19.03916420010944
165,19.03916420010944
166,19.03916420010944
167,19.03916420010944
168,19.03916420010944
169,19.03916420010944
170,19.03916420010944
171,19.03916420010944
172,19.03916420010944
173,19.03916420010944
174,19.03916420010944
175,19.03916420010944
176,19.03916420010944
177,19.03916420010944
178,19.03916420010944
179,19.03916420010944
180,19.03916420010944
181,19.03916420010944
182,19.03916420010944
183,19.03916420010944
184,19.03916420010944
185,19.03916420010944
186,19.03916420010944
187,19.03916420010944
188,19.03916420010944
189,19.03916420010944
190,19.03916420010944
191,19.03916420010944
192,19.03916420010944
193,19.03916420010944
194,19.03916420010944
195,19.03916420010944
196,19.03916420010944
197,19.03916420010944
198,19.03916420010944
199,19.03916420010944
200,19.03916420010944
201,19.03916420010944
202,19.03916420010944
203,19.03916420010944
204,19.03916420010944
