,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.25,2.25,0.0,0.0,0.25,5.0,0.0,0.5,0.0,0.5,0.12331848807427245,What they knew
1,0.5,1.5,0.0,0.25,0.25,4.6,0.0,0.75,0.0,0.75,0.040125633504547224,Global
2,1.0,0.75,0.75,0.0,0.75,4.4,0.25,0.0,0.0,0.25,0.16809348154735812,Global
3,0.5,0.5,0.5,0.0,0.25,1.6,0.25,0.25,0.0,0.5,0.05785851275096872,Global
4,0.0,0.5,1.75,0.0,0.25,4.2,0.0,0.5,0.5,0.25,0.00013216894664721266,Global
5,0.0,1.75,0.0,0.0,0.0,5.0,0.25,0.5,0.0,0.0,0.09920594068044997,What they knew
6,0.0,1.0,0.5,0.75,0.0,5.0,1.25,0.0,0.5,0.25,0.030703693850695535,What they knew
7,0.25,0.0,0.0,0.5,3.25,1.8,0.25,0.25,0.0,0.0,0.02832321103623208,Global
8,0.5,0.0,0.75,0.0,0.0,4.0,0.5,0.0,1.75,0.25,0.0005721624745000614,Global
9,0.25,0.25,0.0,0.0,0.25,3.0,0.5,0.0,0.0,2.25,1.5143604099937367,Global
10,0.0,0.0,0.0,0.0,0.5,2.4000000000000004,0.0,0.0,0.0,3.75,1.3063108742460874,Global
11,1.5,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,2.75,0.001198209635018239,Global
12,0.0,0.0,0.75,0.75,0.25,1.0,0.0,0.0,0.0,2.75,0.002730792412397301,Global
13,0.0,0.0,0.0,0.0,5.0,2.6,0.0,0.0,0.0,0.0,0.08337234212621673,Global
14,0.0,1.5,0.75,0.0,0.0,2.0,0.0,0.0,0.0,1.75,0.009961335405287333,Global
15,0.0,1.5,0.0,2.0,0.25,5.0,0.25,0.0,0.0,0.0,7.266753940213862,What they knew
16,0.0,1.5,0.0,2.25,0.0,5.0,0.0,0.25,0.0,0.0,1.127908753124395,What they knew
17,0.25,1.0,0.0,0.0,0.75,5.0,0.0,0.0,0.0,0.5,5.8778955782134865,What they knew
18,0.0,1.5,0.0,0.0,3.25,3.6,0.0,0.0,0.0,0.0,5.57074666300338,Global
19,0.0,1.5,0.0,0.0,0.0,1.8,0.0,0.0,0.75,0.0,0.5881672312269073,Global
20,0.0,2.0,0.0,0.0,0.75,4.800000000000001,0.0,0.0,0.0,2.0,12.244799971004257,Global
21,0.0,2.25,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,5.800002515684179,Global
22,0.0,2.0,0.0,0.0,0.75,5.0,0.0,0.0,0.0,0.5,15.420600595444913,Global
23,0.0,2.0,0.0,0.0,0.5,5.0,0.0,0.0,0.0,0.0,10.205910519331816,Global
24,0.0,2.0,0.0,0.0,1.25,4.800000000000001,0.0,0.0,0.0,0.75,16.470445902848667,Global
25,0.0,2.0,0.0,0.0,1.0,4.800000000000001,0.0,0.0,0.0,0.75,17.47690493450956,Global
26,0.0,2.0,0.0,0.0,0.75,4.800000000000001,0.0,0.0,0.0,1.0,17.43100874227036,Global
27,0.0,2.0,0.0,0.0,0.75,5.0,0.0,0.0,0.0,1.0,17.899200845700673,Global
28,0.0,2.0,0.0,0.0,0.75,5.0,0.5,0.0,0.0,1.0,8.272127052798188,Global
29,0.0,2.0,0.0,0.75,0.75,4.800000000000001,0.0,0.0,0.0,1.0,20.22558474269993,Global
30,0.0,2.0,0.0,1.0,0.5,4.6,0.0,0.0,0.0,1.0,15.46018397746767,Global
31,0.0,2.0,0.0,0.5,1.0,5.0,0.0,0.0,0.0,1.0,24.321913169264654,Global
32,0.0,1.5,0.0,0.5,1.0,5.0,0.0,0.0,0.0,1.0,18.586065390227176,Global
33,0.0,2.0,0.0,0.5,1.0,4.800000000000001,0.0,0.0,0.0,1.0,23.692074255964815,Global
34,0.0,2.0,0.0,0.25,1.0,5.0,0.0,0.0,0.0,1.0,23.31013953172917,Global
35,0.0,2.0,0.0,0.25,1.0,4.800000000000001,0.0,0.0,0.0,1.0,22.53467405764784,Global
36,0.0,0.75,0.0,0.25,0.25,1.6,0.0,0.0,0.0,2.25,8.142212304572562,Global
37,0.0,1.75,0.0,1.0,0.75,5.0,0.0,0.0,0.0,0.0,21.256243394658313,What they knew
38,0.0,1.75,0.0,0.75,0.75,5.0,0.0,0.0,0.0,0.5,22.19945330067164,What they knew
39,0.0,1.75,0.0,0.5,0.75,5.0,0.0,0.0,0.0,0.5,21.351283469533442,Global
40,0.0,1.75,0.0,0.5,0.75,4.800000000000001,0.0,0.0,0.0,0.5,21.409293869942474,Global
41,0.0,0.5,0.0,0.25,0.0,4.0,0.25,0.0,0.0,2.0,5.987226167115235,Global
42,0.0,0.5,0.0,1.0,0.25,2.8,0.25,0.0,0.5,0.0,2.972240135261524,Global
43,0.0,0.75,0.25,0.5,0.25,2.0,0.25,0.0,0.25,1.0,0.8470379474454875,Global
44,0.0,1.75,0.0,0.5,0.75,5.0,0.0,0.0,0.0,1.0,21.179336376492596,What they knew
45,0.0,2.25,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.5,15.686300342025557,What they knew
46,0.0,1.75,0.0,0.5,1.0,5.0,0.0,0.0,0.0,0.5,22.394911414873025,Global
47,0.0,1.5,0.0,1.25,0.5,3.8000000000000003,0.25,0.0,0.0,0.0,13.527082465678125,Global
48,0.0,2.0,0.0,0.5,1.0,4.800000000000001,0.0,0.0,0.0,0.5,21.717974397091393,Global
49,0.0,1.75,0.0,0.5,0.75,5.0,0.0,0.0,0.0,0.75,21.75586406919344,Global
50,0.0,1.75,0.0,0.5,1.0,4.800000000000001,0.0,0.0,0.0,0.75,22.96343416228335,Global
51,0.0,1.75,0.0,0.5,0.75,5.0,0.0,0.0,0.25,1.0,13.544561048897682,What they knew
