,No Hypothesis
0,21.755762536580548
1,21.06518358936157
2,21.06518358936157
3,21.06518358936157
4,21.06518358936157
5,21.06518358936157
6,21.06518358936157
7,19.737509318902053
8,19.737509318902053
9,19.737509318902053
10,19.737509318902053
11,19.737509318902053
12,19.737509318902053
13,19.737509318902053
14,19.737509318902053
15,19.737509318902053
16,19.737509318902053
17,19.737509318902053
18,19.737509318902053
19,19.737509318902053
20,19.737509318902053
21,19.737509318902053
22,19.737509318902053
23,19.737509318902053
24,19.55093304286159
25,19.55093304286159
26,19.55093304286159
27,19.55093304286159
28,19.55093304286159
29,19.55093304286159
30,19.55093304286159
31,19.55093304286159
32,19.55093304286159
33,19.55093304286159
34,19.55093304286159
35,19.55093304286159
36,19.55093304286159
37,19.55093304286159
38,19.55093304286159
39,19.55093304286159
40,19.55093304286159
41,19.55093304286159
42,19.55093304286159
43,19.55093304286159
44,19.55093304286159
45,19.55093304286159
46,19.55093304286159
47,19.55093304286159
48,19.55093304286159
49,19.55093304286159
50,19.55093304286159
51,19.55093304286159
52,19.55093304286159
53,19.55093304286159
54,19.55093304286159
55,19.55093304286159
56,19.55093304286159
57,19.55093304286159
58,19.55093304286159
59,19.55093304286159
60,19.55093304286159
61,19.55093304286159
62,19.55093304286159
63,19.55093304286159
64,19.55093304286159
65,19.55093304286159
66,19.55093304286159
67,19.55093304286159
68,19.55093304286159
69,19.55093304286159
70,19.55093304286159
71,19.55093304286159
72,19.55093304286159
73,19.55093304286159
74,19.55093304286159
75,19.55093304286159
76,19.55093304286159
77,19.55093304286159
78,19.55093304286159
79,19.55093304286159
80,19.55093304286159
81,19.55093304286159
82,19.55093304286159
83,19.55093304286159
84,19.55093304286159
85,19.55093304286159
86,19.55093304286159
87,19.55093304286159
88,19.55093304286159
89,19.55093304286159
90,19.55093304286159
91,19.55093304286159
92,19.55093304286159
93,19.55093304286159
94,19.55093304286159
95,19.55093304286159
96,19.55093304286159
97,19.55093304286159
98,19.55093304286159
99,19.55093304286159
100,19.55093304286159
101,19.55093304286159
102,19.55093304286159
103,19.55093304286159
104,19.55093304286159
105,19.55093304286159
106,19.55093304286159
107,19.55093304286159
108,19.55093304286159
109,19.55093304286159
110,19.55093304286159
111,19.55093304286159
112,19.55093304286159
113,19.55093304286159
114,19.55093304286159
115,19.55093304286159
116,19.55093304286159
117,19.55093304286159
118,19.55093304286159
119,19.55093304286159
120,19.55093304286159
121,19.55093304286159
122,19.55093304286159
123,19.55093304286159
124,19.55093304286159
125,19.55093304286159
126,19.55093304286159
127,19.55093304286159
128,19.55093304286159
129,19.55093304286159
130,19.55093304286159
131,19.55093304286159
132,19.55093304286159
133,19.55093304286159
134,19.55093304286159
135,19.55093304286159
136,19.55093304286159
137,19.55093304286159
138,19.55093304286159
139,19.55093304286159
140,19.55093304286159
141,19.55093304286159
142,19.55093304286159
143,19.55093304286159
144,19.55093304286159
145,19.55093304286159
146,19.55093304286159
147,19.55093304286159
148,19.55093304286159
149,19.55093304286159
150,19.55093304286159
151,19.55093304286159
152,19.55093304286159
153,19.55093304286159
154,19.55093304286159
155,19.55093304286159
156,19.55093304286159
157,19.55093304286159
158,19.55093304286159
159,19.55093304286159
160,19.55093304286159
161,19.55093304286159
162,19.55093304286159
163,19.55093304286159
164,19.55093304286159
165,19.55093304286159
166,19.55093304286159
167,19.55093304286159
168,19.55093304286159
169,19.55093304286159
170,19.55093304286159
171,19.55093304286159
172,19.55093304286159
173,19.55093304286159
174,19.55093304286159
175,19.55093304286159
176,19.55093304286159
177,19.55093304286159
178,19.55093304286159
179,19.55093304286159
180,19.55093304286159
181,19.55093304286159
182,19.55093304286159
183,19.55093304286159
184,19.55093304286159
185,19.55093304286159
186,19.55093304286159
187,19.55093304286159
188,19.55093304286159
189,19.55093304286159
190,19.55093304286159
191,19.55093304286159
192,19.55093304286159
193,19.55093304286159
194,19.55093304286159
195,19.55093304286159
196,19.55093304286159
197,19.55093304286159
198,19.55093304286159
199,19.55093304286159
200,19.55093304286159
201,19.55093304286159
202,19.55093304286159
203,19.55093304286159
204,19.55093304286159
