,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.5,0.5,0.0,0.0,0.0,3.6,1.25,0.25,0.5,0.75,0.13382912070423258,Global
1,0.0,0.5,0.0,0.25,2.0,1.8,0.75,0.25,0.0,0.0,0.22001174717972238,Global
2,0.0,0.0,1.0,0.0,0.5,1.2,0.0,0.75,0.25,0.5,0.003947041133439474,Global
3,0.75,1.0,0.25,0.5,1.0,1.8,0.0,0.0,0.25,0.0,0.0556775169433671,Global
4,0.5,0.5,0.25,0.0,0.0,1.8,0.75,0.25,0.75,0.75,0.04580369638063986,Global
5,0.0,2.75,0.25,0.25,0.0,3.0,0.0,0.5,0.0,0.25,0.04386004798577307,Global
6,0.0,0.0,0.0,3.5,0.0,2.0,0.0,1.0,0.0,0.0,0.074774978954911,Global
7,0.0,0.0,0.25,0.0,3.75,4.800000000000001,0.0,0.0,0.5,0.0,0.02513034136059646,Global
8,0.25,0.0,2.75,0.0,0.75,3.6,0.0,0.0,0.0,0.0,4.7435461411935834e-07,Global
9,0.0,0.0,0.25,0.0,0.0,2.0,0.0,3.25,1.0,0.0,3.2127582869433065e-10,Global
10,0.0,0.0,0.0,0.0,0.75,4.2,2.5,0.75,0.0,0.0,0.004909599082423372,Global
11,1.75,0.0,0.5,0.5,0.25,4.800000000000001,0.0,0.25,0.25,0.0,0.0014719610447553584,Global
12,0.25,0.0,0.0,0.5,0.0,4.0,0.25,0.0,0.0,2.75,1.693720498417215,Global
13,0.0,0.0,0.0,0.25,0.0,3.0,0.0,0.0,0.0,4.5,4.5624728806476345,Global
14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.2943366421742095,Global
15,0.0,0.0,0.0,0.0,0.25,4.4,0.0,0.0,0.0,3.75,2.5446525509227094,Global
16,0.0,0.0,0.0,0.0,0.0,1.2,0.25,0.0,0.25,4.0,1.0152043948690532,Global
17,0.0,0.0,0.0,0.0,0.0,3.4000000000000004,0.0,0.0,0.0,5.0,3.195227612274927,Global
18,0.0,0.0,0.0,0.0,0.75,3.0,0.0,0.0,0.0,4.0,0.06265407175549109,Global
19,0.0,0.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,0.0,4.5,3.384139481136268,Global
20,0.25,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,4.5,1.7569921390760062,Global
21,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,2.0,3.017503179023839,Global
22,0.0,0.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,0.0,4.75,3.0328845093050543,Global
23,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,4.75,3.2040679202511395,Global
24,0.25,0.25,0.5,0.25,0.0,4.0,1.5,0.5,0.25,0.0,0.006243000207372583,Global
25,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,4.5,3.650605291950111,Global
26,0.0,0.0,0.0,0.0,0.0,3.8000000000000003,0.0,0.0,0.0,4.5,3.89178820996762,Global
27,0.0,0.0,0.0,0.25,0.0,3.6,0.0,0.0,0.0,4.5,4.602433154550933,Global
