,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.0,1.0,0.0,1.25,0.5,2.6,0.0,1.25,0.0,0.0,0.01233390112537399,Global
1,0.0,0.0,0.5,0.0,0.75,4.800000000000001,1.0,1.25,0.5,0.0,0.00022059275358231241,Global
2,0.25,0.25,0.0,1.75,0.5,2.6,0.0,0.25,0.25,0.0,0.5545872563368293,Global
3,0.5,0.0,1.0,0.5,0.0,3.4000000000000004,0.0,0.25,1.25,0.25,0.0022757106576415534,Global
4,0.75,0.25,0.5,0.5,0.0,3.4000000000000004,0.25,0.25,0.25,1.0,0.03604211008637068,Global
5,0.0,0.0,0.0,4.75,0.0,4.800000000000001,0.0,0.0,0.0,0.0,0.7969098593893876,Global
6,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.044096378342177195,Global
7,0.0,0.0,0.0,3.25,1.5,5.0,0.0,0.0,0.0,0.0,0.7278955195347674,Global
8,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.764171316762894e-22,Global
9,0.0,0.0,0.0,4.75,0.0,5.0,0.0,0.0,0.0,0.0,0.8031132430199196,Global
10,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5803478200044025,Global
11,0.0,0.0,0.0,3.5,0.0,5.0,1.25,0.0,0.0,0.0,0.1275553694678446,Global
12,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.05132179242835702,Global
13,0.0,0.0,0.0,5.0,0.0,4.800000000000001,0.0,0.0,0.0,0.0,0.5762003732860208,Global
14,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.2959342896634251,Global
15,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.12618305591858575,Global
16,0.5,0.0,0.0,1.5,0.5,3.6,0.0,1.0,0.0,0.25,0.05244605353663072,Global
17,0.0,0.0,0.0,2.0,0.5,4.4,0.0,0.0,1.25,0.0,0.11877628915970895,Global
18,0.25,0.0,0.25,2.0,0.5,3.8000000000000003,0.5,0.0,0.0,0.25,0.49391644014294217,Global
19,0.0,0.0,0.0,0.0,0.0,4.800000000000001,0.0,4.75,0.0,0.0,8.79305210236943e-22,Global
20,0.25,0.0,0.0,2.0,0.75,3.6,0.0,0.25,0.75,0.0,0.13113677431511936,Global
21,0.25,0.0,0.0,2.0,0.75,4.2,0.0,0.25,0.75,0.0,0.13094290726483637,Global
22,0.0,0.0,0.0,2.25,0.0,4.6,0.75,0.5,0.0,0.25,0.04103339504582473,Global
