,Good,Poor,Weak
0,2.1517190200523117,21.39330728158481,17.544203479480373
1,2.1517190200523117,21.39330728158481,16.936824133344643
2,2.1517190200523117,21.262134676885022,16.936824133344643
3,1.4150195965419317,21.262134676885022,16.936824133344643
4,1.4150195965419317,21.262134676885022,16.936824133344643
5,0.6407121532713482,21.262134676885022,16.936824133344643
6,0.5765982133190946,21.262134676885022,16.936824133344643
7,0.5765982133190946,21.262134676885022,16.936824133344643
8,0.504635749272591,21.262134676885022,16.936824133344643
9,0.504635749272591,21.262134676885022,16.936824133344643
10,0.504635749272591,21.262134676885022,16.936824133344643
11,0.504635749272591,21.262134676885022,16.936824133344643
12,0.504635749272591,21.262134676885022,16.936824133344643
13,0.504635749272591,20.808202151177277,16.936824133344643
14,0.504635749272591,20.808202151177277,16.936824133344643
15,0.504635749272591,20.808202151177277,16.936824133344643
16,0.504635749272591,20.808202151177277,16.936824133344643
17,0.504635749272591,20.76633471432928,16.936824133344643
18,0.504635749272591,20.76633471432928,16.936824133344643
19,0.504635749272591,20.76633471432928,16.936824133344643
20,0.504635749272591,20.76633471432928,16.936824133344643
21,0.504635749272591,20.76633471432928,16.936824133344643
22,0.504635749272591,20.76633471432928,16.936824133344643
23,0.504635749272591,20.76633471432928,16.936824133344643
24,0.504635749272591,20.76633471432928,16.936824133344643
25,0.504635749272591,20.76633471432928,16.936824133344643
26,0.504635749272591,20.76633471432928,16.936824133344643
27,0.504635749272591,20.76633471432928,16.936824133344643
28,0.504635749272591,20.63364161137177,16.936824133344643
29,0.504635749272591,20.63364161137177,16.936824133344643
30,0.504635749272591,20.63364161137177,16.936824133344643
31,0.504635749272591,20.63364161137177,16.797880989904872
32,0.504635749272591,20.63364161137177,16.797880989904872
33,0.504635749272591,20.63364161137177,16.797880989904872
34,0.504635749272591,20.63364161137177,16.797880989904872
35,0.504635749272591,20.63364161137177,16.797880989904872
36,0.504635749272591,20.63364161137177,16.797880989904872
37,0.504635749272591,20.63364161137177,16.797880989904872
38,0.504635749272591,20.63364161137177,16.797880989904872
39,0.504635749272591,20.63364161137177,16.797880989904872
40,0.504635749272591,20.63364161137177,16.797880989904872
41,0.504635749272591,20.63364161137177,16.797880989904872
42,0.504635749272591,20.59176691728468,16.797880989904872
43,0.504635749272591,20.59176691728468,16.797880989904872
44,0.504635749272591,20.59176691728468,16.797880989904872
45,0.504635749272591,20.59176691728468,16.797880989904872
46,0.504635749272591,20.59176691728468,16.797880989904872
47,0.504635749272591,20.59176691728468,16.797880989904872
48,0.504635749272591,20.59176691728468,16.797880989904872
49,0.504635749272591,20.59176691728468,16.79788098990487
50,0.504635749272591,20.59176691728468,16.79788098990487
51,0.504635749272591,20.59176691728468,16.79788098990487
52,0.504635749272591,20.59176691728468,16.79788098990487
53,0.504635749272591,20.59176691728468,16.79788098990487
54,0.504635749272591,20.59176691728468,16.79788098990487
55,0.504635749272591,20.59176691728468,16.79788098990487
56,0.504635749272591,20.59176691728468,16.79788098990487
57,0.504635749272591,20.51941393315872,16.79788098990487
58,0.504635749272591,20.51941393315872,16.79788098990487
59,0.504635749272591,20.51941393315872,16.79788098990487
60,0.504635749272591,20.51941393315872,16.79788098990487
61,0.504635749272591,20.374494388108477,16.79788098990487
62,0.504635749272591,20.374494388108477,16.79788098990487
63,0.504635749272591,20.374494388108477,16.79788098990487
64,0.504635749272591,20.374494388108477,16.79788098990487
65,0.504635749272591,20.374494388108477,16.79788098990487
66,0.504635749272591,20.32618795115605,16.79788098990487
67,0.504635749272591,20.32618795115605,16.79788098990487
68,0.504635749272591,20.32618795115605,16.79788098990487
69,0.504635749272591,20.32618795115605,16.79788098990487
70,0.504635749272591,20.32618795115605,16.79788098990487
71,0.504635749272591,20.32618795115605,16.79788098990487
72,0.504635749272591,20.32618795115605,16.79788098990487
73,0.504635749272591,20.32618795115605,16.79788098990487
74,0.504635749272591,20.32618795115605,16.79788098990487
75,0.504635749272591,20.32618795115605,16.79788098990487
76,0.504635749272591,20.32618795115605,16.79788098990487
77,0.504635749272591,20.32618795115605,16.79788098990487
78,0.504635749272591,20.32618795115605,16.79788098990487
79,0.504635749272591,20.32618795115605,16.79788098990487
80,0.504635749272591,20.32618795115605,16.79788098990487
81,0.504635749272591,20.32618795115605,16.47167073493183
82,0.504635749272591,20.32618795115605,16.3462273760778
83,0.504635749272591,20.286636533883893,16.3462273760778
84,0.504635749272591,20.286636533883893,16.10261820774245
85,0.504635749272591,20.286636533883893,16.10261820774245
86,0.504635749272591,20.286636533883893,16.10261820774245
87,0.504635749272591,20.286636533883893,15.421887569228607
88,0.504635749272591,20.286636533883893,15.421887569228607
89,0.504635749272591,20.286636533883893,15.421887569228607
90,0.504635749272591,20.286636533883893,15.421887569228607
91,0.504635749272591,20.286636533883893,15.421887569228607
92,0.504635749272591,20.286636533883893,14.160434834911804
93,0.504635749272591,20.286636533883893,14.049096227034498
94,0.504635749272591,20.286636533883893,14.049096227034498
95,0.504635749272591,20.286636533883893,14.049096227034498
96,0.504635749272591,20.286636533883893,14.049096227034498
97,0.504635749272591,20.286636533883893,14.049096227034498
98,0.504635749272591,20.23397663921276,14.049096227034498
99,0.504635749272591,20.23397663921276,14.049096227034498
100,0.504635749272591,20.23397663921276,14.049096227034498
101,0.504635749272591,20.23397663921276,14.049096227034498
102,0.504635749272591,20.15309927139282,14.049096227034498
103,0.504635749272591,20.15309927139282,14.049096227034498
104,0.504635749272591,20.15309927139282,13.967489142636026
