,Good,Poor,Weak
0,0.2077925971790846,31.055840127399776,6.877662315908857
1,0.2077925971790846,31.055840127399776,6.877662315908857
2,0.2077925971790846,5.447158259491397,5.447158259491397
3,0.2077925971790846,0.6899456214148796,0.6899456214148796
4,0.2077925971790846,0.6899456214148796,0.6899456214148796
5,0.2077925971790846,0.6899456214148796,0.6899456214148796
6,0.2077925971790846,0.6899456214148796,0.6899456214148796
7,0.0363277416035601,0.6026180879785268,0.6899456214148796
8,0.0363277416035601,0.4170641740055599,0.6899456214148796
9,0.0363277416035601,0.4170641740055599,0.3308612057716357
10,0.0050075298701412,0.2985626212190816,0.1096767552912394
11,0.0050075298701412,0.1937576115043713,0.004619659935696
12,0.0050075298701412,0.1937576115043713,0.004619659935696
13,0.0050075298701412,0.1937576115043713,0.004619659935696
14,0.0009230961452488,0.0947982116084911,0.004619659935696
15,0.0006935462672008,0.0424944258771824,0.004619659935696
16,1.4303730799191736e-05,0.0058880243296601,0.004619659935696
17,1.4303730799191736e-05,0.0052559027040639,0.004619659935696
18,1.4303730799191736e-05,0.0020323848792945,0.004619659935696
19,1.4303730799191736e-05,0.0020323848792945,0.004619659935696
20,1.4303730799191736e-05,0.0020323848792945,0.004619659935696
21,1.4303730799191736e-05,0.0020323848792945,0.0001469130437379
22,1.4303730799191736e-05,0.0001205803355216,0.0001469130437379
23,1.4303730799191736e-05,0.0001205803355216,0.0001469130437379
24,1.4303730799191736e-05,6.735762788194555e-05,0.0001281679494521
25,1.4303730799191736e-05,1.782944207230168e-05,0.0001148575707356
26,1.4303730799191736e-05,1.782944207230168e-05,0.0001148575707356
27,1.4303730799191736e-05,1.782944207230168e-05,0.0001148575707356
28,1.4303730799191736e-05,1.782944207230168e-05,7.946592980069579e-05
29,1.4303730799191736e-05,1.782944207230168e-05,7.946592980069579e-05
30,1.4303730799191736e-05,1.782944207230168e-05,7.946592980069579e-05
31,1.4303730799191736e-05,1.782944207230168e-05,7.946592980069579e-05
32,1.4303730799191736e-05,1.782944207230168e-05,7.946592980069579e-05
33,1.4303730799191736e-05,1.782944207230168e-05,7.946592980069579e-05
34,1.4303730799191736e-05,1.782944207230168e-05,7.946592980069579e-05
35,1.4303730799191736e-05,1.782944207230168e-05,7.946592980069579e-05
36,1.4303730799191736e-05,1.782944207230168e-05,7.946592980069579e-05
37,1.4303730799191736e-05,1.782944207230168e-05,7.946592980069579e-05
38,1.4303730799191736e-05,1.782944207230168e-05,7.946592980069579e-05
39,1.4303730799191736e-05,1.782944207230168e-05,7.946592980069579e-05
40,1.4303730799191736e-05,1.782944207230168e-05,7.946592980069579e-05
41,1.4303730799191736e-05,1.782944207230168e-05,7.946592980069579e-05
42,1.4303730799191736e-05,1.782944207230168e-05,7.946592980069579e-05
43,1.4303730799191736e-05,1.782944207230168e-05,7.946592980069579e-05
44,1.4303730799191736e-05,1.782944207230168e-05,7.946592980069579e-05
45,1.4303730799191736e-05,1.782944207230168e-05,7.946592980069579e-05
46,1.4303730799191736e-05,1.782944207230168e-05,7.946592980069579e-05
47,1.4303730799191736e-05,1.782944207230168e-05,7.946592980069579e-05
48,6.731757147574186e-06,1.782944207230168e-05,7.946592980069579e-05
49,6.731757147574186e-06,1.782944207230168e-05,7.946592980069579e-05
50,6.731757147574186e-06,1.782944207230168e-05,7.946592980069579e-05
51,6.731757147574186e-06,1.782944207230168e-05,7.946592980069579e-05
52,6.731757147574186e-06,1.782944207230168e-05,7.946592980069579e-05
53,6.731757147574186e-06,1.782944207230168e-05,7.946592980069579e-05
54,6.731757147574186e-06,1.782944207230168e-05,7.946592980069579e-05
