,No Hypothesis
0,6.894346777440502
1,6.856405550085359
2,6.856405550085359
3,6.856405550085359
4,3.4332864704680355
5,3.4332864704680355
6,0.6017013325788019
7,0.6017013325788019
8,0.6017013325788019
9,0.6017013325788019
10,0.6017013325788019
11,0.6017013325788019
12,0.6017013325788019
13,0.2085998148597898
14,0.0326319312621867
15,0.0326319312621867
16,0.0302166301589513
17,0.0020172893672434
18,0.0005855574807847
19,0.0005855574807847
20,0.0003248837828015
21,0.0003248837828015
22,0.0003248837828015
23,0.0003248837828015
24,0.0002553562767424
25,6.668925209939904e-06
26,6.668925209939904e-06
27,6.668925209939904e-06
28,6.668925209939904e-06
29,6.668925209939904e-06
30,6.668925209939904e-06
31,6.668925209939904e-06
32,6.668925209939904e-06
33,6.668925209939904e-06
34,6.668925209939904e-06
35,6.668925209939904e-06
36,6.668925209939904e-06
37,6.668925209939904e-06
38,6.668925209939904e-06
39,6.668925209939904e-06
40,6.668925209939904e-06
41,6.668925209939904e-06
42,6.668925209939904e-06
43,6.668925209939904e-06
44,6.668925209939904e-06
45,6.668925209939904e-06
46,6.668925209939904e-06
47,6.668925209939904e-06
48,6.668925209939904e-06
49,6.668925209939904e-06
50,6.668925209939904e-06
51,6.668925209939904e-06
52,6.668925209939904e-06
53,6.668925209939904e-06
54,6.668925209939904e-06
55,6.668925209939904e-06
56,6.668925209939904e-06
57,6.668925209939904e-06
58,6.668925209939904e-06
59,6.668925209939904e-06
60,6.668925209939904e-06
61,6.668925209939904e-06
62,6.668925209939904e-06
63,6.668925209939904e-06
64,6.668925209939904e-06
65,6.668925209939904e-06
66,6.668925209939904e-06
67,6.668925209939904e-06
68,6.668925209939904e-06
69,6.668925209939904e-06
70,6.668925209939904e-06
71,6.668925209939904e-06
72,6.668925209939904e-06
73,6.668925209939904e-06
74,6.668925209939904e-06
75,6.668925209939904e-06
76,6.668925209939904e-06
77,6.668925209939904e-06
78,6.668925209939904e-06
79,6.668925209939904e-06
80,6.668925209939904e-06
81,6.668925209939904e-06
82,6.668925209939904e-06
83,6.668925209939904e-06
84,6.668925209939904e-06
85,6.668925209939904e-06
86,6.668925209939904e-06
87,6.668925209939904e-06
88,6.668925209939904e-06
89,6.668925209939904e-06
90,6.668925209939904e-06
91,6.668925209939904e-06
92,6.668925209939904e-06
93,6.668925209939904e-06
94,6.668925209939904e-06
95,6.668925209939904e-06
96,6.668925209939904e-06
97,6.668925209939904e-06
98,6.668925209939904e-06
99,6.668925209939904e-06
100,6.668925209939904e-06
101,6.668925209939904e-06
102,6.668925209939904e-06
103,6.668925209939904e-06
104,6.668925209939904e-06
