,x0,x1,x2,x3,x4,Target,Hypothesis
0,-7.784053760966512,-6.834184306818762,-6.665200728385161,-7.147950212778541,-7.286331805657186,-16.81284512217682,Bad
1,-7.5515088393506815,23.57381343416281,29.111067332275084,13.292332227672766,8.75784419222532,-21.452437040438063,Global
2,3.072927737141967,19.523110258776818,20.99785760102032,-24.76933992741594,6.6848035170836795,-20.95043475654916,Global
3,-6.049822927730368,-29.13953119522914,18.90942173097182,-13.939167409645432,-3.253823932512919,-20.10402503055251,Global
4,-16.323469394251603,-29.747064296399717,11.587829177421554,-29.91918378878553,-25.138056189278206,-21.502238954349274,Global
5,-8.379341400596918,-8.513163205119348,-6.888360308904124,-6.9972864981003,-6.813575703506362,-17.21625867952774,Bad
6,-7.71521097119341,-7.183160999206481,-8.144695500536965,-6.797365127218109,-8.498824813604147,-17.404538349732064,Bad
7,-11.62867144816018,-2.953790767894759,-5.089702054205905,-6.449833260189944,-6.9485166504792595,-16.73816265048935,Global
8,-4.094866737145885,-3.495263026432383,-20.948077599333047,-26.39643612817397,-2.3326973816013776,-20.878223759659875,Global
9,-28.177395389856663,-26.515922121586446,-11.719136702289106,-5.5475521747701215,-22.452139048801453,-21.82028227819428,Global
10,-6.437881791436222,32.754744792037485,-4.498777010083344,-6.634414540513447,-7.4109011261048146,-21.34780607464473,Global
11,-8.541735244985684,-16.494511982382647,-13.809537377554712,-6.778584582951364,-15.114792132510615,-20.275524500452992,Global
12,19.565498668767653,-29.044975319576654,-4.730319293193446,-6.194676799094566,-6.823463465529247,-20.80369487781078,Global
13,-8.421983224425576,-6.587858906893133,-8.297888574149935,-7.909338413591641,-8.411714310499603,-17.979517754061106,Bad
14,-7.408080368861182,-6.757585763549701,-7.219802054160727,-7.457924433907037,-7.148745151863889,-17.15907842054819,Bad
15,-3.658256029694005,-7.054217009662839,-4.154621990589977,-6.88168210422522,-10.081229170733796,-15.8856279922412,Global
16,19.761699354480015,-29.13903749818394,-4.0307783534618125,-5.950162704298066,-6.896779166079966,-19.96840353754927,Global
17,5.943848978097826,-5.049018973104932,-2.3727081568300505,-5.298370304292352,-16.793357615129267,-17.930211720873743,Global
18,-0.54042427969177,-5.315822123339,-26.238545728203725,-6.812283321989476,-2.657224527665093,-20.30221199390567,Global
19,-11.21958347669067,-6.321896213749607,-4.708930018100464,-30.320824555946448,-24.873915854192752,-21.276611322515475,Global
20,-28.095447301072454,-26.12386452098326,-11.351798165034893,-5.154740502347408,-22.613564456615677,-21.23724360182739,Global
21,-7.470386514625205,-6.564834576192132,-6.576241584360937,-6.6144732599952665,-7.238647315028578,-17.190717067529985,Bad
22,-7.010114038151492,-7.376093665782891,-6.558556586167323,-6.714578611008689,-7.466658685440175,-17.128659682451886,Bad
23,18.955793466709565,-29.356482598602383,-4.106718060094977,-6.725956967390232,-8.526569930621358,-20.97817310014138,Global
24,3.108601543213581,19.426647119445647,21.098788482122245,-24.434518624654174,5.8679469010512495,-20.970583899121674,Global
25,5.936872523930106,-5.14384108116397,-2.500890168365544,-5.081381483834207,-15.98197176398196,-17.340423674354593,Global
26,6.400985590281493,-5.848567764948541,-2.5992759602040785,-5.679401271232791,-14.434450742332558,-18.08579992501751,Global
27,4.425056053070506,-4.514250025790602,-3.6713064897006777,-5.907996252793595,-16.356386016450188,-18.36662813781539,Global
28,-7.101583794195255,-6.758054462623111,-6.558012660658894,-8.167512771246505,-8.228348083783896,-17.045772651824947,Bad
29,-6.80408041789959,-7.6566680939813665,-6.553847203608763,-8.295691541155744,-8.55159911236939,-17.73630562169465,Bad
30,6.489287284467537,-5.538872440124237,-2.198266160035267,-5.779505504022268,-12.840752004076307,-17.36018903467832,Global
31,6.7734000852109375,-5.0594169457634734,-1.3326506365300474,-5.162730505067543,-11.348817592711157,-16.437323974981577,Global
32,6.630004792078239,-4.909150162235278,-0.5452194623187552,-5.133264676792578,-9.712854466363297,-15.941489649657118,Global
33,5.843682482182942,-4.848377659772154,0.47518707425135176,-4.194007661076171,-8.109207629519346,-14.521589811923748,Global
34,5.771368125532547,-4.0827225901286965,2.0743054597272916,-3.7159613664541666,-6.827047131483482,-13.5077148965646,Global
35,4.415571502375585,-3.5764626788958367,3.54566537595052,-3.1415940462053413,-5.317715831020564,-13.25705675750915,Global
36,5.194723289113426,-3.4402294053190516,4.738845415124658,-1.8124652669958081,-4.437379860835222,-13.131874720641084,Global
37,3.781721719385061,-3.464791975771277,5.247598497522631,-0.18107882787153073,-3.7490674996555526,-12.216562415069777,Global
38,4.140267963321172,-3.4873652778143835,6.186976389883284,0.7672045339295934,-2.8241201726847436,-12.43126232136286,Global
39,1.9727183516523645,-2.9841284388802762,6.638485150779303,1.6561447350050287,-2.3593054511190417,-11.97396018381759,Global
40,4.631446605732009,-2.953456956395925,7.494232816543217,3.2422622730613284,-2.086592958008339,-13.547593614198801,Global
41,2.5621832572256693,-2.895205705211282,6.908457342669735,1.7874940156230394,-2.2515367497860552,-12.098142964358132,Global
42,0.34496795424264803,-2.1936192929440637,6.843664529234388,-0.11619063121685258,-1.6581083039341706,-11.272318024078809,Global
43,7.045545423737849,-1.8629148100189923,6.953220163443348,-0.009555851959419215,-1.3355752466492277,-12.816312191059778,Global
44,9.90787576384028,-2.0865640142625352,8.107455419509904,2.6996354763772956,-1.6749808259932877,-15.25375112232808,Global
45,2.6347192104449633,-4.172354596853164,6.587269572270088,1.368701886456961,-1.6781870947037234,-12.727402435910816,Global
46,2.2510497963211122,-4.484596483604458,6.674681636240734,2.627774010526906,-1.9359593429229278,-12.967316798616327,Global
