,No Hypothesis
0,65.41268469218609
1,2.4206619420527473
2,2.4206619420527473
3,2.4206619420527473
4,2.4206619420527473
5,2.4206619420527473
6,2.4206619420527473
7,2.4206619420527473
8,2.4206619420527473
9,2.4206619420527473
10,2.4206619420527473
11,2.4206619420527473
12,2.4206619420527473
13,2.4206619420527473
14,2.4206619420527473
15,2.4206619420527473
16,2.4206619420527473
17,2.4206619420527473
18,2.4206619420527473
19,2.4206619420527473
20,2.4206619420527473
21,2.4206619420527473
22,2.4206619420527473
23,2.4206619420527473
24,2.4206619420527473
25,2.4206619420527473
26,2.4206619420527473
27,2.4206619420527473
28,2.4206619420527473
29,2.4206619420527473
30,2.4206619420527473
31,2.4206619420527473
32,2.4206619420527473
33,2.4206619420527473
34,2.4206619420527473
35,2.4206619420527473
36,2.4206619420527473
37,2.4206619420527473
38,2.4206619420527473
39,2.4206619420527473
40,2.4206619420527473
41,2.4206619420527473
42,2.4206619420527473
43,2.4206619420527473
44,2.4206619420527473
45,2.4206619420527473
46,2.4206619420527473
47,2.4206619420527473
48,2.4206619420527473
49,2.4206619420527473
50,2.4206619420527473
51,2.4206619420527473
52,2.4206619420527473
53,2.4206619420527473
54,2.4206619420527473
55,2.4206619420527473
56,2.4206619420527473
57,2.4206619420527473
58,2.4206619420527473
59,2.4206619420527473
60,2.4206619420527473
61,2.4206619420527473
62,2.4206619420527473
63,2.4206619420527473
64,2.4206619420527473
65,2.4206619420527473
66,2.4206619420527473
67,2.4206619420527473
68,2.4206619420527473
69,2.4206619420527473
70,2.4206619420527473
71,2.4206619420527473
72,2.4206619420527473
73,2.1261444038572317
74,2.1261444038572317
75,2.1261444038572317
76,2.1261444038572317
77,2.1261444038572317
78,2.1261444038572317
79,2.1261444038572317
80,2.1261444038572317
81,1.6821701383299617
82,1.6821701383299617
83,1.6821701383299617
84,1.6821701383299617
85,1.6821701383299617
86,1.6821701383299617
87,1.6821701383299617
88,1.6821701383299617
89,1.6821701383299617
90,1.6821701383299617
91,1.6821701383299617
92,1.6821701383299617
93,1.6821701383299617
94,1.6821701383299617
95,1.6821701383299617
96,1.6821701383299617
97,1.6821701383299617
98,1.6821701383299617
99,1.6821701383299617
100,1.6821701383299617
101,1.6821701383299617
102,1.6821701383299617
103,1.6821701383299617
104,1.6821701383299617
