,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.0,1.0,0.0,0.0,0.75,4.9,0.0,0.0,0.0,0.75,13.543238346522385,Perfect Hindsight
1,0.0,0.0,0.25,0.25,0.5,4.6,0.5,0.0,0.5,1.25,0.37967778048327716,Global
2,0.25,0.25,0.25,0.0,0.0,2.6,0.75,1.0,0.0,1.25,0.031322093681709226,Global
3,0.0,1.0,0.5,0.25,0.0,4.0,0.75,0.0,0.5,0.25,0.08491025617251334,Global
4,0.0,0.75,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.06011026737927592,Global
5,0.0,1.0,0.0,0.0,0.75,4.7,0.0,0.0,0.0,0.75,14.203421202508679,Perfect Hindsight
6,0.0,1.0,0.0,0.0,0.75,4.5,0.0,0.0,0.0,0.75,14.775858049674872,Perfect Hindsight
7,0.0,1.0,0.0,0.0,0.75,3.7,0.0,0.0,0.0,0.75,15.719913860693993,Perfect Hindsight
8,0.0,1.0,0.0,0.0,1.0,3.5,0.0,0.0,0.0,0.5,13.152140496164758,Perfect Hindsight
9,0.0,1.0,0.0,0.0,0.5,3.5,0.0,0.0,0.0,0.75,14.870534866035932,Perfect Hindsight
10,0.0,0.0,0.0,0.0,0.75,3.6,0.75,0.0,1.0,0.75,0.7064243922737775,Global
11,0.25,1.0,0.0,0.0,0.75,3.6,0.0,0.0,0.25,0.75,4.381037417863132,Global
12,0.0,1.0,0.5,0.0,0.75,3.6,0.0,0.0,0.0,0.75,0.2481313030119888,Global
13,0.0,1.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.75,1.708473003016845,Global
14,0.0,0.5,0.0,2.5,0.75,3.6,0.0,0.0,0.0,0.75,7.67835735623292,Global
15,0.0,1.0,0.0,1.0,0.75,3.9,0.0,0.0,0.0,0.75,28.424041653337124,Perfect Hindsight
16,0.0,1.0,0.0,1.0,0.5,3.7,0.0,0.0,0.0,0.75,21.69278645833583,Perfect Hindsight
17,0.0,1.0,0.0,0.75,0.75,4.1,0.0,0.0,0.0,0.5,24.909374113284816,Perfect Hindsight
18,0.0,1.0,0.0,1.0,0.75,3.8000000000000003,0.0,0.0,0.0,0.5,27.298652395609253,Global
19,0.0,1.0,0.0,1.0,0.75,3.8000000000000003,0.0,0.0,0.0,0.25,24.148998941959373,Global
20,0.0,1.0,0.0,1.0,0.75,3.8000000000000003,0.0,0.25,0.0,0.75,3.8559005489212237,Global
21,0.25,1.0,0.0,1.0,0.75,3.8000000000000003,0.0,0.0,0.0,0.75,9.694952741507482,Global
22,0.0,0.75,0.25,1.5,0.75,3.2,0.5,0.0,0.25,0.0,1.307529647867649,Global
23,0.0,1.25,0.0,1.0,0.75,3.7,0.0,0.0,0.0,0.75,23.476956711008015,Perfect Hindsight
24,0.0,1.25,0.0,1.0,0.75,4.9,0.0,0.0,0.0,0.25,21.229621877177028,Perfect Hindsight
25,0.0,0.75,0.0,0.75,0.5,3.8000000000000003,0.0,0.0,0.0,0.5,19.951442495439395,Global
26,0.0,0.75,0.0,1.0,0.75,3.8000000000000003,0.0,0.0,0.0,0.75,26.194972710476037,Global
27,0.0,0.75,0.0,0.75,0.75,3.8000000000000003,0.0,0.0,0.0,0.75,24.145992531492016,Global
28,0.0,0.75,0.0,1.0,0.75,3.8000000000000003,0.0,0.0,0.0,0.5,25.14530681810172,Global
29,0.0,0.5,0.0,0.25,0.75,1.6,0.25,0.25,0.0,1.75,0.94732151625824,Global
30,0.0,1.25,0.0,1.0,0.75,3.7,0.0,0.0,0.0,0.0,19.17890796511255,Perfect Hindsight
31,0.0,1.0,0.0,1.0,1.0,4.1,0.0,0.0,0.0,0.25,22.37966375779598,Perfect Hindsight
32,0.0,1.0,0.0,0.25,0.25,3.0,0.75,0.0,0.0,0.5,7.900819230949214,Global
33,0.0,1.5,0.0,0.75,0.75,2.6,0.25,0.0,0.25,0.25,8.160034661444435,Global
34,0.0,0.75,0.0,1.0,0.75,3.4000000000000004,0.0,0.0,0.0,0.5,23.66331995351248,Global
35,0.0,0.75,0.0,1.0,0.75,4.0,0.0,0.0,0.0,0.5,25.05391889852153,Global
36,0.0,0.75,0.0,1.0,0.75,4.0,0.25,0.0,0.0,0.5,20.981896522476717,Global
