,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.0,1.25,0.0,0.25,1.0,4.5,0.0,0.0,0.0,0.0,13.891499709957632,Perfect Hindsight
1,0.75,0.25,0.5,0.75,0.0,1.2,0.25,0.5,0.25,0.25,0.02210172701457842,Global
2,1.75,0.0,0.0,0.0,0.0,4.2,0.0,0.5,0.75,0.5,0.001519084323177291,Global
3,1.5,0.5,0.5,0.5,0.5,3.8000000000000003,0.25,0.25,0.0,0.0,0.009660591595109798,Global
4,0.0,0.75,0.0,0.5,0.75,1.6,0.25,0.25,0.5,0.25,0.6372686169575364,Global
5,0.0,1.25,0.0,0.25,0.75,4.5,0.0,0.0,0.0,0.0,14.40316598393634,Perfect Hindsight
6,0.0,1.25,0.0,0.25,0.75,4.3,0.0,0.0,0.0,0.0,14.453540184200719,Perfect Hindsight
7,0.0,1.25,0.0,0.25,0.5,3.7,0.0,0.0,0.0,0.5,15.757062719468582,Perfect Hindsight
8,0.0,1.25,0.0,0.25,0.5,3.5,0.0,0.0,0.0,0.75,16.445372255104765,Perfect Hindsight
9,0.0,2.5,0.0,0.25,0.5,3.7,0.0,0.0,0.0,1.25,12.903393323374848,Perfect Hindsight
10,0.0,1.0,0.0,0.0,0.5,3.5,0.0,0.0,0.0,1.25,15.226939681307112,Perfect Hindsight
11,0.0,1.25,0.5,0.25,0.25,1.8,0.0,0.0,0.75,0.75,0.0844030149773206,Global
12,0.0,1.0,0.0,0.5,0.25,2.6,0.0,0.0,0.0,0.75,11.853351553113274,Global
13,0.0,1.25,0.5,0.5,0.0,3.6,0.0,0.0,0.0,0.0,0.28523334028745695,Global
14,0.0,1.0,0.0,0.0,0.25,4.4,0.75,0.0,0.0,1.25,8.403276662764782,Global
15,0.0,1.0,0.0,0.0,0.5,4.0,0.0,1.0,0.0,1.0,0.025882348715177285,Global
16,0.0,1.0,0.0,0.5,0.5,3.5,0.0,0.0,0.0,1.0,19.07806926225274,Perfect Hindsight
17,0.0,1.0,0.0,0.5,0.5,4.3,0.0,0.0,0.0,1.0,18.61304375991073,Perfect Hindsight
18,0.0,1.0,0.0,0.5,0.5,3.5,0.0,0.0,0.0,1.5,16.344165623783816,Perfect Hindsight
19,0.0,0.75,0.0,0.5,0.5,4.0,0.0,0.0,0.0,1.0,18.484054728883315,Global
20,0.25,0.75,0.0,0.5,0.5,4.0,0.0,0.0,0.0,1.0,7.051975975081678,Global
21,0.0,0.75,0.0,0.5,0.5,4.0,0.0,0.0,0.25,1.0,10.763579908029817,Global
22,0.0,1.25,0.0,1.5,1.0,4.6,0.0,0.0,0.0,0.25,22.294702332275932,Global
23,0.0,1.0,0.0,1.25,0.75,4.2,0.0,0.0,0.0,0.5,26.989768684323842,Global
24,0.0,0.75,0.0,1.25,0.75,4.0,0.0,0.0,0.0,0.5,25.19486317596901,Global
25,0.0,2.0,0.0,0.5,0.75,4.4,0.0,0.0,0.25,0.0,11.617357915806434,Global
26,0.0,0.0,0.0,0.5,0.75,1.6,1.0,0.0,0.25,1.0,0.8446265753769207,Global
27,0.0,1.0,0.0,0.0,1.75,3.6,0.0,0.0,0.25,0.0,5.299391341394568,Global
28,0.25,0.25,0.0,0.75,0.75,4.4,0.25,0.0,0.25,0.75,3.3323022667053106,Global
29,0.0,1.0,0.0,1.25,0.5,3.7,0.0,0.0,0.0,0.5,20.737777693599767,Perfect Hindsight
30,0.0,1.0,0.0,1.25,0.75,3.7,0.0,0.0,0.0,0.5,26.77604270768137,Perfect Hindsight
31,0.0,1.0,0.0,1.25,0.75,4.0,0.0,0.0,0.0,0.5,27.343483266572544,Global
32,0.0,1.0,0.0,1.25,0.75,3.8000000000000003,0.0,0.0,0.0,0.5,27.11173427149403,Global
33,0.0,1.25,0.0,1.25,0.75,4.0,0.0,0.0,0.0,0.5,24.273399105293137,Global
34,0.0,0.75,0.0,1.25,0.75,3.8000000000000003,0.0,0.0,0.0,0.5,25.132522655474432,Global
35,0.0,1.75,0.0,0.25,1.5,1.0,0.0,0.0,0.0,0.25,4.482293952595995,Global
36,0.25,0.5,0.0,0.75,1.0,4.800000000000001,0.0,0.0,0.0,0.0,4.070462021324201,Global
37,0.0,1.0,0.0,1.0,0.75,3.7,0.0,0.0,0.0,1.0,26.011969714333322,Perfect Hindsight
38,0.0,1.0,0.0,1.0,0.75,3.9,0.0,0.0,0.0,0.5,27.435261282933602,Perfect Hindsight
39,0.0,1.0,0.0,1.0,0.75,4.1,0.0,0.0,0.0,0.5,27.23235437882959,Perfect Hindsight
40,0.0,1.0,0.0,1.0,0.75,3.9,0.0,0.0,0.0,0.25,24.294011653830736,Perfect Hindsight
41,0.25,0.75,0.25,0.25,0.0,3.8000000000000003,0.5,0.0,0.0,0.5,0.7786936360732104,Global
42,0.0,0.5,0.0,1.5,0.25,3.0,0.0,0.0,0.25,0.0,5.344901909424419,Global
43,0.0,0.5,0.0,0.25,0.0,2.6,0.0,0.0,0.25,0.0,2.961601951268114,Global
44,0.0,1.25,0.0,1.25,0.75,3.2,0.0,0.25,0.0,0.5,3.588337823485987,Global
45,0.0,0.0,0.0,0.25,1.25,2.6,0.0,0.0,0.25,2.0,1.0453441097774367,Global
46,0.0,1.0,0.0,1.0,0.75,4.9,0.0,0.0,0.0,0.5,22.026530880541,Perfect Hindsight
47,0.0,1.0,0.0,0.75,1.0,3.9,0.0,0.0,0.0,0.5,21.83616612355893,Perfect Hindsight
48,0.0,0.25,0.0,0.0,1.0,3.6,0.5,0.0,0.25,1.25,3.185973787477929,Global
49,0.25,1.75,0.0,0.0,0.0,4.2,0.0,0.0,0.25,0.5,2.3970951023434024,Global
50,0.0,0.5,0.0,2.0,0.75,3.2,0.0,0.0,0.25,0.25,7.998810610063313,Global
51,0.0,0.25,0.0,1.25,1.0,2.2,0.75,0.25,0.0,0.0,0.7443830144505659,Global
52,0.25,1.25,0.0,0.5,0.75,3.0,0.0,0.0,0.0,0.25,6.203234898730697,Global
53,0.0,1.0,0.0,0.5,0.75,3.5,0.0,0.0,0.0,0.75,21.928311521562904,Perfect Hindsight
54,0.0,1.25,0.0,0.5,0.75,4.5,0.0,0.0,0.0,0.75,20.265155298696534,Perfect Hindsight
55,0.0,2.25,0.0,0.25,1.25,2.0,0.0,0.0,0.0,0.0,9.74172579752432,Global
56,0.0,0.0,0.0,0.5,0.5,4.800000000000001,0.5,0.0,0.0,0.75,5.573293840646484,Global
57,0.0,1.25,0.0,0.75,1.0,3.8000000000000003,0.5,0.0,0.0,0.5,13.20108306410145,Global
58,0.0,0.25,0.0,0.75,0.0,3.4000000000000004,0.0,0.0,0.0,2.25,5.335288180399305,Global
59,0.25,1.25,0.0,0.0,1.25,3.4000000000000004,0.25,0.0,0.25,0.5,3.837740903545007,Global
60,0.0,1.25,0.0,1.0,1.0,4.7,0.0,0.0,0.0,0.5,22.0080395331613,Perfect Hindsight
61,0.0,1.5,0.0,1.0,1.0,4.1,0.0,0.0,0.0,0.0,21.20342426219583,Perfect Hindsight
62,0.0,0.75,0.0,0.0,0.75,3.8000000000000003,0.0,0.25,0.25,1.25,1.89292900156381,Global
63,0.0,0.75,0.0,0.5,1.5,4.800000000000001,0.5,0.0,0.0,0.25,4.576521878656713,Global
64,0.0,1.5,0.0,0.0,1.0,2.2,0.25,0.0,0.5,0.25,2.617805926041103,Global
65,0.0,0.25,0.0,0.0,0.5,3.4000000000000004,0.0,0.0,0.0,2.25,6.4410997194557345,Global
66,0.0,0.5,0.25,1.0,0.25,3.0,0.0,0.0,0.25,1.0,1.0671462002239216,Global
67,0.0,1.0,0.0,0.75,0.75,3.5,0.0,0.0,0.0,0.75,25.114252307755777,Perfect Hindsight
68,0.0,1.25,0.0,1.0,1.0,3.5,0.0,0.0,0.0,0.5,21.352328738956537,Perfect Hindsight
69,0.25,0.75,0.0,2.5,0.0,2.0,0.25,0.0,0.25,0.0,0.9119667425352787,Global
70,0.25,1.5,0.0,0.25,0.0,3.2,1.0,0.0,0.0,1.0,2.5019684051971116,Global
71,0.25,0.0,0.0,1.75,0.75,2.6,0.0,0.0,0.25,0.0,1.3875773895909371,Global
72,0.0,0.0,0.0,3.0,0.25,4.2,0.25,0.0,0.0,0.0,1.962485710098413,Global
73,0.25,0.25,0.0,0.5,0.25,3.4000000000000004,0.5,0.0,0.25,1.25,1.9984640368449056,Global
74,0.0,1.0,0.0,1.0,0.5,4.5,0.0,0.0,0.0,0.5,19.585103132016517,Perfect Hindsight
