,No Hypothesis
0,3028161.35049825
1,1704868.7069194375
2,1704868.7069194375
3,1093228.8311918594
4,1093228.8311918594
5,1093184.9528241511
6,1093184.9528241511
7,1093184.9528241511
8,1093184.9528241511
9,542152.0638676612
10,540420.4730975208
11,538345.3524898358
12,538345.3524898358
13,482195.3137509434
14,425143.3084819479
15,379836.6900850765
16,351661.3860615336
17,350251.6238891837
18,346773.76082963287
19,333460.28427930456
20,333460.28427930456
21,275416.47051045025
22,229025.1220537446
23,201412.71258422767
24,187587.25439850023
25,187587.25439850023
26,168289.65073501563
27,157940.86802381996
28,154824.68289377223
29,134390.05543612628
30,103836.50657667192
31,100843.4943000293
32,100843.4943000293
33,99520.88255297908
34,80561.48472459198
35,65316.26608466772
36,65316.26608466772
37,60811.805584535214
38,54265.71709960593
39,54265.71709960593
40,38647.56218847408
41,34940.23635559596
42,34707.65673383655
43,32050.161051575345
44,31996.983668827783
45,28177.975406208134
46,27866.594790519262
47,27033.79736134883
48,26968.554253611863
49,26783.489553023028
50,26426.52311955783
51,26023.67045138568
52,25322.93828338776
53,25278.431096745677
54,25174.23929389997
55,24884.811873922845
56,24775.41238594268
57,24483.787238156983
58,23963.36694397004
59,23468.730829096472
60,23271.628757790804
61,23230.776274251937
62,23183.18343453781
63,23013.81279774238
64,23013.81279774238
65,20593.665046448463
66,20159.94872095569
67,20159.94872095569
68,20159.94872095569
69,20159.94872095569
70,20159.94872095569
71,19484.25983447956
72,18350.69868603409
73,18071.19095596983
74,18071.19095596983
75,18050.410370951144
76,18005.27027858497
77,17773.29446080971
78,16154.492062582203
79,14318.819404414886
80,12942.566696343083
81,12942.566696343083
82,12915.932262754412
83,12915.932262754412
84,12909.081528557532
85,12876.655199440424
86,12758.488883072456
87,12398.792492003951
88,12187.367012359817
89,12139.741622373356
90,12126.07136029177
91,12112.427713857704
92,12106.6542074414
93,12089.801623762592
94,12057.050708452056
95,12047.476173146635
96,12047.476173146635
97,12022.442076977197
98,12022.442076977197
99,12007.400403979838
100,11986.21174132527
101,11982.91905754479
102,11967.511047525706
103,11967.511047525706
104,11965.68854506095
