,No Hypothesis
0,385.060878966667
1,238.3499683443624
2,238.3499683443624
3,238.3499683443624
4,232.25018066357936
5,223.9369135372189
6,223.9369135372189
7,223.9369135372189
8,223.9369135372189
9,223.9369135372189
10,223.9369135372189
11,166.52220043734206
12,166.52220043734206
13,109.82393633081422
14,109.82393633081422
15,109.82393633081422
16,109.82393633081422
17,109.82393633081422
18,109.82393633081422
19,109.82393633081422
20,109.82393633081422
21,109.82393633081422
22,109.82393633081422
23,109.82393633081422
24,109.82393633081422
25,109.82393633081422
26,109.82393633081422
27,109.82393633081422
28,109.82393633081422
29,109.82393633081422
30,109.82393633081422
31,109.82393633081422
32,109.82393633081422
33,109.82393633081422
34,109.82393633081422
35,109.82393633081422
36,109.82393633081422
37,109.82393633081422
38,109.82393633081422
39,109.82393633081422
40,109.82393633081422
41,109.82393633081422
42,109.82393633081422
43,109.82393633081422
44,109.82393633081422
45,109.82393633081422
46,109.82393633081422
47,109.82393633081422
48,109.82393633081422
49,109.82393633081422
50,109.82393633081422
51,109.82393633081422
52,109.82393633081422
53,109.82393633081422
54,109.82393633081422
55,109.82393633081422
56,109.82393633081422
57,109.82393633081422
58,109.82393633081422
59,109.82393633081422
60,109.82393633081422
61,109.82393633081422
62,109.82393633081422
63,109.82393633081422
64,109.82393633081422
65,109.82393633081422
66,109.82393633081422
67,109.82393633081422
68,109.82393633081422
69,109.82393633081422
70,109.82393633081422
71,109.82393633081422
72,109.82393633081422
73,109.82393633081422
74,109.82393633081422
75,109.82393633081422
76,109.82393633081422
77,109.82393633081422
78,109.82393633081422
79,109.82393633081422
80,109.82393633081422
81,109.82393633081422
82,109.82393633081422
83,109.82393633081422
84,109.82393633081422
85,109.82393633081422
86,109.82393633081422
87,109.82393633081422
88,109.82393633081422
89,109.82393633081422
90,109.82393633081422
91,109.82393633081422
92,109.82393633081422
93,109.82393633081422
94,109.82393633081422
95,109.82393633081422
96,109.82393633081422
97,109.82393633081422
98,109.82393633081422
99,109.82393633081422
100,109.82393633081422
101,109.82393633081422
102,109.82393633081422
103,109.82393633081422
104,109.82393633081422
