,No Hypothesis
0,2069181.7662119253
1,2069181.7662119253
2,2069181.7662119253
3,1976973.2204687383
4,1976973.2204687383
5,1976973.2204687383
6,1669748.925631425
7,1669748.925631425
8,1669748.925631425
9,1669748.925631425
10,1669748.925631425
11,387479.860483672
12,387479.860483672
13,387479.860483672
14,387479.860483672
15,387479.860483672
16,387479.860483672
17,387479.860483672
18,387479.860483672
19,387479.860483672
20,387479.860483672
21,387479.860483672
22,142167.46014334448
23,142167.46014334448
24,142167.46014334448
25,142167.46014334448
26,142167.46014334448
27,142167.46014334448
28,142167.46014334448
29,142167.46014334448
30,142167.46014334448
31,142167.46014334448
32,142167.46014334448
33,142167.46014334448
34,142167.46014334448
35,142167.46014334448
36,142167.46014334448
37,142167.46014334448
38,142167.46014334448
39,80003.81788918178
40,80003.81788918178
41,80003.81788918178
42,80003.81788918178
43,80003.81788918178
44,80003.81788918178
45,80003.81788918178
46,80003.81788918178
47,80003.81788918178
48,80003.81788918178
49,80003.81788918178
50,80003.81788918178
51,80003.81788918178
52,80003.81788918178
53,80003.81788918178
54,80003.81788918178
55,80003.81788918178
56,24691.940437500387
57,24691.940437500387
58,24691.940437500387
59,24691.940437500387
60,24691.940437500387
61,24691.940437500387
62,17333.430614036934
63,17333.430614036934
64,17333.430614036934
65,17333.430614036934
66,17333.430614036934
67,17333.430614036934
68,17333.430614036934
69,17333.430614036934
70,17333.430614036934
71,17333.430614036934
72,17333.430614036934
73,17333.430614036934
74,17333.430614036934
75,17333.430614036934
76,17333.430614036934
77,17333.430614036934
78,17333.430614036934
79,17333.430614036934
80,17333.430614036934
81,14741.89295738218
82,14741.89295738218
83,14741.89295738218
84,14741.89295738218
85,14741.89295738218
86,14388.528749507292
87,14388.528749507292
88,14388.528749507292
89,14388.528749507292
90,14388.528749507292
91,14388.528749507292
92,14388.528749507292
93,14388.528749507292
94,14388.528749507292
95,14388.528749507292
96,14388.528749507292
97,14388.528749507292
98,14388.528749507292
99,14388.528749507292
100,14388.528749507292
101,14388.528749507292
102,14388.528749507292
103,14388.528749507292
104,14388.528749507292
