,No Hypothesis
0,2214290.691620948
1,2214290.691620948
2,2214290.691620948
3,2214290.691620948
4,1045698.8393263544
5,1045698.8393263544
6,1045698.8393263544
7,1045698.8393263544
8,1045698.8393263544
9,1045698.8393263544
10,1045698.8393263544
11,1045698.8393263544
12,1045698.8393263544
13,1045698.8393263544
14,1045698.8393263544
15,1045698.8393263544
16,1045698.8393263544
17,1045698.8393263544
18,1045698.8393263544
19,586515.6323983211
20,586515.6323983211
21,586515.6323983211
22,586515.6323983211
23,586515.6323983211
24,581351.5746523018
25,581351.5746523018
26,581351.5746523018
27,581351.5746523018
28,581351.5746523018
29,581351.5746523018
30,406919.0201684017
31,406919.0201684017
32,406919.0201684017
33,406919.0201684017
34,105949.94385343778
35,105949.94385343778
36,105949.94385343778
37,105949.94385343778
38,105949.94385343778
39,105949.94385343778
40,105949.94385343778
41,105949.94385343778
42,58198.27039286924
43,58198.27039286924
44,58198.27039286924
45,58198.27039286924
46,58198.27039286924
47,58198.27039286924
48,58198.27039286924
49,58198.27039286924
50,58198.27039286924
51,58198.27039286924
52,58198.27039286924
53,58198.27039286924
54,58198.27039286924
55,58198.27039286924
56,58198.27039286924
57,58198.27039286924
58,58198.27039286924
59,41387.30613035334
60,41387.30613035334
61,41387.30613035334
62,41387.30613035334
63,41387.30613035334
64,41387.30613035334
65,41387.30613035334
66,41387.30613035334
67,41387.30613035334
68,41387.30613035334
69,41387.30613035334
70,41387.30613035334
71,41387.30613035334
72,41387.30613035334
73,41387.30613035334
74,41387.30613035334
75,41092.68032421447
76,41092.68032421447
77,33237.47570451362
78,33237.47570451362
79,33237.47570451362
80,33237.47570451362
81,33237.47570451362
82,33237.47570451362
83,33237.47570451362
84,33237.47570451362
85,33237.47570451362
86,33237.47570451362
87,33237.47570451362
88,33237.47570451362
89,33237.47570451362
90,33237.47570451362
91,33237.47570451362
92,30074.680360196908
93,30074.680360196908
94,30074.680360196908
95,30074.680360196908
96,30074.680360196908
97,30074.680360196908
98,30074.680360196908
99,30074.680360196908
100,30007.30496656307
101,30007.30496656307
102,30007.30496656307
103,30007.30496656307
104,30007.30496656307
